              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Wind Speed (avg)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  Wind Direction (max)  Wind Direction (avg)  Saline Concentration%  Road Condition Lufftlogic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 1F  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-05-01T14:22:00+00:00       98.674988                           69.0       337.016602          33.132103    32.799358            10.013706             9.922473                        969.094788                     0.118110             349.227295             339.015900                    0.0                        0.0              33.206593               31.885904                    47.438507              9.619423           0.0                                20.0
2023-05-01T14:32:00+00:00       98.743614                           69.0       344.744385          33.191761    32.876255             5.413416             9.294616                        969.351929                     0.094488             347.463684             340.999329                    0.0                        0.0              33.806255               31.885904                    47.396599             12.125147           0.0                                20.0
2023-05-01T14:42:00+00:00       98.567047                           69.0       326.506531          33.330475    32.970119            11.156738            10.082837                        969.327332                     0.094488             338.670105             336.992249                    0.0                        0.0              33.859680               31.885904                    47.354652             11.562239           0.0                                20.0
2023-05-01T14:52:00+00:00       98.592339                           69.0       331.018005          33.468578    33.114407            11.812979             9.978374                        969.345581                     0.094488             318.095764             332.995514                    0.0                        0.0              34.393993               31.885904                    47.298656             11.843692           0.0                                20.0
2023-05-01T15:02:00+00:00       98.394119                           69.0       345.041260          33.330475    32.926315            15.704844            10.863431                        969.352478                     0.094488             321.074982             334.450745                    0.0                        0.0              34.729881               31.885904                    47.256618              5.881075           0.0                                15.0
2023-05-01T15:12:00+00:00       98.480492                           69.0       340.807159          33.330475    32.948204            13.303157            11.286591                        969.504883                     0.094488             333.303925             334.752167                    0.0                        0.0              35.383743               31.885904                    47.214512              8.728754           0.0                                20.0
2023-05-01T15:22:00+00:00       98.678894                           69.0       329.826324          33.468578    33.136311            12.212244            11.960143                        969.444946                     0.094488             328.650940             334.849060                    0.0                        0.0              36.280815               31.885904                    47.172394              3.776269           0.0                                15.0
2023-05-01T15:32:00+00:00       98.671677                           69.0       330.871979          33.429188    33.095150             9.822885            11.126291                        969.600159                     0.094488             321.965149             336.317627                    0.0                        0.0              36.474140               31.885904                    47.134903              6.995384           0.0                                15.0
2023-05-01T15:42:00+00:00       98.693314                           69.0       308.762909          33.547207    33.218468            12.984859            10.402555                        969.791504                     0.118110             308.952423             337.275116                    0.0                        0.0              36.718761               31.885904                    47.088009              5.881075           0.0                                15.0
2023-05-01T15:52:00+00:00       98.729370                           69.0       323.473328          33.586445    33.266773            12.112936             9.573339                        969.828979                     0.094488             308.648926             333.696350                    0.0                        0.0              36.823128               31.885904                    47.050480             14.001509           0.0                                20.0
2023-05-01T16:02:00+00:00       98.787010                           69.0       335.983032          33.742924    33.437614             9.505399            10.229985                        969.816406                     0.094488             327.272003             334.787201                    0.0                        0.0              37.670292               31.885904                    47.036385              3.404833           0.0                                15.0
2023-05-01T16:12:00+00:00       98.552979                           69.0       338.788391          33.883846    33.519012             7.831947             9.065960                        969.944885                     0.047244             308.193695             335.083740                    0.0                        0.0              38.486668               31.885904                    46.961182              4.581048           0.0                                15.0
2023-05-01T16:22:00+00:00       98.595963                           69.0       334.609100          34.434444    34.079636             7.727080             6.988827                        970.082581                     0.070866             307.375000             339.320892                    0.0                        0.0              39.083229               31.885904                    46.937649              4.209612           0.0                                15.0
2023-05-01T16:32:00+00:00       98.054977                           69.0       354.172150          34.474861    33.982052             9.275930             7.325420                        969.972412                     0.023622             316.405731             328.133759                   85.0                        0.0              39.764790               85.000000                    46.876400              2.723866          85.0                                15.0
2023-05-01T16:42:00+00:00       97.868401                           69.0       329.990509          34.876190    34.334663            10.891509             9.403625                        969.989624                     0.023622               3.803558             341.942322                   85.0                        0.0              40.538063               85.000000                    46.838661              6.747760          85.0                                15.0
2023-05-01T16:52:00+00:00       97.630600                           69.0       330.941162          35.154137    34.550793             9.824307            10.586398                        969.992920                     0.047244             344.700745             331.634888                   85.0                        0.0              41.038574               85.000000                    46.796192             11.280785          85.0                                20.0
2023-05-01T17:02:00+00:00       97.463997                           69.0       341.640564          35.507919    34.860626            11.730840            11.257011                        969.986328                     0.000000             323.459625             336.858429                   85.0                        0.0              41.744301               85.000000                    46.758389              5.695357          85.0                                15.0
2023-05-01T17:12:00+00:00       97.491241                           69.0       320.445587          36.137856    35.495770            13.617927            10.658350                        970.141785                     0.047244             332.669708             336.688477                   85.0                        0.0              42.009747               85.000000                    46.725296              5.138203          85.0                                15.0
2023-05-01T17:22:00+00:00       97.066635                           69.0       332.806763          36.501225    35.747784             9.432271             9.561028                        970.010620                     0.000000             344.483307             336.852966                   85.0                        0.0              42.477821               85.000000                    46.677967              7.057291          85.0                                15.0
2023-05-01T17:32:00+00:00       96.140709                           69.0       347.933960          37.117737    36.119507             9.493896            11.267386                        969.977722                     0.023622             354.396820             341.389221                   85.0                        0.0              42.916111               85.000000                    46.644817              6.995384          85.0                                15.0
2023-05-01T17:42:00+00:00       96.016983                           69.0       340.352356          37.392376    36.360283             7.983873            12.227510                        969.977051                     0.047244             330.774475             336.673431                   85.0                        0.0              43.578289               85.000000                    46.621120              5.571545          85.0                                15.0
2023-05-01T17:52:00+00:00       95.349747                           60.0       350.382263          37.680138    36.469879            12.648336            14.679213                        970.038147                     0.000000             331.084137             341.593994                   85.0                        0.0              44.252556               85.000000                    46.578442              3.404833          85.0                                15.0
2023-05-01T18:02:00+00:00       94.761063                           60.0       348.089355          38.249325    36.878647            20.457283            15.226215                        970.096680                     0.000000             342.775604             339.290314                   85.0                        0.0              45.282642               85.000000                    46.535721              3.652457          85.0                                15.0
2023-05-01T18:12:00+00:00       94.261230                           60.0       354.050476          38.670025    37.162247            11.725365            15.405765                        970.212952                     0.000000             330.166321             342.617218                   85.0                        0.0              46.334656               85.000000                    46.502434              3.528645          85.0                                15.0
2023-05-01T18:22:00+00:00       92.707512                            0.0       353.582397          38.947594    37.015217            14.493092            17.564255                        970.035156                     0.000000             342.283936             345.189911                   85.0                        0.0              46.502434               85.000000                    46.473923              7.428727          85.0                                15.0
2023-05-01T18:32:00+00:00       92.600807                           60.0       351.000305          39.492500    37.526070            17.071220            13.545932                        970.287170                     0.094488             340.602814             342.773468                   85.0                        0.0              46.426331               85.000000                    46.445358              9.619423          85.0                                20.0
2023-05-01T18:42:00+00:00       90.771179                           60.0       355.068939          39.799541    37.322052            14.486697            15.043715                        970.338928                     0.023622             343.704742             343.161804                   85.0                        0.0              46.370796               85.000000                    46.416809              4.271518          85.0                                15.0
2023-05-01T18:52:00+00:00       90.595871                           60.0       353.048218          39.941925    37.413643            16.566269            16.597830                        970.438110                     0.212598             353.689697             346.475098                   85.0                        0.0              46.049049               85.000000                    46.388840              8.914472          85.0                                20.0
2023-05-01T19:02:00+00:00       89.130157                           60.0       347.376160          40.184643    37.238361            13.456922            16.958410                        970.494873                     0.000000             338.120148             346.745117                   85.0                        0.0              46.003532               85.000000                    46.366272              8.481130          85.0                                20.0
2023-05-01T19:12:00+00:00       86.525841                           60.0       348.132507          40.365570    36.663330            19.499762            16.745638                        970.384949                     0.236220               2.169852             346.840027                   85.0                        0.0              45.921509               85.000000                    46.348213              6.562042          85.0                                15.0
2023-05-01T19:22:00+00:00       86.982819                           60.0       342.801086          40.922501    37.345051             9.305332            14.131598                        970.619202                     0.000000             349.136230             341.269989                   85.0                        0.0              45.926052               85.000000                    46.330154              2.971491          85.0                                15.0
2023-05-01T19:32:00+00:00       84.388138                           60.0       332.009369          41.497673    37.139790            12.419933            15.938496                        970.726929                     0.212598             316.503784             340.522064                   85.0                        0.0              45.834747               85.000000                    46.312054              3.281021          85.0                                15.0
2023-05-01T19:42:00+00:00       80.329468                           60.0       339.315704          42.068146    36.446457            19.017248            21.675089                        970.819885                     0.000000             351.478058             343.664307                   85.0                        0.0              45.775269               85.000000                    46.293983              2.847679          85.0                                15.0
