              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-07-01T04:09:00+00:00       51.601254                            0.0       263.347321          77.077042    57.880219             5.314595                        983.902405             4.697960                     0.000000             265.090302                   85.0                        0.0  0.820000              85.631859                    85.0              0.000000          85.0                                10.0
2023-07-01T04:20:00+00:00       51.449043                            0.0       267.493134          77.089203    57.809128             4.337667                        983.959717             4.856861                     0.000000             260.623535                   85.0                        0.0  0.820000              85.533447                    85.0              0.000000          85.0                                10.0
2023-07-01T04:29:00+00:00       52.062424                            0.0       276.048553          77.094597    58.144447             2.761665                        983.996399             3.999331                     0.000000             267.145325                   85.0                        0.0  0.820000              85.472885                    85.0              0.000000          85.0                                10.0
2023-07-01T04:39:00+00:00       52.206612                            0.0       262.410126          76.999939    58.134193             3.944526                        983.888794             3.667937                     0.000000             271.929169                   85.0                        0.0  0.820000              85.260460                    85.0              0.000000          85.0                                10.0
2023-07-01T04:49:00+00:00       53.741924                            0.0       265.213196          76.771042    58.731911             3.721155                        983.903076             3.246517                     0.000000             256.681610                    0.0                        0.0  0.000000               0.000000                     0.0              0.000000           0.0                                 0.0
2023-07-01T05:00:00+00:00       53.163124                            0.0       256.002899          76.775085    58.433060             4.856469                        983.858887             4.637166                     0.000000             254.513687                   85.0                        0.0  0.820000              84.757980                    85.0              0.000000          85.0                                10.0
2023-07-01T05:00:00+00:00       53.163124                            0.0       256.002899          76.775085    58.433060             4.856469                        983.858887             4.637166                     0.000000             254.513687                   85.0                        0.0  0.820000              84.757980                    85.0              0.000000          85.0                                10.0
2023-07-01T05:09:00+00:00       52.399319                            0.0       259.084167          76.772385    58.026779             4.753393                        983.895569             4.550004                     0.000000             258.966858                   85.0                        0.0  0.820000              84.689270                    85.0              0.000000          85.0                                10.0
2023-07-01T05:19:00+00:00       54.207336                            0.0       273.177460          76.235336    58.476242             4.209736                        984.002258             4.808429                     0.000000             255.602234                   85.0                        0.0  0.820000              84.605240                    85.0              0.000000          85.0                                10.0
2023-07-01T05:29:00+00:00       56.094570                            0.0       259.486542          75.708534    58.943420             4.277940                        984.078247             4.364968                     0.000000             264.680298                   85.0                        0.0  0.820000              84.398605                    85.0              0.000000          85.0                                10.0
2023-07-01T05:39:00+00:00       55.637604                            0.0       266.758636          75.672760    58.681297             4.816491                        984.047852             5.287720                     0.000000             250.835358                   85.0                        0.0  0.820000              84.275925                    85.0              0.000000          85.0                                10.0
