              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Saline Concentration%  Road Condition Lufftlogic  Friction  Ice Percent%  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  Road Condition Lufft IRS31Prologic  Sub Surface Temperature 1F
2023-04-01T06:59:00+00:00             0.0                      11.400331         4.519116                0.0          0.0                241.0                  0.0                               0.0            15.255527                          0.0              33.291195                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T07:09:00+00:00             0.0                      28.045130         4.789267                0.0          0.0                241.0                  0.0                               0.0            23.688873                          0.0              33.282650                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T07:19:00+00:00             0.0                      19.014793         4.897663                0.0          0.0                241.0                  0.0                               0.0            17.910145                          0.0              33.076832                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T07:29:00+00:00             0.0                       0.049558         3.338475                0.0          0.0                241.0                  0.0                               0.0            10.594974                          0.0              33.141289                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T07:39:00+00:00             0.0                      23.304642         3.450806                0.0          0.0                241.0                  0.0                               0.0            17.213690                          0.0              33.227016                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T07:49:00+00:00             0.0                     331.635651         4.355596                0.0          0.0                241.0                  0.0                               0.0            11.860548                          0.0              33.244160                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T07:59:00+00:00             0.0                     344.618683         4.944143                0.0          0.0                241.0                  0.0                               0.0            15.686628                          0.0              33.197033                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T08:09:00+00:00             0.0                     343.751221         3.963414                0.0          0.0                241.0                  0.0                               0.0            13.237885                          0.0              32.995018                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T08:19:00+00:00             0.0                     332.088196         5.344952                0.0          0.0                241.0                  0.0                               0.0            15.657018                          0.0              33.089737                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T08:29:00+00:00             0.0                     325.981781         4.603840                0.0          0.0                241.0                  0.0                               0.0            16.019947                          0.0              33.214191                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T08:39:00+00:00             0.0                     341.789764         4.327103                0.0          0.0                241.0                  0.0                               0.0            15.933213                          0.0              33.145565                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T08:49:00+00:00             0.0                     335.514740         4.551466                0.0          0.0                241.0                  0.0                               0.0            15.197675                          0.0              33.154144                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T08:59:00+00:00             0.0                     338.663422         3.992560                0.0          0.0                241.0                  0.0                               0.0            13.741826                          0.0              33.115509                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T09:09:00+00:00             0.0                     329.512939         4.829606                0.0          0.0                241.0                  0.0                               0.0            15.551003                          0.0              33.227016                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T09:19:00+00:00             0.0                     333.041504         4.959443                0.0          0.0                241.0                  0.0                               0.0            16.698338                          0.0              33.239868                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T09:29:00+00:00             0.0                     334.202026         4.124744                0.0          0.0                241.0                  0.0                               0.0            14.137920                          0.0              33.145565                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T09:39:00+00:00             0.0                     329.823181         3.746151                0.0          0.0                241.0                  0.0                               0.0            14.477874                          0.0              33.167023                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T09:49:00+00:00             0.0                     336.074341         4.039620                0.0          0.0                241.0                  0.0                               0.0            14.324028                          0.0              33.269817                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T09:59:00+00:00             0.0                     350.473022         3.708259                0.0          0.0                241.0                  0.0                               0.0            16.563107                          0.0              32.521866                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T10:09:00+00:00             0.0                     341.291565         4.984442                0.0          0.0                241.0                  0.0                               0.0            19.629044                          0.0              31.967091                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T10:19:00+00:00             0.0                     342.648682         6.480060                0.0          0.0                241.0                  0.0                               0.0            22.597101                          0.0              31.340691                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T10:29:00+00:00             0.0                     334.722290         4.754825                0.0          0.0                241.0                  0.0                               0.0            14.051054                          0.0              31.005733                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T10:39:00+00:00             0.0                     347.848206         4.465450                0.0          0.0                241.0                  0.0                               0.0            20.177628                          0.0              30.750107                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T10:49:00+00:00             0.0                     331.418030         5.295254                0.0          0.0                241.0                  0.0                               0.0            18.143631                          0.0              30.404776                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T10:59:00+00:00             0.0                     330.374725         5.344195                0.0          0.0                241.0                  0.0                               0.0            13.778009                          0.0              29.995129                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T11:09:00+00:00             0.0                     336.097382         6.602896                0.0          0.0                241.0                  0.0                               0.0            21.713930                          0.0              29.593262                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T11:19:00+00:00             0.0                     336.265747         6.498609                0.0          0.0                241.0                  0.0                               0.0            31.487869                          0.0              29.125921                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T11:29:00+00:00             0.0                      11.190075         4.296989                0.0          0.0                241.0                  0.0                               0.0            15.537553                          0.0              28.970087                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T11:39:00+00:00             0.0                     334.941376         4.260182                0.0          0.0                241.0                  0.0                               0.0            16.310020                          0.0              28.839628                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T11:49:00+00:00             0.0                     359.098694         3.075782                0.0          0.0                241.0                  0.0                               0.0            15.549876                          0.0              28.638601                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T11:59:00+00:00             0.0                     318.632568         4.233695                0.0          0.0                241.0                  0.0                               0.0            12.400105                          0.0              28.480410                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T12:09:00+00:00             0.0                     337.828003         5.766351                0.0          0.0                241.0                  0.0                               0.0            23.665936                          0.0              28.295166                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T12:19:00+00:00             0.0                     348.585022         4.670435                0.0          0.0                241.0                  0.0                               0.0            19.714653                          0.0              28.316044                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T12:29:00+00:00             0.0                     351.089539         4.726783                0.0          0.0                241.0                  0.0                               0.0            14.645258                          0.0              28.261749                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T12:39:00+00:00             0.0                     338.115265         4.050367                0.0          0.0                241.0                  0.0                               0.0            17.837780                          0.0              28.366098                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T12:49:00+00:00             0.0                     332.637329         4.799852                0.0          0.0                241.0                  0.0                               0.0            12.804664                          0.0              28.414261                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T12:59:00+00:00             0.0                     313.462708         2.941438                0.0          0.0                241.0                  0.0                               0.0             9.702872                          0.0              28.026684                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T13:09:00+00:00             0.0                     339.123108         3.580168                0.0          0.0                241.0                  0.0                               0.0            12.463728                          0.0              28.739256                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T13:19:00+00:00             0.0                     332.673645         5.672666                0.0          0.0                241.0                  0.0                               0.0            24.439583                          0.0              29.409714                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T13:29:00+00:00             0.0                     332.527618         4.149456                0.0          0.0                241.0                  0.0                               0.0            12.310913                          0.0              29.422531                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T13:39:00+00:00             0.0                     331.056915         6.207544                0.0          0.0                241.0                  0.0                               0.0            16.052351                          0.0              30.037142                        0.0       0.0           0.0                    0.0                     0.0                   0.0                          100.000000                          0.0
2023-04-01T13:49:00+00:00             0.0                     346.201752         5.123490                0.0          0.0                241.0                  0.0                               0.0            14.692740                          0.0              31.207951                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           91.650406                          0.0
2023-04-01T13:59:00+00:00             0.0                     332.593903         6.045409                0.0          0.0                241.0                  0.0                               0.0            14.320866                          0.0              32.635311                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T14:09:00+00:00             0.0                     335.620789         5.633343                0.0          0.0                241.0                  0.0                               0.0            22.451618                          0.0              33.162750                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T14:19:00+00:00             0.0                     333.672119         6.198376                0.0          0.0                241.0                  0.0                               0.0            21.333765                          0.0              34.191559                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T14:29:00+00:00             0.0                     347.596497         5.141514                0.0          0.0                241.0                  0.0                               0.0            19.906929                          0.0              35.510139                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T14:39:00+00:00             0.0                     331.846741         5.707531                0.0          0.0                241.0                  0.0                               0.0            21.946697                          0.0              36.978279                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T14:49:00+00:00             0.0                     332.057465         6.373061                0.0          0.0                241.0                  0.0                               0.0            23.546947                          0.0              38.275154                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T14:59:00+00:00             0.0                     330.510529         6.901371                0.0          0.0                241.0                  0.0                               0.0            21.602215                          0.0              38.965710                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T15:09:00+00:00             0.0                     326.341522         8.307792                0.0          0.0                241.0                  0.0                               0.0            24.045111                          0.0              39.796379                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T15:19:00+00:00             0.0                     329.581299         6.687639                0.0          0.0                241.0                  0.0                               0.0            18.884081                          0.0              41.924698                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T15:29:00+00:00             0.0                     323.449585         5.068530                0.0          0.0                241.0                  0.0                               0.0            13.949466                          0.0              42.801266                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T15:39:00+00:00             0.0                     346.003906         5.436503                0.0          0.0                241.0                  0.0                               0.0            15.853329                          0.0              44.516640                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T15:49:00+00:00             0.0                     327.015259         5.010491                0.0          0.0                241.0                  0.0                               0.0            13.084067                          0.0              46.722240                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T15:59:00+00:00             0.0                     336.278687         8.299569                0.0          0.0                241.0                  0.0                               0.0            22.781807                          0.0              47.112907                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T16:09:00+00:00             0.0                     326.572235         7.126448                0.0          0.0                241.0                  0.0                               0.0            18.368629                          0.0              47.028461                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T16:19:00+00:00             0.0                     329.067810         5.892469                0.0          0.0                241.0                  0.0                               0.0            19.368290                          0.0              48.534744                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T16:29:00+00:00             0.0                     326.906433        10.669426                0.0          0.0                241.0                  0.0                               0.0            21.743502                          0.0              49.901539                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T16:39:00+00:00             0.0                     320.643188         8.278908                0.0          0.0                241.0                  0.0                               0.0            17.149979                          0.0              50.430016                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T16:49:00+00:00             0.0                     326.603760         7.265339                0.0          0.0                241.0                  0.0                               0.0            20.508625                          0.0              51.405903                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T16:59:00+00:00             0.0                     325.419830         7.664965                0.0          0.0                241.0                  0.0                               0.0            16.643890                          0.0              52.039528                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T17:09:00+00:00             0.0                     322.070679         7.324709                0.0          0.0                241.0                  0.0                               0.0            18.959881                          0.0              52.773689                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T17:19:00+00:00             0.0                     318.349487         8.610857                0.0          0.0                241.0                  0.0                               0.0            21.754074                          0.0              53.599525                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T17:29:00+00:00             0.0                     321.595825         6.190685                0.0          0.0                241.0                  0.0                               0.0            16.539301                          0.0              54.517876                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T17:39:00+00:00             0.0                     322.715973         6.277672                0.0          0.0                241.0                  0.0                               0.0            14.456773                          0.0              55.633736                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T17:49:00+00:00             0.0                     320.825348         5.975051                0.0          0.0                241.0                  0.0                               0.0            15.246388                          0.0              56.968143                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T17:59:00+00:00             0.0                     332.264618         4.227472                0.0          0.0                241.0                  0.0                               0.0             9.516088                          0.0              58.480637                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T18:09:00+00:00             0.0                     323.406952         6.882391                0.0          0.0                241.0                  0.0                               0.0            16.970901                          0.0              59.532581                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T18:19:00+00:00             0.0                     322.334656         6.672017                0.0          0.0                241.0                  0.0                               0.0            13.180243                          0.0              60.667622                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T18:29:00+00:00             0.0                     346.809296         4.798443                0.0          0.0                241.0                  0.0                               0.0            11.852034                          0.0              61.702164                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T18:39:00+00:00             0.0                     317.844818         8.342353                0.0          0.0                241.0                  0.0                               0.0            15.713118                          0.0              62.196953                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T18:49:00+00:00             0.0                     329.789154         5.753187                0.0          0.0                241.0                  0.0                               0.0            17.655830                          0.0              62.916939                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T18:59:00+00:00             0.0                     320.435150         6.597357                0.0          0.0                241.0                  0.0                               0.0            11.265055                          0.0              63.421982                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T19:09:00+00:00             0.0                     318.302490         5.300997                0.0          0.0                241.0                  0.0                               0.0            13.114545                          0.0              64.114479                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T19:19:00+00:00             0.0                     329.605988         6.332463                0.0          0.0                241.0                  0.0                               0.0            15.500092                          0.0              64.473686                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T19:29:00+00:00             0.0                     321.058167         5.388967                0.0          0.0                241.0                  0.0                               0.0            10.619528                          0.0              64.696335                        0.0       0.0           0.0                    0.0                     0.0                   0.0                            0.000000                          0.0
2023-04-01T19:39:00+00:00             0.0                     322.132355         6.593811                0.0          0.0                241.0                  0.0                               0.0            15.944285                          0.0              65.116653                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T19:49:00+00:00             0.0                     313.745728         4.637987                0.0          0.0                241.0                  0.0                               0.0            11.785953                          0.0              65.506149                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T19:59:00+00:00             0.0                     303.224396         4.811201                0.0          0.0                241.0                  0.0                               0.0            11.788673                          0.0              65.432938                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T20:09:00+00:00             0.0                     313.554382         6.947400                0.0          0.0                241.0                  0.0                               0.0            12.398475                          0.0              65.320190                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
2023-04-01T20:19:00+00:00             0.0                     318.970581         5.511360                0.0          0.0                241.0                  0.0                               0.0            12.260921                          0.0              65.500504                        0.0       0.0           0.0                    0.0                     0.0                   0.0                           85.000000                          0.0
