              MeasureTime  Rel. Humidity%  Wind Direction  Brightnesslx  Air TemperatureF  Wind Speed (act)mph  Precipitation Intensityin/h  Visibilitymiles  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 3F  Water Film Heightmil  ground temperature (0")F  ground temperature (3")F  ground temperature (6")F  ground temperature (9")F  ground temperature (12")F  ground temperature (18")F  ground temperature (24")F  ground temperature (30")F  ground temperature (36")F  ground temperature (42")F
2023-02-01T05:00:00+00:00       71.718561         0.587225           0.0           7.362640                  0.0                     0.000000         0.331812              85.000000  0.820000     85.000000                                10.0              12.899223               85.000000                         84.0              0.000000                        40.0                   26.582001                   29.299999                   31.549999                    32.737999                    33.043999                    33.962002                    34.556000                    35.222000                    35.689999
2023-02-01T05:10:00+00:00       72.896826         0.581044           0.0           6.920330                  0.0                     0.000000         0.326220              85.000000  0.820000     85.000000                                10.0              12.881250               85.000000                         84.0              0.000000                        40.0                   26.546000                   29.228001                   31.549999                    32.737999                    33.043999                    33.925999                    34.556000                    35.203999                    35.725998
2023-02-01T05:20:00+00:00       73.052509         0.593407           0.0           6.964286                  0.0                     0.000000         0.324977              85.000000  0.820000     85.000000                                10.0              12.858789               85.000000                         84.0              0.000000                        40.0                   26.582001                   29.228001                   31.549999                    32.720001                    33.026001                    33.889999                    34.520000                    35.203999                    35.636002
2023-02-01T05:30:00+00:00       73.083032         0.581044           0.0           6.923077                  0.0                     0.000000         0.323734              85.000000  0.820000     85.000000                                10.0              12.755232               85.000000                         84.0              0.000000                        40.0                   26.600000                   29.264000                   31.514000                    32.756001                    32.990002                    33.889999                    34.556000                    35.222000                    35.672001
2023-02-01T05:39:00+00:00       73.962152         0.593407           0.0           6.689563                  0.0                     0.000000         0.315656              85.000000  0.820000     85.000000                                10.0              12.478476               85.000000                         84.0              0.000000                        40.0                   26.563999                   29.246000                   31.568001                    32.737999                    33.007999                    33.908001                    34.537998                    35.222000                    35.689999
2023-02-01T05:49:00+00:00       74.621490         0.593407           0.0           6.653849                  0.0                     0.000000         0.305093              85.000000  0.820000     85.000000                                10.0              12.171019               85.000000                         84.0              0.000000                        40.0                   26.582001                   29.246000                   31.496000                    32.720001                    33.007999                    33.925999                    34.537998                    35.222000                    35.672001
2023-02-01T05:59:00+00:00       74.201776         0.574863           0.0           6.521979                  0.0                     0.000000         0.300744              85.000000  0.820000     85.000000                                10.0              11.855583               85.000000                         84.0              0.000000                        40.0                   26.582001                   29.246000                   31.532000                    32.720001                    33.043999                    33.908001                    34.520000                    35.203999                    35.689999
2023-02-01T06:09:00+00:00       74.461237         0.593407           0.0           6.489012                  0.0                     0.000000         0.303229              85.000000  0.820000     85.000000                                10.0              11.545736               85.000000                         84.0              0.000000                        40.0                   26.618000                   29.210001                   31.514000                    32.737999                    33.026001                    33.944000                    34.574001                    35.239998                    35.689999
2023-02-01T06:20:00+00:00       74.694751         0.599588           0.0           6.659343                  0.0                     0.000000         0.329327              85.000000  0.820000     85.000000                                10.0              11.285999               85.000000                         84.0              0.000000                        40.0                   26.600000                   29.210001                   31.496000                    32.737999                    33.007999                    33.889999                    34.520000                    35.203999                    35.708000
2023-02-01T06:30:00+00:00       74.101044         0.611951           0.0           7.461540                  0.0                     0.000000         0.349211              85.000000  0.820000     85.000000                                10.0              11.132454               85.000000                         84.0              0.000000                        40.0                   26.582001                   29.210001                   31.478001                    32.720001                    33.007999                    33.925999                    34.501999                    35.239998                    35.708000
2023-02-01T06:40:00+00:00       73.991150         0.599588           0.0           7.071431                  0.0                     0.000000         0.365366              85.000000  0.820000     85.000000                                10.0              11.028057               85.000000                         84.0              0.000000                        40.0                   26.600000                   29.174000                   31.496000                    32.683998                    32.990002                    33.925999                    34.537998                    35.222000                    35.672001
2023-02-01T06:50:00+00:00       74.943530         0.587225           0.0           6.593407                  0.0                     0.000000         0.361017              85.000000  0.820000     85.000000                                10.0              10.877451               85.000000                         84.0              0.000000                        40.0                   26.653999                   29.191999                   31.478001                    32.683998                    32.990002                    33.925999                    34.537998                    35.222000                    35.689999
2023-02-01T07:00:00+00:00       75.163312         0.605769           0.0           6.406596                  0.0                     0.000000         0.354181              85.000000  0.820000     85.000000                                10.0              10.716749               85.000000                         84.0              0.000000                        40.0                   26.618000                   29.191999                   31.478001                    32.720001                    32.972000                    33.925999                    34.556000                    35.203999                    35.672001
2023-02-01T07:00:00+00:00       75.163312         0.605769           0.0           6.406596                  0.0                     0.000000         0.354181              85.000000  0.820000     85.000000                                10.0              10.716749               85.000000                         84.0              0.000000                        40.0                   26.618000                   29.191999                   31.478001                    32.720001                    32.972000                    33.925999                    34.556000                    35.203999                    35.672001
2023-02-01T07:10:00+00:00       75.463983         0.581044           0.0           6.082419                  0.0                     0.000000         0.349832              85.000000  0.820000     85.000000                                10.0              10.592054               85.000000                         84.0              0.000000                        40.0                   26.653999                   29.228001                   31.459999                    32.647999                    32.990002                    33.872002                    34.466000                    35.186001                    35.653999
2023-02-01T07:20:00+00:00       76.388892         0.574863           0.0           5.868135                  0.0                     0.000000         0.344861              85.000000  0.820000     85.000000                                10.0              10.448088               85.000000                         84.0              0.000000                        40.0                   26.690001                   29.228001                   31.441999                    32.683998                    32.972000                    33.908001                    34.537998                    35.203999                    35.708000
2023-02-01T07:29:00+00:00       76.952081         0.568681           0.0           5.557694                  0.0                     0.000000         0.340511              85.000000  0.820000     85.000000                                10.0              10.315346               85.000000                         84.0              0.000000                        40.0                   26.690001                   29.210001                   31.459999                    32.683998                    32.953999                    33.925999                    34.520000                    35.203999                    35.672001
2023-02-01T07:40:00+00:00       77.104706         0.587225           0.0           5.777476                  0.0                     0.000000         0.334919              85.000000  0.820000     85.000000                                10.0              10.218212               85.000000                         84.0              0.000000                        40.0                   26.708000                   29.228001                   31.424000                    32.683998                    32.953999                    33.908001                    34.501999                    35.222000                    35.689999
2023-02-01T07:50:00+00:00       77.335168         0.556319           0.0           5.846157                  0.0                     0.000000         0.336783              85.000000  0.820000     85.000000                                10.0              10.138458               85.000000                         84.0              0.000000                        40.0                   26.743999                   29.174000                   31.406000                    32.702000                    32.990002                    33.925999                    34.520000                    35.203999                    35.708000
2023-02-01T08:00:00+00:00       76.713983         0.587225           0.0           5.359892                  0.0                     0.000000         0.357288              85.000000  0.820000     85.000000                                10.0              10.058413               85.000000                         84.0              0.000000                        40.0                   26.762001                   29.174000                   31.459999                    32.666000                    32.936001                    33.872002                    34.484001                    35.239998                    35.653999
2023-02-01T08:00:00+00:00       76.713983         0.587225           0.0           5.359892                  0.0                     0.000000         0.357288              85.000000  0.820000     85.000000                                10.0              10.058413               85.000000                         84.0              0.000000                        40.0                   26.762001                   29.174000                   31.459999                    32.666000                    32.936001                    33.872002                    34.484001                    35.239998                    35.653999
2023-02-01T08:10:00+00:00       78.163922         0.611951           0.0           5.403846                  0.0                     0.000000         0.357910              85.000000  0.820000     85.000000                                10.0               9.893059               85.000000                         84.0              0.000000                        40.0                   26.816000                   29.210001                   31.406000                    32.647999                    32.972000                    33.872002                    34.466000                    35.239998                    35.672001
2023-02-01T08:20:00+00:00       77.263434         0.574863           0.0           6.148355                  0.0                     0.000000         0.364745              85.000000  0.820000     85.000000                                10.0               9.821169               85.000000                         84.0              0.000000                        40.0                   26.816000                   29.210001                   31.424000                    32.647999                    32.953999                    33.872002                    34.466000                    35.222000                    35.672001
2023-02-01T08:30:00+00:00       77.322961         0.581044           0.0           6.228025                  0.0                     0.000000         0.382765              85.000000  0.820000     85.000000                                10.0               9.762604               85.000000                         84.0              0.000000                        40.0                   26.852001                   29.191999                   31.406000                    32.630001                    32.936001                    33.908001                    34.501999                    35.203999                    35.653999
2023-02-01T08:40:00+00:00       76.115692         0.593407           0.0           6.730770                  0.0                     0.000000         0.406377              85.000000  0.820000     85.000000                                10.0               9.789660               85.000000                         84.0              0.000000                        40.0                   26.852001                   29.246000                   31.406000                    32.666000                    32.936001                    33.872002                    34.501999                    35.222000                    35.689999
2023-02-01T08:50:00+00:00       75.836389         0.550137           0.0           7.337912                  0.0                     0.000000         0.432474              85.000000  0.820000     85.000000                                10.0               9.758110               85.000000                         84.0              0.000000                        40.0                   26.888000                   29.210001                   31.388000                    32.647999                    32.953999                    33.872002                    34.501999                    35.186001                    35.672001
2023-02-01T09:00:00+00:00       73.833948         0.593407           0.0           8.609891                  0.0                     0.000000         0.488398              85.000000  0.820000     85.000000                                10.0               9.875090               85.000000                         84.0              0.000000                        40.0                   26.906000                   29.210001                   31.424000                    32.647999                    32.917999                    33.854000                    34.484001                    35.186001                    35.689999
2023-02-01T09:00:00+00:00       73.833948         0.593407           0.0           8.609891                  0.0                     0.000000         0.488398              85.000000  0.820000     85.000000                                10.0               9.875090               85.000000                         84.0              0.000000                        40.0                   26.906000                   29.210001                   31.424000                    32.647999                    32.917999                    33.854000                    34.484001                    35.186001                    35.689999
2023-02-01T09:09:00+00:00       71.451471         0.574863           0.0           8.508241                  0.0                     0.000000         0.569797              85.000000  0.820000     85.000000                                10.0               9.902020               85.000000                         84.0              0.000000                        40.0                   26.888000                   29.228001                   31.370001                    32.612000                    32.936001                    33.925999                    34.501999                    35.203999                    35.653999
2023-02-01T09:20:00+00:00       75.099213         0.593407           0.0           6.579673                  0.0                     0.000000         0.516981              85.000000  0.820000     85.000000                                10.0               9.731018               85.000000                         84.0              0.000000                        40.0                   26.924000                   29.246000                   31.370001                    32.647999                    32.936001                    33.908001                    34.520000                    35.203999                    35.672001
2023-02-01T09:30:00+00:00       76.630042         0.562500           0.0           6.285717                  0.0                     0.000000         0.443659              85.000000  0.820000     85.000000                                10.0               9.581545               85.000000                         84.0              0.000000                        40.0                   26.906000                   29.210001                   31.370001                    32.630001                    32.917999                    33.872002                    34.520000                    35.150002                    35.672001
