              MeasureTime  Rel. Humidity%  Wind Direction  Brightnesslx  Air TemperatureF  Wind Speed (act)mph  Precipitation Intensityin/h  Visibilitymiles  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 3F  Water Film Heightmil  ground temperature (0")F  ground temperature (3")F  ground temperature (6")F  ground temperature (9")F  ground temperature (12")F  ground temperature (18")F  ground temperature (24")F  ground temperature (30")F  ground temperature (36")F  ground temperature (42")F
2023-05-01T04:00:00+00:00       81.159955         0.581044           0.0          41.170332                  0.0                     0.000000         2.373637                   85.0  0.818801          85.0                                10.0              42.386925                    85.0                         84.0              0.205194                        40.0                   44.995998                   45.320000                   45.355999                    45.517998                    45.158001                    45.014000                    44.636002                    44.473999                    44.096001
2023-05-01T04:09:00+00:00       80.534192         0.574863           0.0          41.250006                  0.0                     0.000000         3.423754                   85.0  0.820000          85.0                                10.0              42.497719                    85.0                         84.0              0.000000                        40.0                   44.959999                   45.320000                   45.337997                    45.517998                    45.158001                    45.031998                    44.563999                    44.456001                    44.096001
2023-05-01T04:20:00+00:00       79.810748         0.574863           0.0          41.291215                  0.0                     0.000000         4.411734                   85.0  0.810680           0.0                                15.0              42.391376                    85.0                         84.0              1.595401                        40.0                   44.905998                   45.301998                   45.337997                    45.500000                    45.139999                    44.995998                    44.618000                    44.456001                    44.132000
2023-05-01T04:30:00+00:00       78.553119         0.581044           0.0          41.392861                  0.0                     0.000000         4.411734                   85.0  0.815968           0.0                                15.0              42.146572                    85.0                         84.0              0.690150                        40.0                   44.834000                   45.265999                   45.337997                    45.535999                    45.122002                    45.014000                    44.618000                    44.473999                    44.113998
2023-05-01T04:40:00+00:00       78.543958         0.574863           0.0          41.340664                  0.0                     0.000000         4.411734                   85.0  0.818801          85.0                                10.0              42.195663                    85.0                         84.0              0.205194                        40.0                   44.779999                   45.194000                   45.265999                    45.517998                    45.104000                    44.995998                    44.599998                    44.456001                    44.132000
2023-05-01T04:50:00+00:00       77.113861         0.581044           0.0          41.384620                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              42.048237                    85.0                         84.0              0.000000                        40.0                   44.743999                   45.158001                   45.284000                    45.517998                    45.139999                    45.014000                    44.599998                    44.473999                    44.150002
2023-05-01T05:00:00+00:00       77.561053         0.574863           0.0          41.228028                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              42.417973                    85.0                         84.0              0.000000                        40.0                   44.725998                   45.175999                   45.248001                    45.517998                    45.139999                    44.978001                    44.636002                    44.456001                    44.132000
2023-05-01T05:00:00+00:00       77.561053         0.574863           0.0          41.228028                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              42.417973                    85.0                         84.0              0.000000                        40.0                   44.725998                   45.175999                   45.248001                    45.517998                    45.139999                    44.978001                    44.636002                    44.456001                    44.132000
2023-05-01T05:10:00+00:00       77.066547         0.581044           0.0          41.112642                  0.0                     0.000394         3.833859                   85.0  0.820000          85.0                                10.0              41.994499                    85.0                         84.0              0.000000                        40.0                   44.653999                   45.104000                   45.248001                    45.464001                    45.158001                    45.014000                    44.618000                    44.473999                    44.113998
2023-05-01T05:20:00+00:00       76.797931         0.581044           0.0          40.950550                  0.0                     0.000157         1.721198                   85.0  0.820000          85.0                                10.0              42.007950                    85.0                         84.0              0.000000                        40.0                   44.653999                   45.049999                   45.211998                    45.517998                    45.175999                    45.031998                    44.636002                    44.492001                    44.113998
