              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-01-01T16:01:00+00:00       91.424133                            0.0       260.927582          33.993973    31.758217            10.551881                        982.418518             9.298491                     0.000000             266.336670               2.135591                        5.0  0.794168              35.054619               29.723352              4.421831      0.000000                                15.0
2023-01-01T16:10:00+00:00       90.998138                            0.0       262.347809          34.078758    31.726261             6.432942                        982.351685             8.651386                     0.000000             267.791504               2.013526                        2.0  0.797189              35.110538               29.855669              3.904623      0.000000                                15.0
2023-01-01T16:21:00+00:00       91.012077                            0.0       273.373566          34.160992    31.811422             5.366979                        982.439453             6.137147                     0.000000             272.439911               2.088650                        2.0  0.799875              35.380363               29.774273              3.444882      0.000000                                15.0
2023-01-01T16:31:00+00:00       89.057632                            0.0       264.540649          34.298149    31.408747             9.587546                        982.424011             7.315639                     0.000000             274.103546               2.154564                        2.0  0.799204              35.743027               29.702757              3.559817      0.000000                                15.0
2023-01-01T16:41:00+00:00       86.366859                            0.0       279.686554          34.737343    31.082094             5.664218                        982.743103             8.956871                     0.000000             273.086426               2.167816                        2.0  0.796853              36.081547               29.688366              3.962090      0.000000                                15.0
2023-01-01T16:51:00+00:00       86.594055                            0.0       260.800659          34.622238    31.033848             5.155477                        982.622314             7.955635                     0.000000             268.127869               2.251786                        2.0  0.797525              36.513554               29.597097              3.847155      0.000000                                15.0
2023-01-01T17:01:00+00:00       84.942764                            0.0       279.752777          34.870903    30.802376            11.427472                        982.762756             8.876784                     0.000000             284.306183               1.653671                        2.0  0.800882              37.061588               30.243961              3.272479      0.000000                                15.0
2023-01-01T17:11:00+00:00       83.920784                            0.0       268.041626          34.952934    30.584013             7.644824                        983.066284            10.081207                     0.000000             273.423279               1.882020                        2.0  0.797861              37.130608               29.997871              3.789688      0.000000                                15.0
2023-01-01T17:21:00+00:00       84.551506                            0.0       262.766388          35.153404    30.965530             9.516316                        983.187744             7.503845                     0.000000             273.505005               2.000414                        2.0  0.798196              37.379662               29.869864              3.732220      0.000000                                15.0
2023-01-01T17:31:00+00:00       83.521317                            0.0       241.938751          35.008614    30.520851             9.261940                        983.224304            10.212695                     0.000000             251.571136               1.989893                        2.0  0.802561              37.484913               29.881250              2.985141      0.000000                                15.0
2023-01-01T17:41:00+00:00       83.417305                            0.0       254.535248          34.864861    30.349295            10.253410                        983.385986            10.471066                     0.000000             253.615891               1.916520                        2.0  0.803568              37.570515               29.960600              2.812738      0.000000                                15.0
2023-01-01T17:51:00+00:00       83.680534                            0.0       256.244843          35.156593    30.712852            12.365227                        983.327026            10.435296                     0.000000             261.283173               2.023217                        2.0  0.798196              38.297161               29.845177              3.732220      0.000000                                15.0
2023-01-01T18:00:00+00:00       83.146217                            0.0       264.014252          35.571087    30.960630            11.430708                        983.225647            10.628953                     0.000000             265.494995              85.000000                        2.0  0.807261              39.750393               85.000000              2.180594      0.000000                                15.0
2023-01-01T18:00:00+00:00       83.146217                            0.0       264.014252          35.571087    30.960630            11.430708                        983.225647            10.628953                     0.000000             265.494995              85.000000                        2.0  0.807261              39.750393               85.000000              2.180594      0.000000                                15.0
2023-01-01T18:11:00+00:00       82.014809                            0.0       278.982452          35.112286    30.173656             7.343317                        983.023499             8.429764                     0.000000             255.612488              85.000000                        2.0  0.803904              39.252926               85.000000              2.755270      0.000000                                15.0
2023-01-01T18:21:00+00:00       82.264053                            0.0       263.803680          35.142849    30.278297             9.378508                        983.211975             8.205277                     0.000000             246.805099               2.053874                        2.0  0.805247              38.666241               29.811968              2.525400      0.000000                                15.0
2023-01-01T18:31:00+00:00       82.119423                            0.0       241.753906          35.440048    30.525558             8.515212                        983.021606             8.949574                     0.000000             254.434036               2.070384                        2.0  0.806925              38.923347               29.794075              2.238062      0.000000                                15.0
2023-01-01T18:41:00+00:00       81.399010                            0.0       245.678802          35.707474    30.569527             8.602622                        982.867981             9.075520                     0.000000             253.444244              85.000000                        2.0  0.810282              40.286015               85.000000              1.663386      0.000000                                15.0
2023-01-01T18:51:00+00:00       79.584595                            0.0       248.700546          36.294937    30.586409             8.204659                        982.861755             8.934718                     0.000000             250.623856              85.000000                        2.0  0.808940              42.941864               85.000000              1.893257      0.000000                                15.0
2023-01-01T19:01:00+00:00       80.279579                            0.0       241.796677          36.397129    30.900734             6.960627                        982.945862             8.069243                     0.000000             242.113632              85.000000                        2.0  0.811290              42.143295               85.000000              1.490983      0.000000                                15.0
