              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  wind direction max  wind direction avg  Saline Concentration%  Road Condition Lufftlogic  Friction  Ice Percent%  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  ICE Layer Thicknessmil  NIRS Service Level%  SubSurface Temp 0"F  SubSurface Temp -3"F  SubSurface Temp -6"F  SubSurface Temp -9"F  SubSurface Temp -12"F  SubSurface Temp -18"F  SubSurface Temp -24"F  SubSurface Temp -30"F  SubSurface Temp -36"F  SubSurface Temp -42"F  SubSurface Temp -48"F  SubSurface Temp -54"F  SubSurface Temp -60"F  SubSurface Temp -66"F  SubSurface Temp -72"F
2023-11-01T04:08:00+00:00       88.332359                            0.0       236.017792          23.774977    20.828781             0.000000             3.461194             8.179890                        966.256165                     0.000000           268.688507           257.624268               0.000000                        3.0  0.297545    100.000000              24.799999               32.000000              0.000000                7.326146                -41.0             40.568001              41.773998              42.584000              43.718002               44.618000               46.543999               48.181999               49.568001               50.953999               52.052002               52.771999               53.618000               54.284000               54.877998               55.274002
2023-11-01T04:18:00+00:00       89.468651                            0.0       235.466568          23.293793    20.655172             0.000000             1.834196             4.637634                        966.218445                     0.000000           232.188431           229.600662               0.000000                        3.0  0.295679    100.000000              24.080000               32.000000              0.000000                7.123655                -41.0             40.531998              41.702000              42.566002              43.718002               44.618000               46.543999               48.199997               49.568001               50.936001               52.052002               52.790001               53.582001               54.284000               54.877998               55.292000
2023-11-01T04:28:00+00:00       89.739105                            0.0       276.613983          23.092253    20.527176             1.047672             3.342205             6.714767                        966.213989                     0.000000           260.755493           254.126541               0.000000                        2.0  0.737884      0.000000              56.840000               32.000000              7.137790                0.000000                -41.0             40.531998              41.720001              42.529999              43.718002               44.599998               46.507999               48.164001               49.549999               50.917999               51.998001               52.807999               53.582001               54.248001               54.860001               55.292000
2023-11-01T04:38:00+00:00       90.437027                            0.0       268.150848          22.956894    20.575848             0.000000             2.568586             6.467336                        966.272888                     0.000000           290.592102           247.102829               1.656630                        4.0  0.371400     83.867935              26.420000               30.400000              1.133926                5.895096                -41.0             40.459999              41.702000              42.548000              43.700001               44.599998               46.526001               48.164001               49.496002               50.936001               52.052002               52.753998               53.582001               54.284000               54.877998               55.292000
2023-11-01T04:48:00+00:00       89.406120                            0.0       284.202484          23.577602    20.918999             0.000000             3.530282             7.653518                        966.247803                     0.000000           265.022461           248.250443               0.125065                        4.0  0.367474     97.941223              27.500000               31.900000              0.131119                6.237660                -41.0             40.478001              41.683998              42.548000              43.664001               44.599998               46.507999               48.164001               49.531998               50.917999               51.998001               52.807999               53.582001               54.230000               54.877998               55.292000
2023-11-01T04:58:00+00:00       88.942108                            0.0       262.982086          23.781355    20.997383             2.581117             4.552105             6.925064                        966.264709                     0.000000           270.095673           259.844208               0.000000                        2.0  0.749210      0.000000              57.019997               32.000000              6.057686                0.000000                -41.0             40.424000              41.683998              42.512001              43.646000               44.599998               46.453999               48.110001               49.514000               50.917999               51.944000               52.790001               53.599998               54.230000               54.896000               55.292000
2023-11-01T05:08:00+00:00       88.295830                            0.0       260.015656          24.051584    21.091843             1.224389             4.666652             8.781531                        966.136719                     0.000000           264.420258           260.848541               0.688739                        4.0  0.410027     88.662201              27.500000               31.400000              0.678726                5.307672                -41.0             40.369999              41.666000              42.493999              43.681999               44.563999               46.453999               48.110001               49.459999               50.917999               51.961998               52.771999               53.545998               54.211998               54.877998               55.292000
2023-11-01T05:18:00+00:00       87.267372                            0.0       260.172455          24.179808    20.941654             1.633306             5.347671            11.014513                        965.961426                     0.000000           275.494934           261.293976               0.000000                        3.0  0.388148    100.000000              27.860001               32.000000              0.000000                5.874855                -41.0             40.351997              41.666000              42.475998              43.610001               44.563999               46.453999               48.127998               49.496002               50.882000               51.980000               52.753998               53.582001               54.284000               54.877998               55.292000
2023-11-01T05:28:00+00:00       87.139450                            0.0       271.014709          24.073858    20.802698             1.674434             3.698622             6.555999                        966.123474                     0.000000           288.908783           263.812347               0.000000                        2.0  0.748725      0.000000              55.220001               32.000000              6.033485                0.000000                -41.0             40.351997              41.612000              42.458000              43.664001               44.528000               46.453999               48.127998               49.477997               50.863998               51.980000               52.736000               53.563999               54.265999               54.896000               55.274002
2023-11-01T05:38:00+00:00       86.131409                            0.0       263.498505          24.313496    20.764185             1.427346             4.800219             8.749549                        966.108032                     0.000000           297.838074           262.631134               0.000000                        3.0  0.387104     99.132332              27.680000               32.000000              0.050904                5.815785                -41.0             40.316002              41.612000              42.475998              43.627998               44.563999               46.453999               48.110001               49.477997               50.863998               51.980000               52.790001               53.563999               54.265999               54.896000               55.255997
2023-11-01T05:48:00+00:00       86.163300                            0.0       286.891357          24.171726    20.633476             1.044262             5.088217            10.067278                        966.003845                     0.000000           269.849304           263.469360               0.128204                        4.0  0.401908     98.505074              26.779999               31.900000              0.080660                5.314913                -41.0             40.298000              41.576000              42.458000              43.627998               44.528000               46.472000               48.110001               49.477997               50.863998               51.980000               52.753998               53.545998               54.211998               54.860001               55.274002
2023-11-01T05:58:00+00:00       85.279045                            0.0       259.670288          24.318268    20.534523             3.362117             6.048056             9.685893                        966.085266                     0.000000           252.382233           257.678284               0.000000                        2.0  0.758869      0.000000              54.320000               32.000000              5.058240                0.000000                -41.0             40.298000              41.557999              42.422001              43.610001               44.528000               46.417999               48.091999               49.459999               50.882000               51.980000               52.753998               53.582001               54.248001               54.877998               55.292000
2023-11-01T06:08:00+00:00       84.672783                            0.0       277.698822          24.308769    20.357227             0.000000             4.715544             9.443015                        966.079102                     0.000000           272.315826           264.100220               1.093888                        4.0  0.449759     87.512100              26.060001               31.000000              0.593764                4.160954                -41.0             40.243999              41.576000              42.422001              43.573997               44.528000               46.417999               48.056000               49.424000               50.863998               51.998001               52.771999               53.528000               54.175999               54.841999               55.309998
2023-11-01T06:18:00+00:00       84.623741                            0.0       274.181061          24.175079    20.212360             1.143200             4.542044             9.928939                        966.143311                     0.000000           265.557068           263.535675               0.000000                        2.0  0.763294     98.139725              27.320000               32.000000              3.937008                4.533569                -41.0             40.208000              41.540001              42.386002              43.610001               44.473999               46.400002               48.073997               49.442001               50.827999               51.961998               52.753998               53.563999               54.230000               54.877998               55.255997
2023-11-01T06:28:00+00:00       84.765297                            0.0       247.228088          24.030979    20.110189             0.710092             1.844979             5.258673                        966.139465                     0.000000           268.431305           235.123749               0.000000                        2.0  0.765562      0.000000              54.320000               32.000000              4.432540                0.000000                -41.0             40.172001              41.468002              42.403999              43.573997               44.473999               46.400002               48.038002               49.424000               50.827999               51.925999               52.753998               53.528000               54.211998               54.877998               55.237999
2023-11-01T06:38:00+00:00       84.017036                            0.0       229.129425          24.157627    20.026104             0.000000             2.800487             6.436861                        966.131531                     0.000000           263.372681           243.759338               2.429851                        4.0  0.606416     60.105919              27.860001               29.600000              1.814713                2.734114                -41.0             40.172001              41.540001              42.368000              43.556000               44.473999               46.417999               48.038002               49.405998               50.827999               51.961998               52.736000               53.528000               54.194000               54.877998               55.237999
2023-11-01T06:48:00+00:00       83.279305                            0.0       196.505692          24.174904    19.835911             0.000000             1.722885             4.784742                        966.049927                     0.000000           199.259262           215.672958               0.000000                        3.0  0.467164    100.000000              27.860001               32.000000              0.000000                4.311139                -41.0             40.153999              41.468002              42.368000              43.573997               44.456001               46.363998               48.019997               49.388000               50.809998               51.925999               52.699997               53.509998               54.211998               54.896000               55.274002
2023-11-01T06:58:00+00:00       83.388451                            0.0       261.719330          24.171890    19.863710             0.000000             1.870591             3.566103                        966.098572                     0.000000           249.971375           220.866608               0.000000                        2.0  0.765380      0.000000              57.019997               32.000000              4.475466                0.000000                -41.0             40.118000              41.450001              42.368000              43.537998               44.456001               46.382000               48.019997               49.405998               50.809998               51.944000               52.718002               53.491997               54.211998               54.841999               55.255997
2023-11-01T07:08:00+00:00       83.214561                            0.0       236.472977          24.285183    19.925709             0.000000             2.207896             5.596463                        966.094238                     0.000000           224.541580           246.150681               0.705686                        4.0  0.534053     84.671333              28.580000               31.299999              0.606235                3.348676                -41.0             40.099998              41.414001              42.259998              43.520000               44.456001               46.346001               48.001999               49.405998               50.792000               51.944000               52.718002               53.528000               54.211998               54.823997               55.274002
2023-11-01T07:18:00+00:00       82.441002                            0.0       167.662735          24.418516    19.837002             0.000000             2.022503             6.508786                        966.011963                     0.000000           267.619476           252.751251               1.575929                        4.0  0.592838     65.768204              28.580000               30.500000              1.305522                2.508249                -41.0             40.063999              41.414001              42.313999              43.520000               44.438000               46.400002               47.984001               49.405998               50.774002               51.961998               52.699997               53.545998               54.211998               54.841999               55.237999
2023-11-01T07:28:00+00:00       82.283447                            0.0       244.856125          24.462353    19.834993             0.875857             2.773395             5.417833                        966.124512                     0.000000           245.949783           240.384430               0.000000                        1.0  0.773146      0.000000              59.000000               32.000000              3.751902                0.000000                -41.0             40.028000              41.396000              42.278000              43.484001               44.402000               46.346001               47.984001               49.388000               50.774002               51.889999               52.753998               53.545998               54.194000               54.896000               55.274002
2023-11-01T07:38:00+00:00       81.175278                            0.0       257.200958          24.552734    19.605247             0.000000             3.070747             7.375940                        966.067688                     0.000000           290.266052           253.542633               2.394181                        4.0  0.680048     39.743122              28.760000               29.700001              2.168349                1.430159                -41.0             40.045998              41.396000              42.295998              43.447998               44.438000               46.346001               47.984001               49.351997               50.756001               51.925999               52.699997               53.509998               54.211998               54.841999               55.220001
2023-11-01T07:48:00+00:00       80.485535                            0.0       264.382660          24.691187    19.540401             0.000000             2.924268             7.315323                        965.983398                     0.000000           205.630478           248.968750               0.000000                        0.0  0.820000     99.727280              28.760000               32.000000              0.010059                3.678488                -41.0             40.028000              41.360001              42.223999              43.447998               44.419998               46.309998               48.001999               49.334000               50.792000               51.925999               52.718002               53.473999               54.211998               54.860001               55.237999
2023-11-01T07:58:00+00:00       79.549728                            0.0       255.737381          24.829128    19.400906             1.696156             3.260681             6.887708                        966.020935                     0.000000           274.603027           250.159775               0.000000                        1.0  0.782742      0.000000              58.459999               32.000000              2.981771                0.000000                -41.0             40.009998              41.360001              42.206001              43.484001               44.348000               46.309998               47.966000               49.334000               50.809998               51.872002               52.699997               53.528000               54.175999               54.841999               55.237999
2023-11-01T08:08:00+00:00       79.384537                            0.0       260.878235          24.821407    19.344685             0.833904             3.578396             8.374622                        965.992920                     0.000000           251.953629           257.634705               2.034805                        4.0  0.639570     60.619980              28.040001               30.000000              1.209511                1.861871                -41.0             39.956001              41.323997              42.206001              43.447998               44.365997               46.292000               48.019997               49.351997               50.792000               51.872002               52.718002               53.491997               54.194000               54.860001               55.255997
2023-11-01T08:18:00+00:00       78.530235                            0.0       261.983643          24.771887    19.043217             0.000000             4.452300            10.324427                        965.992798                     0.000000           268.011139           256.596558               0.000000                        0.0  0.804276      0.000000              28.040001               32.000000              0.000000                0.000000                -41.0             39.956001              41.287998              42.206001              43.430000               44.402000               46.309998               47.930000               49.316002               50.774002               51.872002               52.681999               53.491997               54.194000               54.841999               55.237999
