              MeasureTime  Rel. Humidity%  Wind Direction  Brightnesslx  Air TemperatureF  Wind Speed (act)mph  Precipitation Intensityin/h  Visibilitymiles  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 3F  Water Film Heightmil  ground temperature (0")F  ground temperature (3")F  ground temperature (6")F  ground temperature (9")F  ground temperature (12")F  ground temperature (18")F  ground temperature (24")F  ground temperature (30")F  ground temperature (36")F  ground temperature (42")F
2023-09-01T08:40:00+00:00       73.124243         0.581044           0.0          60.936818                  0.0                     0.000000         3.616379                   85.0  0.820000          85.0                                10.0              67.845573                    85.0                         84.0              0.000000                        40.0                   69.134003                   69.961998                   70.160004                    70.141998                    69.548004                    69.115997                    68.612000                    68.414001                    68.089996
2023-09-01T08:50:00+00:00       73.215814         0.574863           0.0          61.046710                  0.0                     0.000000         3.560456                   85.0  0.820000          85.0                                10.0              67.684906                    85.0                         84.0              0.000000                        40.0                   69.026001                   69.907997                   70.177994                    70.124001                    69.566002                    69.080002                    68.612000                    68.395996                    68.089996
2023-09-01T09:00:00+00:00       73.200555         0.574863           0.0          61.120882                  0.0                     0.000000         3.579097                   85.0  0.820000          85.0                                10.0              67.546921                    85.0                         84.0              0.000000                        40.0                   69.026001                   69.872002                   70.124001                    70.124001                    69.548004                    69.080002                    68.647995                    68.395996                    68.072006
2023-09-01T09:00:00+00:00       73.200555         0.574863           0.0          61.120882                  0.0                     0.000000         3.579097                   85.0  0.820000          85.0                                10.0              67.546921                    85.0                         84.0              0.000000                        40.0                   69.026001                   69.872002                   70.124001                    70.124001                    69.548004                    69.080002                    68.647995                    68.395996                    68.072006
2023-09-01T09:10:00+00:00       73.583643         0.574863           0.0          61.085167                  0.0                     0.000000         3.579097                   85.0  0.820000          85.0                                10.0              67.414413                    85.0                         84.0              0.000000                        40.0                   68.917999                   69.854004                   70.087997                    70.106003                    69.566002                    69.098000                    68.576004                    68.414001                    68.089996
2023-09-01T09:20:00+00:00       74.401715         0.574863           0.0          60.917587                  0.0                     0.000000         3.647448                   85.0  0.820000          85.0                                10.0              67.246948                    85.0                         84.0              0.000000                        40.0                   68.845993                   69.781998                   70.087997                    70.070000                    69.548004                    69.115997                    68.630005                    68.431999                    68.108002
2023-09-01T09:30:00+00:00       74.743591         0.574863           0.0          60.774732                  0.0                     0.000000         3.529387                   85.0  0.820000          85.0                                10.0              67.084831                    85.0                         84.0              0.000000                        40.0                   68.792000                   69.746002                   70.052002                    70.087997                    69.548004                    69.098000                    68.557999                    68.414001                    68.108002
2023-09-01T09:40:00+00:00       75.644080         0.581044           0.0          60.604399                  0.0                     0.000000         3.411327                   85.0  0.820000          85.0                                10.0              66.974625                    85.0                         84.0              0.000000                        40.0                   68.701996                   69.692001                   70.033997                    70.106003                    69.566002                    69.080002                    68.612000                    68.431999                    68.054001
2023-09-01T09:50:00+00:00       75.946277         0.581044           0.0          60.552203                  0.0                     0.000000         3.342976                   85.0  0.820000          85.0                                10.0              66.899124                    85.0                         84.0              0.000000                        40.0                   68.647995                   69.655998                   69.998001                    70.070000                    69.548004                    69.115997                    68.576004                    68.395996                    68.054001
2023-09-01T10:00:00+00:00       76.047015         0.574863           0.0          60.637370                  0.0                     0.000000         3.255984                   85.0  0.820000          85.0                                10.0              66.765289                    85.0                         84.0              0.000000                        40.0                   68.576004                   69.601997                   69.979996                    70.070000                    69.548004                    69.080002                    68.593994                    68.414001                    68.089996
2023-09-01T10:00:00+00:00       76.047015         0.574863           0.0          60.637370                  0.0                     0.000000         3.255984                   85.0  0.820000          85.0                                10.0              66.765289                    85.0                         84.0              0.000000                        40.0                   68.576004                   69.601997                   69.979996                    70.070000                    69.548004                    69.080002                    68.593994                    68.414001                    68.089996
2023-09-01T10:10:00+00:00       75.822656         0.574863           0.0          60.758247                  0.0                     0.000000         3.759295                   85.0  0.820000          85.0                                10.0              66.683716                    85.0                         84.0              0.000000                        40.0                   68.522003                   69.548004                   69.961998                    70.087997                    69.548004                    69.115997                    68.557999                    68.449997                    68.108002
2023-09-01T10:20:00+00:00       75.706659         0.574863           0.0          60.802203                  0.0                     0.000000         3.927065                   85.0  0.820000          85.0                                10.0              66.607857                    85.0                         84.0              0.000000                        40.0                   68.486000                   69.529999                   69.925995                    70.052002                    69.512001                    69.115997                    68.576004                    68.377998                    68.054001
2023-09-01T10:40:00+00:00       76.292737         0.574863           0.0          60.648355                  0.0                     0.000000         4.088621                   85.0  0.820000          85.0                                10.0              66.385666                    85.0                         84.0              0.000000                        40.0                   68.341995                   69.421997                   69.889999                    70.015999                    69.548004                    69.134003                    68.612000                    68.395996                    68.054001
2023-09-01T10:50:00+00:00       77.567157         0.581044           0.0          60.200553                  0.0                     0.000000         4.119690                   85.0  0.820000          85.0                                10.0              66.221443                    85.0                         84.0              0.000000                        40.0                   68.287994                   69.349998                   69.835999                    70.015999                    69.529999                    69.134003                    68.630005                    68.414001                    68.035995
2023-09-01T11:00:00+00:00       78.942310         0.574863           0.0          59.714292                  0.0                     0.000000         3.784149                   85.0  0.820000          85.0                                10.0              66.045410                    85.0                         84.0              0.000000                        40.0                   68.197998                   69.367996                   69.818001                    70.015999                    69.529999                    69.115997                    68.557999                    68.414001                    68.054001
2023-09-01T11:00:00+00:00       78.942310         0.574863           0.0          59.714292                  0.0                     0.000000         3.784149                   85.0  0.820000          85.0                                10.0              66.045410                    85.0                         84.0              0.000000                        40.0                   68.197998                   69.367996                   69.818001                    70.015999                    69.529999                    69.115997                    68.557999                    68.414001                    68.054001
2023-09-01T11:20:00+00:00       77.716730         0.574863          20.0          60.271981                  0.0                     0.000000         3.833859                   85.0  0.820000          85.0                                10.0              65.872253                    85.0                         84.0              0.000000                        40.0                   68.108002                   69.260002                   69.781998                    69.979996                    69.494003                    69.098000                    68.557999                    68.360001                    68.072006
2023-09-01T11:30:00+00:00       77.371802         0.574863          90.0          60.414841                  0.0                     0.000000         3.833859                   85.0  0.820000          85.0                                10.0              65.855453                    85.0                         84.0              0.000000                        40.0                   68.035995                   69.205994                   69.764000                    69.961998                    69.529999                    69.115997                    68.557999                    68.360001                    68.054001
2023-09-01T11:40:00+00:00       77.405377         0.581044         220.0          60.414841                  0.0                     0.000000         3.659875                   85.0  0.820000          85.0                                10.0              65.872253                    85.0                         84.0              0.000000                        40.0                   67.981995                   69.169998                   69.727997                    69.979996                    69.512001                    69.098000                    68.593994                    68.377998                    68.035995
2023-09-01T11:49:00+00:00       77.199335         0.581044         350.0          60.500001                  0.0                     0.000000         3.734440                   85.0  0.820000          85.0                                10.0              65.866638                    85.0                         84.0              0.000000                        40.0                   67.927994                   69.134003                   69.746002                    69.944000                    69.512001                    69.115997                    68.576004                    68.395996                    68.054001
2023-09-01T12:00:00+00:00       76.614777         0.581044         580.0          60.728029                  0.0                     0.000000         3.498319                   85.0  0.820000          85.0                                10.0              65.872253                    85.0                         84.0              0.000000                        40.0                   67.910004                   69.061996                   69.727997                    69.907997                    69.529999                    69.098000                    68.593994                    68.377998                    68.072006
2023-09-01T12:00:00+00:00       76.614777         0.581044         580.0          60.728029                  0.0                     0.000000         3.498319                   85.0  0.820000          85.0                                10.0              65.872253                    85.0                         84.0              0.000000                        40.0                   67.910004                   69.061996                   69.727997                    69.907997                    69.529999                    69.098000                    68.593994                    68.377998                    68.072006
2023-09-01T12:10:00+00:00       76.738403         0.574863         940.0          60.590662                  0.0                     0.000000         3.342976                   85.0  0.820000          85.0                                10.0              66.078888                    85.0                         84.0              0.000000                        40.0                   67.874001                   69.026001                   69.655998                    69.925995                    69.529999                    69.134003                    68.539993                    68.341995                    68.054001
2023-09-01T12:20:00+00:00       75.857758         0.581044        1680.0          60.991761                  0.0                     0.000000         3.262198                   85.0  0.820000          85.0                                10.0              66.403244                    85.0                         84.0              0.000000                        40.0                   67.765999                   68.989998                   69.619995                    69.872002                    69.494003                    69.115997                    68.576004                    68.377998                    68.054001
2023-09-01T12:29:00+00:00       74.488708         0.581044        2320.0          61.554947                  0.0                     0.000000         3.094428                   85.0  0.820000          85.0                                10.0              66.759453                    85.0                         84.0              0.000000                        40.0                   67.783997                   69.007996                   69.638000                    69.925995                    69.475998                    69.098000                    68.576004                    68.360001                    68.035995
2023-09-01T12:40:00+00:00       72.876990         0.581044         960.0          62.236270                  0.0                     0.000000         2.932871                   85.0  0.820000          85.0                                10.0              67.350922                    85.0                         84.0              0.000000                        40.0                   67.694000                   68.899994                   69.566002                    69.854004                    69.529999                    69.134003                    68.593994                    68.360001                    68.000000
2023-09-01T12:50:00+00:00       71.820819         0.574863        1620.0          62.662095                  0.0                     0.000000         2.864520                   85.0  0.820000          85.0                                10.0              67.972214                    85.0                         84.0              0.000000                        40.0                   67.639999                   68.917999                   69.529999                    69.854004                    69.440002                    69.115997                    68.593994                    68.377998                    68.017998
2023-09-01T12:59:00+00:00       71.659039         0.581044        2000.0          62.917587                  0.0                     0.000000         2.771315                   85.0  0.820000          85.0                                10.0              68.695679                    85.0                         84.0              0.000000                        40.0                   67.604004                   68.845993                   69.494003                    69.835999                    69.440002                    69.098000                    68.593994                    68.360001                    68.054001
2023-09-01T13:09:00+00:00       71.166058         0.574863        2370.0          63.178578                  0.0                     0.000000         2.939085                   85.0  0.820000          85.0                                10.0              69.511665                    85.0                         84.0              0.000000                        40.0                   67.568001                   68.845993                   69.475998                    69.781998                    69.457993                    69.134003                    68.593994                    68.395996                    68.072006
2023-09-01T13:20:00+00:00       70.938647         0.574863         130.0          63.464290                  0.0                     0.000000         3.989202                   85.0  0.820000          85.0                                10.0              70.412933                    85.0                         84.0              0.000000                        40.0                   67.531998                   68.774002                   69.475998                    69.800003                    69.457993                    69.098000                    68.593994                    68.414001                    68.017998
2023-09-01T13:30:00+00:00       70.019843         0.574863         400.0          63.747259                  0.0                     0.000000         3.914637                   85.0  0.820000          85.0                                10.0              71.338974                    85.0                         84.0              0.000000                        40.0                   67.459999                   68.720001                   69.475998                    69.800003                    69.475998                    69.134003                    68.539993                    68.360001                    68.035995
2023-09-01T13:40:00+00:00       70.305255         0.581044         740.0          64.079677                  0.0                     0.000000         3.790363                   85.0  0.820000          85.0                                10.0              72.339371                    85.0                         84.0              0.000000                        40.0                   67.423996                   68.701996                   69.403999                    69.781998                    69.475998                    69.115997                    68.593994                    68.377998                    68.035995
2023-09-01T13:50:00+00:00       69.406293         0.574863         930.0          64.409344                  0.0                     0.000000         4.014057                   85.0  0.820000          85.0                                10.0              73.498840                    85.0                         84.0              0.000000                        40.0                   67.423996                   68.630005                   69.421997                    69.746002                    69.421997                    69.115997                    68.593994                    68.377998                    68.017998
2023-09-01T13:59:00+00:00       69.328455         0.581044        1200.0          64.903849                  0.0                     0.000000         3.989202                   85.0  0.820000          85.0                                10.0              74.516739                    85.0                         84.0              0.000000                        40.0                   67.405998                   68.647995                   69.332001                    69.800003                    69.421997                    69.115997                    68.576004                    68.360001                    68.035995
2023-09-01T14:09:00+00:00       67.863251         0.581044        1440.0          65.384622                  0.0                     0.000000         3.951920                   85.0  0.820000          85.0                                10.0              75.737717                    85.0                         84.0              0.000000                        40.0                   67.405998                   68.576004                   69.332001                    69.692001                    69.421997                    69.098000                    68.576004                    68.360001                    68.000000
2023-09-01T14:20:00+00:00       66.828455         0.581044        1610.0          65.958795                  0.0                     0.000000         3.976774                   85.0  0.820000          85.0                                10.0              77.046829                    85.0                         84.0              0.000000                        40.0                   67.334000                   68.557999                   69.313995                    69.709999                    69.403999                    69.098000                    68.576004                    68.341995                    68.035995
2023-09-01T14:30:00+00:00       65.465509         0.568681        1780.0          66.736270                  0.0                     0.000000         4.076194                   85.0  0.820000          85.0                                10.0              78.309097                    85.0                         84.0              0.000000                        40.0                   67.316002                   68.576004                   69.332001                    69.727997                    69.403999                    69.080002                    68.576004                    68.341995                    68.035995
2023-09-01T14:40:00+00:00       64.395605         0.574863         970.0          67.307697                  0.0                     0.000000         4.144545                   85.0  0.820000          85.0                                10.0              79.626366                    85.0                         84.0              0.000000                        40.0                   67.298004                   68.522003                   69.223999                    69.673996                    69.367996                    69.098000                    68.576004                    68.324005                    68.054001
2023-09-01T14:50:00+00:00       64.085779         0.574863        2310.0          68.046708                  0.0                     0.000000         3.995416                   85.0  0.817668           0.0                                15.0              81.030029                    85.0                         84.0              0.399176                        40.0                   67.298004                   68.449997                   69.242004                    69.673996                    69.349998                    69.061996                    68.576004                    68.360001                    68.054001
2023-09-01T15:00:00+00:00       62.876990         0.574863        2310.0          68.450554                  0.0                     0.000000         3.995416                   85.0  0.819557          85.0                                10.0              82.732986                    85.0                         84.0              0.075872                        40.0                   67.298004                   68.449997                   69.188004                    69.673996                    69.367996                    69.098000                    68.557999                    68.341995                    67.981995
