              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-10-01T11:49:00+00:00       80.580444                            0.0       144.603714          67.864708    61.669353             4.372408                        995.863464             3.906694                     0.000000             158.925751              85.000000                        0.0  0.820000              65.837402               85.000000              0.000000     85.000000                                10.0
2023-10-01T11:59:00+00:00       80.151100                            0.0       147.915680          67.870110    61.523369             2.083392                        996.024353             2.493726                     0.000000             148.246017              85.000000                        0.0  0.820000              65.865417               85.000000              0.000000     85.000000                                10.0
2023-10-01T12:09:00+00:00       78.917168                            0.0       140.346710          67.866058    61.080772             1.696798                        996.137207             2.256267                     0.000000             141.759735              85.000000                        0.0  0.820000              65.954964               85.000000              0.000000     85.000000                                10.0
2023-10-01T12:19:00+00:00       78.486221                            0.0       147.710846          67.862015    60.922215             3.477622                        996.236267             2.543929                     0.000000             139.629013              85.000000                        0.0  0.820000              66.100250               85.000000              0.000000     85.000000                                10.0
2023-10-01T12:30:00+00:00       78.227440                            0.0       144.528015          67.857956    60.825081             2.864430                        996.323853             3.191653                     0.000000             161.954071              85.000000                        0.0  0.820000              66.234039               85.000000              0.000000     85.000000                                10.0
2023-10-01T12:39:00+00:00       78.919044                            0.0       156.687683          67.674332    60.895176             2.570861                        996.367371             3.018556                     0.000000             161.429306              85.000000                        0.0  0.820000              66.398331               85.000000              0.000000     85.000000                                10.0
2023-10-01T12:49:00+00:00       79.760628                            0.0       155.036911          67.542267    61.066280             3.415187                        996.348206             3.519572                     0.000000             163.978912              85.000000                        0.0  0.820000              66.720032               85.000000              0.000000     85.000000                                10.0
2023-10-01T12:59:00+00:00       79.750015                            0.0       149.857529          67.670288    61.187050             3.270592                        996.384033             4.127811                     0.000000             154.391754              85.000000                        0.0  0.819347              67.144615               85.000000              0.111760     85.000000                                10.0
2023-10-01T13:09:00+00:00       77.560654                            0.0       134.993591          68.017517    60.738365             3.472241                        996.521973             3.144826                     0.000000             139.346558              85.000000                        0.0  0.819011              67.670105               85.000000              0.169228     85.000000                                10.0
2023-10-01T13:20:00+00:00       76.315590                            0.0        63.184444          68.367638    60.621132             4.904387                        996.747131             3.318359                     0.000000              71.366882              85.000000                        0.0  0.819011              68.307312               85.000000              0.169228     85.000000                                10.0
2023-10-01T13:29:00+00:00       76.181572                            0.0        99.304367          68.652512    60.847160             2.500316                        996.641479             3.531999                     0.000000              76.741798              85.000000                        0.0  0.820000              68.986618               85.000000              0.000000     85.000000                                10.0
2023-10-01T13:40:00+00:00       74.341789                            0.0        86.320122          69.546265    61.020336             1.753610                        996.670837             2.540211                     0.000000             132.215500              85.000000                        0.0  0.820000              70.276527               85.000000              0.000000     85.000000                                10.0
2023-10-01T13:49:00+00:00       73.194870                            0.0       150.005508          69.384674    60.426136             3.469964                        996.737610             2.469803                     0.000000             139.637772              85.000000                        0.0  0.820000              69.782532               85.000000              0.000000     85.000000                                10.0
2023-10-01T13:59:00+00:00       72.200935                            0.0       139.194916          69.746582    60.389130             2.703842                        996.732483             2.538544                     0.000000             149.022949              85.000000                        0.0  0.820000              69.823547               85.000000              0.000000     85.000000                                10.0
2023-10-01T14:09:00+00:00       70.769615                            0.0       167.349014          70.570023    60.615303             3.450518                        996.838318             1.911412                     0.000000             144.321167              85.000000                        0.0  0.820000              71.428139               85.000000              0.000000     85.000000                                10.0
2023-10-01T14:20:00+00:00       69.517914                            0.0       146.560135          71.257408    60.770287             4.369097                        996.859985             2.884896                     0.000000             139.392334              85.000000                        0.0  0.820000              73.396309               85.000000              0.000000     85.000000                                10.0
2023-10-01T14:29:00+00:00       66.820358                            0.0       199.325317          71.393326    59.785904             2.564214                        996.846497             3.155241                     0.000000             164.051193              85.000000                        0.0  0.820000              74.817535               85.000000              0.000000     85.000000                                10.0
2023-10-01T14:40:00+00:00       65.951073                            0.0       165.405472          72.219559    60.203590             7.113050                        996.603699             2.778181                     0.000000             166.058472              85.000000                        0.0  0.820000              76.486282               85.000000              0.000000     85.000000                                10.0
2023-10-01T14:49:00+00:00       66.896652                            0.0       152.235596          71.542786    59.960255             5.144691                        996.740601             4.616217                     0.000000             149.710281              85.000000                        0.0  0.820000              77.730331               85.000000              0.000000     85.000000                                10.0
2023-10-01T14:59:00+00:00       66.485191                            0.0       162.845261          72.271629    60.480217             3.944942                        996.744690             4.358708                     0.000000             135.631561              85.000000                        0.0  0.820000              79.011932               85.000000              0.000000     85.000000                                10.0
2023-10-01T15:09:00+00:00       68.078636                            0.0       136.859055          72.374710    61.246796             5.784048                        996.751221             3.753917                     0.000000             136.746887              85.000000                        0.0  0.820000              80.292938               85.000000              0.000000     85.000000                                10.0
2023-10-01T15:20:00+00:00       67.969040                            0.0       136.693451          71.951050    60.797165             7.286548                        996.599976             5.051641                     0.000000             137.274536              85.000000                        0.0  0.820000              81.624184               85.000000              0.000000     85.000000                                10.0
2023-10-01T15:30:00+00:00       68.734688                            0.0       129.291840          72.241928    61.391235             5.832996                        996.466492             5.033819                     0.000000             137.205414              85.000000                        0.0  0.820000              82.735580               85.000000              0.000000     85.000000                                10.0
2023-10-01T15:40:00+00:00       70.365120                            0.0       130.007980          71.517136    61.361027             7.248663                        996.462585             6.034683                     0.000000             135.119064              85.000000                        0.0  0.820000              83.751816               85.000000              0.000000     85.000000                                10.0
2023-10-01T15:49:00+00:00       68.996284                            0.0       132.957092          71.755188    61.033604             7.659884                        996.498901             6.044517                     0.000000             139.885651              85.000000                        0.0  0.820000              84.742722               85.000000              0.000000     85.000000                                10.0
2023-10-01T15:59:00+00:00       69.239136                            0.0       147.720398          72.070755    61.434517             2.826013                        996.357483             5.850376                     0.000000             136.359314              85.000000                        0.0  0.820000              85.767952               85.000000              0.000000     85.000000                                10.0
2023-10-01T16:09:00+00:00       67.007446                            0.0       132.215622          73.460587    61.832794             3.342307                        996.233704             4.356047                     0.000000             138.905640              85.000000                        0.0  0.820000              87.021454               85.000000              0.000000     85.000000                                10.0
2023-10-01T16:19:00+00:00       67.417351                            0.0       139.012314          72.962143    61.530766             7.301756                        996.120300             4.560431                     0.000000             137.264221              85.000000                        0.0  0.820000              87.970062               85.000000              0.000000     85.000000                                10.0
2023-10-01T16:29:00+00:00       64.824593                            0.0       145.651016          74.690521    62.062340             4.086244                        995.985657             4.323076                     0.000000             133.839188              85.000000                        0.0  0.820000              89.077065               85.000000              0.000000     85.000000                                10.0
2023-10-01T16:40:00+00:00       62.800587                            0.0       135.850220          75.127075    61.576591             5.122714                        996.031250             5.423443                     0.000000             138.083710              85.000000                        0.0  0.818340              90.230965               85.000000              0.284163     85.000000                                10.0
2023-10-01T16:49:00+00:00       61.180874                            0.0       150.334320          76.927200    62.532619             4.541050                        996.005188             4.055982                     0.000000             147.696671              85.000000                        0.0  0.820000              91.465576               85.000000              0.000000     85.000000                                10.0
2023-10-01T16:59:00+00:00       61.585171                            0.0       136.655243          76.523987    62.340080             3.151755                        995.956665             4.577681                     0.000000             138.151703              85.000000                        0.0  0.820000              92.436356               85.000000              0.000000     85.000000                                10.0
2023-10-01T17:09:00+00:00       58.163002                            0.0       191.074097          77.639282    61.765343             6.008216                        995.928955             6.112540                     0.000000             169.332748              85.000000                        0.0  0.816997              93.668472               85.000000              0.514033      0.000000                                15.0
2023-10-01T17:20:00+00:00       58.906384                            0.0       163.380951          77.256836    61.767113             7.219076                        995.793213             6.939526                     0.000000             148.388779              85.000000                        0.0  0.818340              93.945740               85.000000              0.284163     85.000000                                10.0
2023-10-01T17:29:00+00:00       60.389858                            0.0       137.752945          77.087784    62.313942             4.673882                        995.824829             6.824821                     0.000000             160.084000              85.000000                        0.0  0.820000              94.400513               85.000000              0.000000     85.000000                                10.0
2023-10-01T17:39:00+00:00       57.693005                            0.0       157.899124          77.765060    61.653137             4.494270                        995.663574             5.869332                     0.000000             148.640869              85.000000                        0.0  0.818340              95.952682               85.000000              0.284163     85.000000                                10.0
2023-10-01T17:49:00+00:00       57.369987                            0.0       151.445053          78.746964    62.411064             6.612950                        995.563721             4.527058                     0.000000             152.816071              85.000000                        0.0  0.820000              97.470123               85.000000              0.000000     85.000000                                10.0
2023-10-01T17:59:00+00:00       56.564030                            0.0       183.498810          79.779144    62.971489             4.753029                        995.448975             4.991376                     0.000000             137.159271              85.000000                        0.0  0.819683              98.723579               85.000000              0.054292     85.000000                                10.0
2023-10-01T18:09:00+00:00       56.285511                            0.0       175.323715          80.645630    63.637955             3.243118                        995.234009             5.854594                     0.000000             150.811264              85.000000                        0.0  0.818676              99.767731               85.000000              0.226696     85.000000                                10.0
2023-10-01T18:19:00+00:00       56.269127                            0.0       134.840744          80.787064    63.761345             4.135133                        995.121582             5.437239                     0.000000             158.881790              85.000000                        0.0  0.820000             100.951920               85.000000              0.000000     85.000000                                10.0
2023-10-01T18:29:00+00:00       56.501884                            0.0       135.096558          80.980080    64.059158             6.397852                        995.031433             5.576140                     0.000000             135.987778              85.000000                        0.0  0.819683              99.118515               85.000000              0.054292     85.000000                                10.0
2023-10-01T18:40:00+00:00       56.178547                            0.0       180.094025          81.408142    64.293549             3.836448                        994.984192             5.483354                     0.000000             146.164505              85.000000                        0.0  0.820000              97.336937               85.000000              0.000000     85.000000                                10.0
2023-10-01T18:50:00+00:00       56.362251                            0.0       152.759338          81.413895    64.392410             7.645164                        994.797241             4.906510                     0.000000             163.799500              85.000000                        0.0  0.819011              96.965126               85.000000              0.169228     85.000000                                10.0
2023-10-01T18:59:00+00:00       55.611691                            0.0       155.867889          81.237762    63.844879             7.221112                        994.776672             6.947562                     0.000000             141.607803              85.000000                        0.0  0.819011              96.310478               85.000000              0.169228     85.000000                                10.0
2023-10-01T19:09:00+00:00       56.166500                            0.0       144.990417          80.369385    63.320320             6.171927                        994.798828             7.189401                     0.000000             152.506714              85.000000                        0.0  0.820000              95.851608               85.000000              0.000000     85.000000                                10.0
2023-10-01T19:19:00+00:00       56.139038                            0.0       145.001221          80.399094    63.334023             5.455907                        994.707336             6.173348                     0.000000             163.399689              85.000000                        0.0  0.820000              94.649429               85.000000              0.000000     85.000000                                10.0
2023-10-01T19:30:00+00:00       55.718792                            0.0       145.630783          80.775223    63.469685             3.264576                        994.533081             5.239235                     0.000000             153.939148              85.000000                        0.0  0.820000              93.874222               85.000000              0.000000     85.000000                                10.0
2023-10-01T19:39:00+00:00       54.941055                            0.0       158.129517          80.949059    63.230301             5.648282                        994.500122             5.261419                     0.000000             145.014862              85.000000                        0.0  0.820000              93.990402               85.000000              0.000000     85.000000                                10.0
2023-10-01T19:49:00+00:00       54.516651                            0.0       140.390915          81.943741    63.931953             3.209173                        994.490234             4.448341                     0.000000             156.450684              85.000000                        0.0  0.820000              95.076859               85.000000              0.000000     85.000000                                10.0
2023-10-01T20:00:00+00:00       54.333248                            0.0       168.648788          82.908859    64.730301             2.710188                        994.316223             4.159245                     0.000000             155.499237              85.000000                        0.0  0.820000              96.804199               85.000000              0.000000     85.000000                                10.0
2023-10-01T20:00:00+00:00       54.333248                            0.0       168.648788          82.908859    64.730301             2.710188                        994.316223             4.159245                     0.000000             155.499237              85.000000                        0.0  0.820000              96.804199               85.000000              0.000000     85.000000                                10.0
2023-10-01T20:09:00+00:00       53.102066                            0.0       128.271271          83.580719    64.694656             5.659453                        994.225708             4.150512                     0.000000             141.810181              85.000000                        0.0  0.818340              97.327385               85.000000              0.284163     85.000000                                10.0
2023-10-01T20:19:00+00:00       55.679230                            0.0       148.453369          82.853508    65.381973             5.286746                        994.112610             5.048764                     0.000000             148.682373              85.000000                        0.0  0.818004              97.308357               85.000000              0.341630     85.000000                                10.0
2023-10-01T20:30:00+00:00       55.596497                            0.0       144.313995          82.636398    65.137375             9.111200                        993.972961             6.379447                     0.000000             135.305740              85.000000                        0.0  0.820000              97.222649               85.000000              0.000000     85.000000                                10.0
2023-10-01T20:40:00+00:00       52.887463                            0.0       169.498505          83.270828    64.292221             6.938795                        994.029907             5.614606                     0.000000             157.304672              85.000000                        0.0  0.820000              97.146385               85.000000              0.000000     85.000000                                10.0
