              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-08-01T13:29:00+00:00       69.138733                            0.0       248.244461          68.654449    58.127651             3.295951                        993.757507             1.645917                     0.000000              64.356483                   85.0                        0.0  0.818004              75.709045                    85.0              0.341630          85.0                                10.0
2023-08-01T13:40:00+00:00       69.879616                            0.0       259.712799          69.019081    58.774197             3.142026                        993.790588             2.760374                     0.000000             249.175400                   85.0                        0.0  0.819347              76.813354                    85.0              0.111760          85.0                                10.0
2023-08-01T13:49:00+00:00       68.164520                            0.0       237.503494          69.712158    58.741707             2.669423                        993.850525             2.321591                     0.000000             244.282990                   85.0                        0.0  0.819347              77.865997                    85.0              0.111760          85.0                                10.0
2023-08-01T13:59:00+00:00       68.568085                            0.0       233.583191          70.397415    59.561268             2.507716                        993.829041             1.518163                     0.000000             239.282394                   85.0                        0.0  0.820000              79.067993                    85.0              0.000000          85.0                                10.0
2023-08-01T14:09:00+00:00       68.661041                            0.0       239.833649          70.920380    60.098778             0.915794                        993.873047             2.031901                     0.000000             243.675323                   85.0                        0.0  0.820000              80.182266                    85.0              0.000000          85.0                                10.0
2023-08-01T14:19:00+00:00       63.842052                            0.0       244.527679          72.033401    59.114563             1.853881                        993.808289             1.539559                     0.000000             242.380692                   85.0                        0.0  0.820000              81.344513                    85.0              0.000000          85.0                                10.0
2023-08-01T14:29:00+00:00       62.485241                            0.0       205.955887          72.830254    59.265995             1.787297                        993.757690             1.779567                     0.000000             233.716492                   85.0                        0.0  0.820000              82.586288                    85.0              0.000000          85.0                                10.0
2023-08-01T14:39:00+00:00       60.078835                            0.0       300.335449          72.245979    57.618835             2.396588                        993.841370             2.728757                     0.000000             262.906769                   85.0                        0.0  0.820000              83.958145                    85.0              0.000000          85.0                                10.0
2023-08-01T14:49:00+00:00       59.454819                            0.0       258.723450          73.651138    58.647133             1.948244                        993.852966             2.155317                     0.000000             242.668686                   85.0                        0.0  0.819683              85.192108                    85.0              0.054292          85.0                                10.0
2023-08-01T14:59:00+00:00       56.306896                            0.0       267.088745          73.626793    57.108757             1.091222                        993.785645             2.145875                     0.000000             269.993958                   85.0                        0.0  0.820000              86.527847                    85.0              0.000000          85.0                                10.0
2023-08-01T15:10:00+00:00       58.100758                            0.0       207.504318          75.006577    59.272308             1.916182                        993.971497             1.152058                     0.000000              61.007050                   85.0                        0.0  0.820000              87.691452                    85.0              0.000000          85.0                                10.0
2023-08-01T15:19:00+00:00       56.467449                            0.0       157.372177          74.618973    58.113052             1.507849                        993.923279             1.543960                     0.000000              21.075916                   85.0                        0.0  0.820000              88.703926                    85.0              0.000000          85.0                                10.0
2023-08-01T15:29:00+00:00       56.886818                            0.0       117.806313          74.598724    58.300606             2.288939                        994.034729             1.502793                     0.000000              86.321129                   85.0                        0.0  0.820000              90.071625                    85.0              0.000000          85.0                                10.0
2023-08-01T15:39:00+00:00       57.224903                            0.0       135.265518          74.963379    58.806618             3.426519                        993.883667             3.090495                     0.000000              69.476166                   85.0                        0.0  0.820000              91.323395                    85.0              0.000000          85.0                                10.0
2023-08-01T15:50:00+00:00       53.083210                            0.0       125.201096          74.980927    56.730812             1.481708                        993.807312             3.386532                     0.000000             142.021896                   85.0                        0.0  0.820000              92.273712                    85.0              0.000000          85.0                                10.0
2023-08-01T15:59:00+00:00       52.348503                            0.0       158.584244          75.908173    57.201408             3.791871                        993.889282             3.376700                     0.000000             135.465698                   85.0                        0.0  0.820000              92.692734                    85.0              0.000000          85.0                                10.0
2023-08-01T16:09:00+00:00       54.458412                            0.0       132.969574          75.384941    57.816002             3.505751                        993.762634             3.208904                     0.000000             197.867859                   85.0                        0.0  0.820000              92.863327                    85.0              0.000000          85.0                                10.0
2023-08-01T16:19:00+00:00       56.627583                            0.0        40.000000          76.201599    59.668083            40.000000                        993.795105            40.000000                     0.000000              40.000000                    0.0                       99.0  0.000000               0.000000                     0.0              0.000000           0.0                                 0.0
2023-08-01T16:29:00+00:00       57.376053                            0.0       137.799774          75.851471    59.709991             3.817446                        993.630920             3.042216                     0.000000             149.523270                    0.0                        0.0  0.000000               0.000000                     0.0              0.000000           0.0                                 0.0
2023-08-01T16:39:00+00:00       58.929295                            0.0        73.385094          75.470932    60.104698             4.288057                        993.540039             4.166839                     0.000000             120.048058                   85.0                        0.0  0.820000              96.603294                    85.0              0.000000          85.0                                10.0
2023-08-01T16:49:00+00:00       53.033001                            0.0       238.593185          76.370056    57.989922             2.946783                        993.226379             3.675331                     0.000000             218.231064                   85.0                        0.0  0.820000              98.105743                    85.0              0.000000          85.0                                10.0
2023-08-01T16:59:00+00:00       51.214859                            0.0       156.421051          76.878601    57.488083             4.451951                        993.243958             4.569524                     0.000000             157.463318                   85.0                        0.0  0.820000              98.029999                    85.0              0.000000          85.0                                10.0
2023-08-01T17:09:00+00:00       49.785728                            0.0       136.044342          76.709648    56.547138             4.589696                        993.036133             4.868674                     0.000000             132.049728                   85.0                        0.0  0.816661             100.179245                    85.0              0.571501           0.0                                15.0
2023-08-01T17:19:00+00:00       48.597492                            0.0       155.841965          76.523987    55.708992             9.121257                        993.020264             6.578336                     0.000000             161.547623                   85.0                        0.0  0.820000             102.023766                    85.0              0.000000          85.0                                10.0
2023-08-01T17:29:00+00:00       49.605244                            0.0       139.664108          77.102036    56.806656             4.053878                        992.856567             5.729025                     0.000000             143.465027                   85.0                        0.0  0.820000             103.167999                    85.0              0.000000          85.0                                10.0
2023-08-01T17:39:00+00:00       47.111092                            0.0       193.905823          77.237511    55.503990             1.869914                        992.796570             5.343240                     0.000000             151.393265                   85.0                        0.0  0.820000             103.731094                    85.0              0.000000          85.0                                10.0
2023-08-01T17:49:00+00:00       47.857895                            0.0       168.021164          77.623077    56.290398             5.728589                        992.819580             5.907317                     0.000000             141.747772                   85.0                        0.0  0.820000             104.668221                    85.0              0.000000          85.0                                10.0
2023-08-01T18:00:00+00:00       49.921566                            0.0       137.842468          76.850250    56.751755             6.547098                        992.621704             6.627384                     0.000000              88.690796                   85.0                        0.0  0.820000             105.486435                    85.0              0.000000          85.0                                10.0
2023-08-01T18:00:00+00:00       49.921566                            0.0       137.842468          76.850250    56.751755             6.547098                        992.621704             6.627384                     0.000000              88.690796                   85.0                        0.0  0.820000             105.486435                    85.0              0.000000          85.0                                10.0
2023-08-01T18:09:00+00:00       48.673691                            0.0       122.890663          77.039185    56.223972             4.071432                        992.866089             5.898609                     0.000000             116.903435                   85.0                        0.0  0.820000             105.868080                    85.0              0.000000          85.0                                10.0
2023-08-01T18:19:00+00:00       47.637299                            0.0       141.969406          76.505089    55.141594             6.367701                        992.832703             6.437660                     0.000000             115.047462                   85.0                        0.0  0.820000             106.161255                    85.0              0.000000          85.0                                10.0
2023-08-01T18:30:00+00:00       43.265236                            0.0       145.783875          77.554962    53.454140             3.981272                        992.704224             5.453310                     0.000000             121.579575                   85.0                        0.0  0.818004             106.959167                    85.0              0.341630          85.0                                10.0
2023-08-01T18:39:00+00:00       47.223251                            0.0       133.779785          77.460266    55.772781             8.240949                        992.799988             5.712079                     0.000000             108.594360                   85.0                        0.0  0.818004             107.138382                    85.0              0.341630          85.0                                10.0
2023-08-01T18:49:00+00:00       47.544556                            0.0       130.800827          77.225784    55.745987             6.682121                        992.639526             5.871259                     0.000000             122.651390                   85.0                        0.0  0.820000             107.384521                    85.0              0.000000          85.0                                10.0
2023-08-01T18:59:00+00:00       44.571579                            0.0       108.536194          77.045937    53.807434             4.627357                        992.634888             6.209713                     0.000000             101.247475                   85.0                        0.0  0.820000             107.552139                    85.0              0.000000          85.0                                10.0
2023-08-01T19:09:00+00:00       42.944305                            0.0       139.499130          76.669144    52.451725             4.764697                        992.543579             5.681689                     0.000000             115.703529                   85.0                        0.0  0.820000             107.897240                    85.0              0.000000          85.0                                10.0
2023-08-01T19:19:00+00:00       43.913010                            0.0       121.323631          77.417641    53.736492             5.191646                        992.625061             5.133231                     0.000000              88.963127                   85.0                        0.0  0.820000             108.221985                    85.0              0.000000          85.0                                10.0
2023-08-01T19:29:00+00:00       42.115284                            0.0       112.048119          77.732651    52.878944             4.948852                        992.497559             4.963581                     0.000000             139.471817                   85.0                        0.0  0.819683             108.580696                    85.0              0.054292          85.0                                10.0
2023-08-01T19:39:00+00:00       42.429405                            0.0       135.999100          77.721855    53.071892             4.126912                        992.421997             4.658294                     0.000000             151.806305                   85.0                        0.0  0.820000             108.846390                    85.0              0.000000          85.0                                10.0
2023-08-01T19:49:00+00:00       42.649803                            0.0       145.697647          77.723206    53.214520             4.938650                        992.461975             5.277565                     0.000000             148.280075                   85.0                        0.0  0.816997             108.961761                    85.0              0.514033           0.0                                15.0
2023-08-01T20:00:00+00:00       41.945099                            0.0        89.480530          77.567795    52.620300             4.170129                        992.305908             4.628064                     0.000000             147.997772                   85.0                        0.0  0.820000             107.619095                    85.0              0.000000          85.0                                10.0
2023-08-01T20:00:00+00:00       41.945099                            0.0        89.480530          77.567795    52.620300             4.170129                        992.305908             4.628064                     0.000000             147.997772                   85.0                        0.0  0.820000             107.619095                    85.0              0.000000          85.0                                10.0
2023-08-01T20:09:00+00:00       41.527699                            0.0        98.876854          78.298553    53.004543             5.670031                        992.035828             4.299326                     0.000000             106.079620                   85.0                        0.0  0.820000             106.970329                    85.0              0.000000          85.0                                10.0
2023-08-01T20:19:00+00:00       43.266247                            0.0       126.530296          77.567795    53.466362             5.290227                        991.973450             4.735929                     0.000000             110.157356                   85.0                        0.0  0.820000             106.936684                    85.0              0.000000          85.0                                10.0
2023-08-01T20:29:00+00:00       46.440838                            0.0       140.619858          78.137833    55.928810             4.271615                        992.023499             4.471431                     0.000000             140.462799                   85.0                        0.0  0.820000             106.082375                    85.0              0.000000          85.0                                10.0
2023-08-01T20:39:00+00:00       47.286957                            0.0       129.729797          77.842003    56.158279             3.631617                        992.011353             3.864856                     0.000000              97.820000                   85.0                        0.0  0.817668             103.335037                    85.0              0.399098           0.0                                15.0
