              MeasureTime  Rel. Humidity%  Wind Direction  Brightnesslx  Air TemperatureF  Wind Speed (act)mph  Precipitation Intensityin/h  Visibilitymiles  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 3F  Water Film Heightmil  ground temperature (0")F  ground temperature (3")F  ground temperature (6")F  ground temperature (9")F  ground temperature (12")F  ground temperature (18")F  ground temperature (24")F  ground temperature (30")F  ground temperature (36")F  ground temperature (42")F
2023-01-01T13:00:00+00:00       93.182239         0.581044           0.0          30.728025                  0.0                     0.000000         0.652440               4.459398  0.459010     35.774521                                35.0              26.541464               27.132278                         84.0              2.435991                        40.0                   31.892000                   32.018002                   32.431999                    33.296001                    33.493999                    34.340000                    34.987999                    35.798000                    36.410000
2023-01-01T13:00:00+00:00       93.182239         0.581044           0.0          30.728025                  0.0                     0.000000         0.652440               4.459398  0.459010     35.774521                                35.0              26.541464               27.132278                         84.0              2.435991                        40.0                   31.892000                   32.018002                   32.431999                    33.296001                    33.493999                    34.340000                    34.987999                    35.798000                    36.410000
2023-01-01T13:09:00+00:00       93.675220         0.587225           0.0          30.725278                  0.0                     0.000000         0.553020               4.538833  0.422357     40.244766                                35.0              26.239872               27.040880                         84.0              2.177348                        40.0                   31.892000                   32.000000                   32.450001                    33.296001                    33.493999                    34.340000                    34.970001                    35.779999                    36.391998
2023-01-01T13:19:00+00:00       93.934680         0.587225           0.0          30.585169                  0.0                     0.000000         0.511388               3.295110  0.279455     60.985199                                35.0              26.062532               28.449060                         84.0              3.082599                        40.0                   31.892000                   32.035999                   32.450001                    33.242001                    33.512001                    34.340000                    35.023998                    35.798000                    36.391998
2023-01-01T13:30:00+00:00       93.586694         0.574863          10.0          30.450555                  0.0                     0.000000         0.421290               3.727300  0.308333     55.913872                                35.0              25.833019               27.965046                         84.0              2.726965                        40.0                   31.892000                   32.018002                   32.450001                    33.296001                    33.476002                    34.358002                    34.970001                    35.779999                    36.410000
2023-01-01T13:39:00+00:00       93.630957         0.581044          30.0          30.348903                  0.0                     0.000000         0.399542               3.862915  0.320727     53.964973                                35.0              25.803143               27.812044                         84.0              2.403661                        40.0                   31.910000                   32.018002                   32.450001                    33.296001                    33.493999                    34.340000                    34.987999                    35.779999                    36.355999
2023-01-01T13:49:00+00:00       93.656903         0.581044          80.0          29.895607                  0.0                     0.000000         0.370958               4.059666  0.333482     51.706337                                35.0              25.696173               27.589071                         84.0              2.371330                        40.0                   31.910000                   32.018002                   32.431999                    33.296001                    33.493999                    34.358002                    34.987999                    35.779999                    36.410000
2023-01-01T14:00:00+00:00       93.923999         0.574863         170.0          29.530224                  0.0                     0.000000         0.347968               4.157536  0.339000     50.726257                                35.0              25.648975               27.477707                         84.0              2.371330                        40.0                   31.874001                   32.000000                   32.431999                    33.259998                    33.529999                    34.358002                    34.987999                    35.798000                    36.374001
2023-01-01T14:00:00+00:00       93.923999         0.574863         170.0          29.530224                  0.0                     0.000000         0.347968               4.157536  0.339000     50.726257                                35.0              25.648975               27.477707                         84.0              2.371330                        40.0                   31.874001                   32.000000                   32.431999                    33.259998                    33.529999                    34.358002                    34.987999                    35.798000                    36.374001
2023-01-01T14:09:00+00:00       94.038464         0.581044         280.0          29.398356                  0.0                     0.000000         0.376551               4.260511  0.348603     49.321541                                35.0              25.657583               27.360205                         84.0              2.662304                        40.0                   31.910000                   32.000000                   32.467999                    33.259998                    33.493999                    34.340000                    35.006001                    35.779999                    36.410000
2023-01-01T14:20:00+00:00       94.212457         0.574863         640.0          29.093407                  0.0                     0.000000         0.477834               4.320289  0.347661     49.134201                                35.0              25.558708               27.291836                         84.0              2.597643                        40.0                   31.892000                   32.018002                   32.450001                    33.296001                    33.493999                    34.340000                    35.006001                    35.743999                    36.391998
2023-01-01T14:29:00+00:00       93.748480         0.568681        1100.0          28.796706                  0.0                     0.000000         0.410726               3.068085  0.217069     68.611214                                35.0              25.554388               28.701221                         84.0              4.278824                        40.0                   31.892000                   32.018002                   32.467999                    33.278000                    33.493999                    34.358002                    35.006001                    35.815998                    36.428001
2023-01-01T14:39:00+00:00       94.044574         0.581044        1660.0          28.799452                  0.0                     0.000000         0.421290               3.826936  0.305242     55.707848                                35.0              25.631807               27.852692                         84.0              3.017938                        40.0                   31.874001                   32.000000                   32.504002                    33.278000                    33.529999                    34.321999                    35.006001                    35.798000                    36.410000
2023-01-01T14:49:00+00:00       93.911786         0.574863        2090.0          29.074176                  0.0                     0.000000         0.534379               4.074395  0.339803     51.018429                                35.0              25.773205               27.572330                         84.0              2.565312                        40.0                   31.892000                   32.018002                   32.431999                    33.349998                    33.512001                    34.340000                    34.987999                    35.798000                    36.428001
2023-01-01T15:00:00+00:00       92.002448         0.574863          40.0          29.763738                  0.0                     0.000000         1.640419               4.368480  0.459153     35.896305                                35.0              26.584616               27.236633                         84.0              3.082599                        40.0                   31.892000                   32.018002                   32.431999                    33.296001                    33.529999                    34.340000                    35.006001                    35.779999                    36.410000
2023-01-01T15:00:00+00:00       92.002448         0.574863          40.0          29.763738                  0.0                     0.000000         1.640419               4.368480  0.459153     35.896305                                35.0              26.584616               27.236633                         84.0              3.082599                        40.0                   31.892000                   32.018002                   32.431999                    33.296001                    33.529999                    34.340000                    35.006001                    35.779999                    36.410000
2023-01-01T15:09:00+00:00       87.918195         0.581044         150.0          30.343410                  0.0                     0.000000         4.411734               4.545505  0.580003     20.072870                                25.0              27.252094               27.033194                         84.0              3.276581                        40.0                   31.892000                   32.000000                   32.486000                    33.259998                    33.529999                    34.340000                    34.987999                    35.779999                    36.391998
2023-01-01T15:19:00+00:00       84.967950         0.581044         260.0          30.741764                  0.0                     0.000000         4.411734               4.657286  0.728101      0.290743                                25.0              27.952219               26.904188                         84.0              2.629973                        40.0                   31.874001                   32.000000                   32.450001                    33.296001                    33.493999                    34.340000                    35.023998                    35.798000                    36.410000
2023-01-01T15:29:00+00:00       81.996344         0.581044         290.0          31.134618                  0.0                     0.000000         4.411734               3.736528  0.699798      7.233677                                25.0              28.771883               27.954653                         84.0              2.597643                        40.0                   31.892000                   32.018002                   32.486000                    33.259998                    33.476002                    34.340000                    35.006001                    35.798000                    36.410000
2023-01-01T15:39:00+00:00       80.856232         0.581044         330.0          31.758246                  0.0                     0.000000         4.411734               4.147374  0.765810      0.181339                                25.0              29.616117               27.489285                         84.0              2.629973                        40.0                   31.874001                   32.035999                   32.450001                    33.296001                    33.529999                    34.340000                    35.023998                    35.798000                    36.410000
