              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-05-04T02:20:00+00:00       52.285831                            0.0       236.626801          55.257492    38.061661             2.339626                        984.032166             2.047748                     0.000000             243.655807                   85.0                        0.0  0.820000              60.217186                    85.0              0.000000          85.0                                10.0
2023-05-04T02:30:00+00:00       51.768394                            0.0       248.538437          55.066620    37.631214             3.430630                        984.054260             2.990356                     0.000000             256.261139                   85.0                        0.0  0.820000              59.932976                    85.0              0.000000          85.0                                10.0
2023-05-04T02:40:00+00:00       51.897903                            0.0       260.340210          54.888275    37.529728             4.595168                        984.098572             3.943203                     0.000000             248.636322                   85.0                        0.0  0.820000              59.232262                    85.0              0.000000          85.0                                10.0
2023-05-04T02:50:00+00:00       52.673031                            0.0       263.162964          54.722687    37.754017             4.045867                        984.031250             4.050208                     0.000000             275.466553                   85.0                        0.0  0.820000              58.480545                    85.0              0.000000          85.0                                10.0
2023-05-04T03:00:00+00:00       52.214146                            0.0       272.553711          54.521461    37.344574             3.862253                        984.245483             4.135293                     0.000000             265.966339                   85.0                        0.0  0.820000              58.248123                    85.0              0.000000          85.0                                10.0
2023-05-04T04:00:00+00:00       52.469868                            0.0       301.789856          53.843430    36.840191             4.883050                        984.470764             5.654501                     0.000000             298.529022                   85.0                        0.0  0.820000              56.834084                    85.0              0.000000          85.0                                10.0
2023-05-04T04:10:00+00:00       53.093071                            0.0       291.861969          53.352924    36.684662             4.055364                        984.370667             4.892342                     0.000000             302.434814                   85.0                        0.0  0.820000              56.485939                    85.0              0.000000          85.0                                10.0
2023-05-04T04:20:00+00:00       52.363419                            0.0       306.402527          53.352962    36.333889             4.386117                        984.376221             4.672011                     0.000000             314.216705                   85.0                        0.0  0.820000              55.936363                    85.0              0.000000          85.0                                10.0
2023-05-04T04:30:00+00:00       52.844482                            0.0       302.222961          53.198662    36.422443             1.346582                        984.270264             3.277307                     0.000000             298.243042                   85.0                        0.0  0.820000              55.592590                    85.0              0.000000          85.0                                10.0
2023-05-04T04:40:00+00:00       53.770336                            0.0       312.932098          52.844986    36.534065             1.847031                        984.243530             1.849126                     0.000000             268.907104                   85.0                        0.0  0.820000              55.746811                    85.0              0.000000          85.0                                10.0
2023-05-04T04:50:00+00:00       53.758915                            0.0       270.062042          52.731163    36.422813             3.283254                        984.264893             2.643825                     0.000000             282.754089                   85.0                        0.0  0.820000              55.602879                    85.0              0.000000          85.0                                10.0
2023-05-04T05:00:00+00:00       54.665764                            0.0       263.318726          52.512821    36.643650             4.920332                        984.182861             4.095019                     0.000000             266.500977                   85.0                        0.0  0.820000              55.613163                    85.0              0.000000          85.0                                10.0
2023-05-04T05:00:00+00:00       54.665764                            0.0       263.318726          52.512821    36.643650             4.920332                        984.182861             4.095019                     0.000000             266.500977                   85.0                        0.0  0.820000              55.613163                    85.0              0.000000          85.0                                10.0
2023-05-04T05:10:00+00:00       54.346336                            0.0       258.057098          52.508568    36.491081             4.561373                        984.072083             4.649997                     0.000000             265.145111                   85.0                        0.0  0.820000              55.530781                    85.0              0.000000          85.0                                10.0
2023-05-04T05:20:00+00:00       54.713558                            0.0       258.338989          52.412827    36.572620             3.497819                        984.098999             4.272202                     0.000000             267.137177                   85.0                        0.0  0.820000              55.418217                    85.0              0.000000          85.0                                10.0
2023-05-04T05:30:00+00:00       55.779480                            0.0       287.765656          52.089600    36.760502             3.823522                        984.287109             3.457062                     0.000000             276.007172                   85.0                        0.0  0.820000              55.202473                    85.0              0.000000          85.0                                10.0
2023-05-04T05:40:00+00:00       54.480202                            0.0       280.113342          52.398983    36.451366             4.903860                        984.406372             4.323949                     0.000000             275.306000                   85.0                        0.0  0.820000              55.069633                    85.0              0.000000          85.0                                10.0
2023-05-04T05:50:00+00:00       53.999306                            0.0       290.341705          52.521488    36.340782             4.724284                        984.518433             4.134392                     0.000000             298.115326                   85.0                        0.0  0.820000              54.946342                    85.0              0.000000          85.0                                10.0
2023-05-04T06:00:00+00:00       53.658981                            0.0       297.504028          52.603973    36.257393             3.229883                        984.612061             3.741130                     0.000000             293.228119                   85.0                        0.0  0.820000              54.822731                    85.0              0.000000          85.0                                10.0
2023-05-04T06:00:00+00:00       53.658981                            0.0       297.504028          52.603973    36.257393             3.229883                        984.612061             3.741130                     0.000000             293.228119                   85.0                        0.0  0.820000              54.822731                    85.0              0.000000          85.0                                10.0
2023-05-04T06:10:00+00:00       50.762646                            0.0       308.586517          53.147034    35.358570             3.745199                        984.593079             3.806590                     0.000000             295.763763                   85.0                        0.0  0.820000              54.634258                    85.0              0.000000          85.0                                10.0
2023-05-04T06:20:00+00:00       48.647774                            0.0       340.438873          53.832993    34.918663             3.296774                        984.550659             3.422656                     0.000000             324.457153                   85.0                        0.0  0.820000              54.365280                    85.0              0.000000          85.0                                10.0
2023-05-04T06:30:00+00:00       54.120277                            0.0        16.131830          52.568901    36.441605             2.096938                        984.595093             2.566649                     0.000000             348.648499                   85.0                        0.0  0.820000              53.676437                    85.0              0.000000          85.0                                10.0
2023-05-04T06:40:00+00:00       60.394836                            0.0        18.250114          50.748672    37.523140             3.720021                        984.541992             2.868040                     0.000000              23.240257                   85.0                        0.0  0.820000              52.991646                    85.0              0.000000          85.0                                10.0
2023-05-04T06:50:00+00:00       64.481262                            0.0        32.751892          50.296661    38.767372             2.291415                        984.636536             2.932888                     0.000000              25.016666                   85.0                        0.0  0.820000              52.923347                    85.0              0.000000          85.0                                10.0
2023-05-04T07:00:00+00:00       63.719116                            0.0        34.369537          50.299522    38.465782             1.676486                        984.518433             2.200759                     0.000000              18.734863                   85.0                        0.0  0.820000              52.981895                    85.0              0.000000          85.0                                10.0
2023-05-04T07:00:00+00:00       63.719116                            0.0        34.369537          50.299522    38.465782             1.676486                        984.518433             2.200759                     0.000000              18.734863                   85.0                        0.0  0.820000              52.981895                    85.0              0.000000          85.0                                10.0
2023-05-04T07:10:00+00:00       61.503822                            0.0        33.079464          50.744732    37.983292             3.541290                        984.581482             3.260224                     0.000000              25.920418                   85.0                        0.0  0.820000              52.942863                    85.0              0.000000          85.0                                10.0
2023-05-04T07:20:00+00:00       63.237625                            0.0        71.097290          50.292446    38.265167             4.723904                        984.364929             3.925798                     0.000000              66.526794                   85.0                        0.0  0.820000              52.986786                    85.0              0.000000          85.0                                10.0
2023-05-04T07:30:00+00:00       67.488708                            0.0        36.651531          49.810036    39.473133             2.880559                        984.448120             3.467030                     0.000000              59.006775                   85.0                        0.0  0.820000              52.879398                    85.0              0.000000          85.0                                10.0
2023-05-04T07:40:00+00:00       68.907028                            0.0        55.210228          49.503601    39.714729             2.798110                        984.473694             2.957436                     0.000000              28.943201                   85.0                        0.0  0.820000              52.604988                    85.0              0.000000          85.0                                10.0
2023-05-04T07:50:00+00:00       70.459084                            0.0        23.132475          49.185028    39.982540             2.982838                        984.354675             2.352433                     0.000000              77.878754                   85.0                        0.0  0.820000              52.324097                    85.0              0.000000          85.0                                10.0
2023-05-04T08:00:00+00:00       72.170235                            0.0        71.770920          49.051128    40.472404             3.233827                        984.414185             2.692482                     0.000000              30.740547                   85.0                        0.0  0.820000              51.857422                    85.0              0.000000          85.0                                10.0
2023-05-04T08:00:00+00:00       72.170235                            0.0        71.770920          49.051128    40.472404             3.233827                        984.414185             2.692482                     0.000000              30.740547                   85.0                        0.0  0.820000              51.857422                    85.0              0.000000          85.0                                10.0
2023-05-04T08:10:00+00:00       75.053543                            0.0       120.258240          48.369484    40.826511             3.957045                        984.221252             3.574607                     0.000000             120.393562                   85.0                        0.0  0.820000              51.586441                    85.0              0.000000          85.0                                10.0
2023-05-04T08:20:00+00:00       76.503700                            0.0        96.450935          48.219780    41.176643             3.614256                        984.350952             3.194396                     0.000000             102.696960                   85.0                        0.0  0.820000              51.310310                    85.0              0.000000          85.0                                10.0
2023-05-04T08:30:00+00:00       79.090744                            0.0        36.645390          48.079411    41.902702             0.686858                        984.412048             2.505211                     0.000000              91.091652                   85.0                        0.0  0.820000              50.960533                    85.0              0.000000          85.0                                10.0
2023-05-04T08:40:00+00:00       80.995430                            0.0       117.711685          47.643612    42.096443             2.404669                        984.332947             1.950415                     0.000000             115.596703                   85.0                        0.0  0.820000              50.370155                    85.0              0.000000          85.0                                10.0
2023-05-04T08:50:00+00:00       82.306786                            0.0        77.994049          47.328430    42.206249             2.140800                        984.339905             1.164662                     0.000000             135.023605                   85.0                        0.0  0.820000              49.897976                    85.0              0.000000          85.0                                10.0
2023-05-04T09:00:00+00:00       82.950394                            0.0         0.000000          47.183823    42.267448             0.000000                        984.306702             0.972656                     0.000000              81.773285                   85.0                        0.0  0.820000              49.551353                    85.0              0.000000          85.0                                10.0
2023-05-04T09:00:00+00:00       82.950394                            0.0         0.000000          47.183823    42.267448             0.000000                        984.306702             0.972656                     0.000000              81.773285                   85.0                        0.0  0.820000              49.551353                    85.0              0.000000          85.0                                10.0
