              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)°  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface Temperature°F  Freezing Temperature°F  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-09-01T12:20:00+00:00       86.575058                            0.0       203.889679          59.305794    55.299503             4.888721                        993.541199             5.914690                     0.000000             243.609222                   85.0                        0.0  0.820000              63.411789                    85.0              0.000000          85.0                                10.0
2023-09-01T12:29:00+00:00       85.265099                            0.0       204.366058          60.007393    55.568115             7.300668                        993.630615             6.271419                     0.000000             206.380493                   85.0                        0.0  0.820000              64.066780                    85.0              0.000000          85.0                                10.0
2023-09-01T12:39:00+00:00       83.758858                            0.0       195.134460          60.736092    55.790348             7.077684                        993.559570             6.814327                     0.000000             200.743774                   85.0                        0.0  0.820000              64.854858                    85.0              0.000000          85.0                                10.0
2023-09-01T12:49:00+00:00       82.799469                            0.0       196.153107          61.535027    56.253479            10.186075                        993.664612             6.591698                     0.000000             198.709915                   85.0                        0.0  0.820000              65.770126                    85.0              0.000000          85.0                                10.0
2023-09-01T12:59:00+00:00       82.132149                            0.0       180.105301          62.016579    56.499977             5.931301                        993.574219             7.643055                     0.000000             214.500748                   85.0                        0.0  0.819347              66.784164                    85.0              0.111760          85.0                                10.0
2023-09-01T13:09:00+00:00       81.780006                            0.0       209.488251          62.523033    56.875328             7.819130                        993.607544             8.196714                     0.000000             205.203842                   85.0                        0.0  0.820000              67.882599                    85.0              0.000000          85.0                                10.0
2023-09-01T13:20:00+00:00       80.282578                            0.0       196.921219          63.180542    57.003563            11.374690                        993.538635             9.278762                     0.000000             202.540497                   85.0                        0.0  0.820000              69.164291                    85.0              0.000000          85.0                                10.0
2023-09-01T13:29:00+00:00       78.519180                            0.0       197.432999          64.000046    57.183846             8.291650                        993.486328             8.743590                     0.000000             190.966202                   85.0                        0.0  0.820000              70.264313                    85.0              0.000000          85.0                                10.0
2023-09-01T13:39:00+00:00       75.687752                            0.0       194.602493          64.361832    56.515747            12.171231                        993.309082             9.016701                     0.000000             192.085999                   85.0                        0.0  0.820000              71.422104                    85.0              0.000000          85.0                                10.0
2023-09-01T13:50:00+00:00       73.848373                            0.0       205.761139          64.716263    56.177017            10.741659                        993.479492            10.080362                     0.000000             204.258850                   85.0                        0.0  0.820000              72.229027                    85.0              0.000000          85.0                                10.0
2023-09-01T13:59:00+00:00       71.109985                            0.0       186.243790          65.268967    55.664745             8.258786                        993.230652            10.575358                     0.000000             208.888687                   85.0                        0.0  0.820000              73.686150                    85.0              0.000000          85.0                                10.0
2023-09-01T14:09:00+00:00       69.037766                            0.0       201.084641          65.963348    55.514061            10.794248                        993.328308             9.325420                     0.000000             197.499084                   85.0                        0.0  0.820000              75.231239                    85.0              0.000000          85.0                                10.0
2023-09-01T14:19:00+00:00       66.336304                            0.0       211.001328          66.590096    55.012318             8.726768                        993.349670             9.909806                     0.000000             195.150467                   85.0                        0.0  0.820000              76.538719                    85.0              0.000000          85.0                                10.0
2023-09-01T14:29:00+00:00       64.696335                            0.0       214.684418          67.735367    55.410995             5.671029                        993.419128             8.404715                     0.000000             199.718124                   85.0                        0.0  0.820000              78.082611                    85.0              0.000000          85.0                                10.0
2023-09-01T14:40:00+00:00       61.692738                            0.0       223.572052          68.090210    54.439026             8.242037                        993.539063             8.420730                     0.000000             201.733124                   85.0                        0.0  0.820000              79.626907                    85.0              0.000000          85.0                                10.0
2023-09-01T14:49:00+00:00       62.572891                            0.0       208.829712          68.088860    54.826904             9.473211                        993.480225            10.373562                     0.000000             225.079803                   85.0                        0.0  0.820000              80.782570                    85.0              0.000000          85.0                                10.0
2023-09-01T15:00:00+00:00       61.725777                            0.0       220.327118          68.387863    54.734474            13.596953                        993.488464            10.546687                     0.000000             217.176086                   85.0                        0.0  0.820000              82.173798                    85.0              0.000000          85.0                                10.0
2023-09-01T15:00:00+00:00       61.725777                            0.0       220.327118          68.387863    54.734474            13.596953                        993.488464            10.546687                     0.000000             217.176086                   85.0                        0.0  0.820000              82.173798                    85.0              0.000000          85.0                                10.0
2023-09-01T15:10:00+00:00       61.641697                            0.0       205.783600          68.955681    55.232491             9.387913                        993.478699            11.355321                     0.000000             195.303650                   85.0                        0.0  0.820000              83.604126                    85.0              0.000000          85.0                                10.0
2023-09-01T15:19:00+00:00       59.914082                            0.0       195.299179          69.340134    54.812141            10.111205                        993.404663            11.047976                     0.000000             196.232361                   85.0                        0.0  0.820000              84.689270                    85.0              0.000000          85.0                                10.0
2023-09-01T15:29:00+00:00       60.158558                            0.0       210.501053          70.234863    55.765327             9.313707                        993.292908            10.587306                     0.000000             212.376602                   85.0                        0.0  0.820000              86.102867                    85.0              0.000000          85.0                                10.0
2023-09-01T15:39:00+00:00       57.598072                            0.0       214.867615          70.738129    55.038330            17.515020                        993.197144            10.691160                     0.000000             213.394135                   85.0                        0.0  0.820000              87.473785                    85.0              0.000000          85.0                                10.0
2023-09-01T15:50:00+00:00       57.104370                            0.0       215.377457          70.868607    54.923439            12.416277                        992.976807            12.322450                     0.000000             213.591980                   85.0                        0.0  0.820000              88.533157                    85.0              0.000000          85.0                                10.0
2023-09-01T15:59:00+00:00       55.143250                            0.0       200.926056          71.615677    54.659161            14.203012                        992.934570            10.798278                     0.000000             216.706390                   85.0                        0.0  0.820000              89.878403                    85.0              0.000000          85.0                                10.0
2023-09-01T16:10:00+00:00       55.135075                            0.0       206.781631          72.138260    55.141159            12.895760                        993.034485            10.041107                     0.000000             195.638840                   85.0                        0.0  0.820000              91.339981                    85.0              0.000000          85.0                                10.0
2023-09-01T16:20:00+00:00       54.409657                            0.0       226.952744          72.110046    54.750595            14.512856                        992.937378            11.485505                     0.000000             213.073929                   85.0                        0.0  0.819347              92.367889                    85.0              0.111760          85.0                                10.0
2023-09-01T16:29:00+00:00       55.367649                            0.0       210.642609          71.757645    54.902878             7.612416                        992.873535            14.059903                     0.000000             218.207336                   85.0                        0.0  0.820000              92.999588                    85.0              0.000000          85.0                                10.0
2023-09-01T16:40:00+00:00       52.270668                            0.0       183.138123          72.824860    54.311470            10.243670                        992.748474            11.160349                     0.000000             193.278915                   85.0                        0.0  0.820000              94.498352                    85.0              0.000000          85.0                                10.0
2023-09-01T16:50:00+00:00       52.070019                            0.0       196.241989          73.597137    54.919289             8.266255                        992.463440            11.115925                     0.000000             213.072083                   85.0                        0.0  0.820000              95.474052                    85.0              0.000000          85.0                                10.0
2023-09-01T17:00:00+00:00       50.506351                            0.0       201.536026          73.163376    53.682991            15.462173                        992.461487            14.067862                     0.000000             187.406937                   85.0                        0.0  0.816997              96.292168                    85.0              0.514033           0.0                                15.0
2023-09-01T17:00:00+00:00       50.506351                            0.0       201.536026          73.163376    53.682991            15.462173                        992.461487            14.067862                     0.000000             187.406937                   85.0                        0.0  0.816997              96.292168                    85.0              0.514033           0.0                                15.0
2023-09-01T17:09:00+00:00       48.608067                            0.0       201.512314          73.499741    52.945415            12.623524                        992.312805            12.649778                     0.000000             205.833237                   85.0                        0.0  0.818340              97.184555                    85.0              0.284163          85.0                                10.0
2023-09-01T17:19:00+00:00       49.616783                            0.0       192.309860          74.146317    54.099937             7.203389                        992.304260            13.077387                     0.000000             210.948990                   85.0                        0.0  0.819683              97.906822                    85.0              0.054292          85.0                                10.0
2023-09-01T17:29:00+00:00       51.361454                            0.0       240.303024          73.835190    54.762230            10.716265                        992.104187            12.369576                     0.000000             199.134247                   85.0                        0.0  0.820000              98.861931                    85.0              0.000000          85.0                                10.0
2023-09-01T17:40:00+00:00       46.530048                            0.0       196.012039          75.512405    53.590797            14.763021                        992.185303            11.502770                     0.000000             199.764236                   85.0                        0.0  0.820000              99.973610                    85.0              0.000000          85.0                                10.0
2023-09-01T17:49:00+00:00       48.295979                            0.0       216.404999          75.197159    54.323303            11.739228                        992.072205            11.832240                     0.000000             196.260391                   85.0                        0.0  0.820000             100.345444                    85.0              0.000000          85.0                                10.0
2023-09-01T18:00:00+00:00       45.341152                            0.0       207.182510          75.404068    52.785652            15.198031                        991.990845            13.865652                     0.000000             198.763611                   85.0                        0.0  0.820000             100.657234                    85.0              0.000000          85.0                                10.0
2023-09-01T18:00:00+00:00       45.341152                            0.0       207.182510          75.404068    52.785652            15.198031                        991.990845            13.865652                     0.000000             198.763611                   85.0                        0.0  0.820000             100.657234                    85.0              0.000000          85.0                                10.0
2023-09-01T18:09:00+00:00       46.289513                            0.0       200.744598          75.233612    53.195282            10.948254                        991.784790            15.755098                     0.000000             210.363586                   85.0                        0.0  0.820000             100.992493                    85.0              0.000000          85.0                                10.0
2023-09-01T18:20:00+00:00       44.070496                            0.0       190.978012          76.649536    53.139488            13.131410                        991.821655            12.624300                     0.000000             196.196793                   85.0                        0.0  0.820000             101.892792                    85.0              0.000000          85.0                                10.0
2023-09-01T18:30:00+00:00       43.956287                            0.0       202.029663          76.785248    53.191429            12.815972                        991.817627             9.763324                     0.000000             212.101501                   85.0                        0.0  0.820000             102.739014                    85.0              0.000000          85.0                                10.0
2023-09-01T18:40:00+00:00       44.527580                            0.0       204.306641          76.504242    53.289654            14.572111                        991.686584            12.330853                     0.000000             209.553802                   85.0                        0.0  0.819683             102.114433                    85.0              0.054292          85.0                                10.0
2023-09-01T18:50:00+00:00       41.943584                            0.0       202.422470          77.139084    52.233727            12.756000                        991.737000            12.297397                     0.000000             189.420486                   85.0                        0.0  0.818340             103.220238                    85.0              0.284163          85.0                                10.0
2023-09-01T19:00:00+00:00       44.862747                            0.0       198.448685          76.785248    53.749359            10.932385                        991.537292            13.047845                     0.000000             210.684097                   85.0                        0.0  0.820000             102.053993                    85.0              0.000000          85.0                                10.0
2023-09-01T19:00:00+00:00       44.862747                            0.0       198.448685          76.785248    53.749359            10.932385                        991.537292            13.047845                     0.000000             210.684097                   85.0                        0.0  0.820000             102.053993                    85.0              0.000000          85.0                                10.0
2023-09-01T19:10:00+00:00       44.382622                            0.0       185.844589          76.642792    53.326080            11.501681                        991.279785            10.643150                     0.000000             191.258133                   85.0                        0.0  0.820000             100.840240                    85.0              0.000000          85.0                                10.0
2023-09-01T19:19:00+00:00       42.995800                            0.0       209.548889          77.324333    53.075420            13.810252                        991.216858            13.995808                     0.000000             211.158417                   85.0                        0.0  0.820000             102.114433                    85.0              0.000000          85.0                                10.0
2023-09-01T19:29:00+00:00       43.042103                            0.0       197.196899          77.114784    52.915730            11.637201                        991.054077            12.817222                     0.000000             192.037094                   85.0                        0.0  0.820000             101.983482                    85.0              0.000000          85.0                                10.0
2023-09-01T19:40:00+00:00       43.163715                            0.0       204.843262          77.860901    53.666042            14.029913                        990.857056            12.915375                     0.000000             218.111526                   85.0                        0.0  0.820000             101.812088                    85.0              0.000000          85.0                                10.0
2023-09-01T19:49:00+00:00       43.600506                            0.0       203.954224          77.824455    53.908707            13.203913                        990.690552            10.924720                     0.000000             240.505981                   85.0                        0.0  0.820000             101.741455                    85.0              0.000000          85.0                                10.0
