MeasureTime,Rel. Humidity%,Air TemperatureF,Surface TemperatureF,Wind Speed (act)mph,Precipitation Intensityin/h,Station_name,Latitude,Longitude
2023-09-16 11:00:00+00:00,86.15229,58.770687,62.643425,4.996756,0.0,Appleton,44.21866,-88.47333
2023-09-16 12:09:00+00:00,82.49971,59.507339,61.893372,6.033937,0.0,Appleton,44.21866,-88.47333
2023-09-16 13:00:00+00:00,88.238152,58.51453,63.450508,3.72916,0.0,Appleton,44.21866,-88.47333
2023-09-16 13:00:00+00:00,88.238152,58.51453,63.450508,3.72916,0.0,Appleton,44.21866,-88.47333
2023-09-16 15:00:00+00:00,82.427094,63.446159,72.889435,1.866767,0.0,Appleton,44.21866,-88.47333
2023-09-16 15:00:00+00:00,82.427094,63.446159,72.889435,1.866767,0.0,Appleton,44.21866,-88.47333
2023-09-16 15:09:00+00:00,82.447426,63.39032,73.912437,1.19622,0.0,Appleton,44.21866,-88.47333
2023-09-16 16:00:00+00:00,75.683426,66.024551,79.717407,1.267294,0.0,Appleton,44.21866,-88.47333
2023-09-16 16:00:00+00:00,75.683426,66.024551,79.717407,1.267294,0.0,Appleton,44.21866,-88.47333
2023-09-16 17:00:00+00:00,64.764061,70.085022,88.785164,6.595466,0.0,Appleton,44.21866,-88.47333
2023-09-16 17:00:00+00:00,64.764061,70.085022,88.785164,6.595466,0.0,Appleton,44.21866,-88.47333
2023-09-16 17:09:00+00:00,60.201283,69.809311,86.755356,1.100564,0.0,Appleton,44.21866,-88.47333
2023-09-16 18:00:00+00:00,72.366417,68.783981,87.403748,2.927432,0.0,Appleton,44.21866,-88.47333
2023-09-16 18:00:00+00:00,72.366417,68.783981,87.403748,2.927432,0.0,Appleton,44.21866,-88.47333
2023-09-16 19:00:00+00:00,64.090225,69.83226,87.71476,0.795438,0.0,Appleton,44.21866,-88.47333
2023-09-16 19:00:00+00:00,64.090225,69.83226,87.71476,0.795438,0.0,Appleton,44.21866,-88.47333
2023-09-16 19:09:00+00:00,63.640671,70.5224,87.953705,6.611026,0.0,Appleton,44.21866,-88.47333
2023-09-16 20:00:00+00:00,48.408783,71.591385,87.929192,2.371456,0.0,Appleton,44.21866,-88.47333
2023-09-16 20:00:00+00:00,48.408783,71.591385,87.929192,2.371456,0.0,Appleton,44.21866,-88.47333
2023-09-16 21:00:00+00:00,50.520443,72.651367,87.945557,3.105379,0.0,Appleton,44.21866,-88.47333
2023-09-16 21:00:00+00:00,50.520443,72.651367,87.945557,3.105379,0.0,Appleton,44.21866,-88.47333
2023-09-17 00:00:00+00:00,72.342278,63.923576,73.699089,6.372937,0.0,Appleton,44.21866,-88.47333
2023-09-17 00:00:00+00:00,72.342278,63.923576,73.699089,6.372937,0.0,Appleton,44.21866,-88.47333
2023-09-17 01:00:00+00:00,72.702415,63.393559,71.374023,1.541958,0.0,Appleton,44.21866,-88.47333
2023-09-17 01:00:00+00:00,72.702415,63.393559,71.374023,1.541958,0.0,Appleton,44.21866,-88.47333
2023-09-17 01:09:00+00:00,72.500061,63.376354,71.181206,0.0,0.0,Appleton,44.21866,-88.47333
2023-09-17 02:00:00+00:00,78.617828,62.269276,69.359177,4.348272,0.0,Appleton,44.21866,-88.47333
2023-09-17 02:00:00+00:00,78.617828,62.269276,69.359177,4.348272,0.0,Appleton,44.21866,-88.47333
2023-09-17 03:00:00+00:00,84.340538,60.45533,66.970444,4.116385,0.0,Appleton,44.21866,-88.47333
2023-09-17 05:00:00+00:00,79.826309,60.587975,65.133087,13.4069,0.0,Appleton,44.21866,-88.47333
2023-09-17 05:00:00+00:00,79.826309,60.587975,65.133087,13.4069,0.0,Appleton,44.21866,-88.47333
2023-09-17 05:09:00+00:00,81.644211,60.233356,65.082047,11.489724,0.0,Appleton,44.21866,-88.47333
2023-09-17 07:00:00+00:00,86.210388,59.699173,63.588612,7.795024,0.0,Appleton,44.21866,-88.47333
2023-09-17 07:00:00+00:00,86.210388,59.699173,63.588612,7.795024,0.0,Appleton,44.21866,-88.47333
2023-09-17 08:00:00+00:00,85.206375,58.879082,63.505787,6.572484,0.0,Appleton,44.21866,-88.47333
2023-09-17 08:00:00+00:00,85.206375,58.879082,63.505787,6.572484,0.0,Appleton,44.21866,-88.47333
2023-09-17 09:00:00+00:00,82.608398,57.003082,62.611053,11.466742,0.0,Appleton,44.21866,-88.47333
2023-09-17 09:00:00+00:00,82.608398,57.003082,62.611053,11.466742,0.0,Appleton,44.21866,-88.47333
2023-09-17 11:00:00+00:00,89.463295,53.953793,59.663261,5.919883,0.0,Appleton,44.21866,-88.47333
2023-09-17 11:00:00+00:00,89.463295,53.953793,59.663261,5.919883,0.0,Appleton,44.21866,-88.47333
2023-09-17 11:09:00+00:00,91.337067,53.486202,59.424202,6.656546,0.0,Appleton,44.21866,-88.47333
2023-09-17 12:09:00+00:00,94.932274,52.089607,58.39286,6.038519,0.0,Appleton,44.21866,-88.47333
2023-09-17 13:00:00+00:00,89.692688,53.277451,59.620827,5.730312,0.0,Appleton,44.21866,-88.47333
2023-09-17 13:00:00+00:00,89.692688,53.277451,59.620827,5.730312,0.0,Appleton,44.21866,-88.47333
2023-09-17 14:00:00+00:00,75.410736,57.096916,65.876617,4.978912,0.0,Appleton,44.21866,-88.47333
2023-09-17 14:00:00+00:00,75.410736,57.096916,65.876617,4.978912,0.0,Appleton,44.21866,-88.47333
2023-09-17 15:00:00+00:00,66.82032,61.007309,73.640808,11.188681,0.0,Appleton,44.21866,-88.47333
2023-09-17 15:00:00+00:00,66.82032,61.007309,73.640808,11.188681,0.0,Appleton,44.21866,-88.47333
2023-09-17 17:09:00+00:00,58.705399,65.768936,89.03656,11.471217,0.0,Appleton,44.21866,-88.47333
2023-09-17 18:09:00+00:00,55.157967,65.490738,88.492462,3.750653,0.0,Appleton,44.21866,-88.47333
2023-09-17 21:00:00+00:00,50.870537,66.927032,85.926453,5.769859,0.0,Appleton,44.21866,-88.47333
2023-09-17 21:00:00+00:00,50.870537,66.927032,85.926453,5.769859,0.0,Appleton,44.21866,-88.47333
2023-09-17 23:09:00+00:00,55.909241,65.003044,76.282822,12.19014,0.0,Appleton,44.21866,-88.47333
2023-09-18 00:00:00+00:00,56.569267,63.946381,72.041039,9.888032,0.0,Appleton,44.21866,-88.47333
2023-09-18 00:00:00+00:00,56.569267,63.946381,72.041039,9.888032,0.0,Appleton,44.21866,-88.47333
2023-09-18 00:09:00+00:00,58.158432,63.38591,71.343918,8.650265,0.0,Appleton,44.21866,-88.47333
2023-09-18 01:09:00+00:00,63.126991,61.18034,67.876846,10.839952,0.0,Appleton,44.21866,-88.47333
2023-09-18 02:00:00+00:00,65.643501,59.806572,65.73085,9.724235,0.0,Appleton,44.21866,-88.47333
2023-09-18 02:00:00+00:00,65.643501,59.806572,65.73085,9.724235,0.0,Appleton,44.21866,-88.47333
2023-09-18 02:09:00+00:00,66.294724,59.501789,65.427017,9.21815,0.0,Appleton,44.21866,-88.47333
2023-09-18 03:00:00+00:00,69.44416,58.208679,63.907806,6.102545,0.0,Appleton,44.21866,-88.47333
2023-09-18 04:00:00+00:00,72.64064,56.851898,62.344284,6.456851,0.0,Appleton,44.21866,-88.47333
2023-09-18 04:09:00+00:00,73.250404,56.553322,62.151455,4.914613,0.0,Appleton,44.21866,-88.47333
2023-09-18 06:00:00+00:00,81.838547,53.330212,59.990967,3.931729,0.0,Appleton,44.21866,-88.47333
2023-09-18 06:00:00+00:00,81.838547,53.330212,59.990967,3.931729,0.0,Appleton,44.21866,-88.47333
2023-09-18 07:00:00+00:00,84.604057,52.72831,59.232262,4.767235,0.0,Appleton,44.21866,-88.47333
2023-09-18 07:00:00+00:00,84.604057,52.72831,59.232262,4.767235,0.0,Appleton,44.21866,-88.47333
2023-09-18 08:00:00+00:00,88.229996,51.881859,59.258957,5.780093,0.0,Appleton,44.21866,-88.47333
2023-09-18 08:00:00+00:00,88.229996,51.881859,59.258957,5.780093,0.0,Appleton,44.21866,-88.47333
2023-09-18 08:09:00+00:00,88.47084,51.807018,59.424202,5.34221,0.0,Appleton,44.21866,-88.47333
2023-09-18 09:00:00+00:00,90.543625,50.88784,58.154907,3.682541,0.0,Appleton,44.21866,-88.47333
2023-09-18 09:00:00+00:00,90.543625,50.88784,58.154907,3.682541,0.0,Appleton,44.21866,-88.47333
2023-09-18 10:00:00+00:00,89.857208,50.300972,56.743492,5.781577,0.0,Appleton,44.21866,-88.47333
2023-09-18 10:00:00+00:00,89.857208,50.300972,56.743492,5.781577,0.0,Appleton,44.21866,-88.47333
2023-09-18 11:00:00+00:00,88.454292,50.302402,55.669754,6.009763,0.0,Appleton,44.21866,-88.47333
2023-09-18 11:00:00+00:00,88.454292,50.302402,55.669754,6.009763,0.0,Appleton,44.21866,-88.47333
2023-09-18 14:00:00+00:00,75.645653,55.725796,63.240025,2.688724,0.0,Appleton,44.21866,-88.47333
2023-09-18 14:00:00+00:00,75.645653,55.725796,63.240025,2.688724,0.0,Appleton,44.21866,-88.47333
2023-09-18 14:09:00+00:00,72.827087,56.126434,64.132446,5.226395,0.0,Appleton,44.21866,-88.47333
2023-09-18 15:00:00+00:00,69.021881,57.7882,68.921379,8.038902,0.0,Appleton,44.21866,-88.47333
2023-09-18 15:00:00+00:00,69.021881,57.7882,68.921379,8.038902,0.0,Appleton,44.21866,-88.47333
2023-09-18 15:09:00+00:00,68.193291,58.215389,70.836456,6.087535,0.0,Appleton,44.21866,-88.47333
2023-09-18 16:00:00+00:00,61.612137,60.576263,79.039963,5.09314,0.0,Appleton,44.21866,-88.47333
2023-09-18 16:00:00+00:00,61.612137,60.576263,79.039963,5.09314,0.0,Appleton,44.21866,-88.47333
2023-09-18 17:00:00+00:00,60.473389,61.029858,84.444534,7.20015,0.0,Appleton,44.21866,-88.47333
2023-09-18 17:00:00+00:00,60.473389,61.029858,84.444534,7.20015,0.0,Appleton,44.21866,-88.47333
2023-09-18 17:09:00+00:00,59.378124,61.124031,85.138908,3.282843,0.0,Appleton,44.21866,-88.47333
2023-09-18 20:00:00+00:00,53.790173,65.194717,88.752701,2.118226,0.0,Appleton,44.21866,-88.47333
2023-09-18 20:00:00+00:00,53.790173,65.194717,88.752701,2.118226,0.0,Appleton,44.21866,-88.47333
2023-09-18 23:09:00+00:00,53.304993,64.804085,76.636932,8.812415,0.0,Appleton,44.21866,-88.47333
2023-09-19 00:09:00+00:00,57.965164,63.223896,71.229431,7.945199,0.0,Appleton,44.21866,-88.47333
2023-09-19 01:00:00+00:00,67.688789,60.608704,68.020058,2.965565,0.0,Appleton,44.21866,-88.47333
2023-09-19 01:00:00+00:00,67.688789,60.608704,68.020058,2.965565,0.0,Appleton,44.21866,-88.47333
2023-09-19 01:09:00+00:00,70.426697,60.573517,67.583755,7.729815,0.0,Appleton,44.21866,-88.47333
2023-09-19 03:00:00+00:00,74.215408,59.125893,63.643768,4.914481,0.0,Appleton,44.21866,-88.47333
2023-09-19 04:00:00+00:00,74.421425,58.972855,62.371017,3.653542,0.0,Appleton,44.21866,-88.47333
2023-09-19 04:09:00+00:00,74.164146,58.954308,62.20509,4.548983,0.0,Appleton,44.21866,-88.47333
2023-09-19 05:00:00+00:00,76.001511,58.94035,61.455276,6.478268,0.0,Appleton,44.21866,-88.47333
2023-09-19 05:00:00+00:00,76.001511,58.94035,61.455276,6.478268,0.0,Appleton,44.21866,-88.47333
2023-09-19 06:00:00+00:00,77.327744,58.921776,60.703312,6.77217,0.0,Appleton,44.21866,-88.47333
2023-09-19 06:00:00+00:00,77.327744,58.921776,60.703312,6.77217,0.0,Appleton,44.21866,-88.47333
2023-09-19 06:09:00+00:00,77.755394,58.746971,60.599106,9.839144,0.0,Appleton,44.21866,-88.47333
2023-09-19 07:00:00+00:00,79.478882,58.751167,60.096291,6.595463,0.0,Appleton,44.21866,-88.47333
2023-09-19 07:00:00+00:00,79.478882,58.751167,60.096291,6.595463,0.0,Appleton,44.21866,-88.47333
2023-09-19 08:00:00+00:00,81.084267,58.915268,60.489502,6.829567,0.0,Appleton,44.21866,-88.47333
2023-09-19 08:00:00+00:00,81.084267,58.915268,60.489502,6.829567,0.0,Appleton,44.21866,-88.47333
2023-09-19 08:09:00+00:00,81.397057,58.929184,60.169891,6.554265,0.0,Appleton,44.21866,-88.47333
2023-09-19 09:00:00+00:00,82.131462,58.927818,59.594296,6.624972,0.0,Appleton,44.21866,-88.47333
2023-09-19 09:00:00+00:00,82.131462,58.927818,59.594296,6.624972,0.0,Appleton,44.21866,-88.47333
2023-09-19 09:09:00+00:00,82.81041,58.931969,59.541195,7.19968,0.0,Appleton,44.21866,-88.47333
2023-09-19 10:00:00+00:00,82.720963,59.281883,60.311581,9.381936,0.0,Appleton,44.21866,-88.47333
2023-09-19 10:00:00+00:00,82.720963,59.281883,60.311581,9.381936,0.0,Appleton,44.21866,-88.47333
2023-09-19 12:09:00+00:00,83.53949,60.216766,61.574577,6.397046,0.0,Appleton,44.21866,-88.47333
2023-09-19 13:00:00+00:00,83.245064,61.094894,63.478153,5.42305,0.0,Appleton,44.21866,-88.47333
2023-09-19 13:00:00+00:00,83.245064,61.094894,63.478153,5.42305,0.0,Appleton,44.21866,-88.47333
2023-09-19 13:09:00+00:00,81.911034,61.670242,64.165268,6.085232,0.0,Appleton,44.21866,-88.47333
2023-09-19 14:09:00+00:00,75.309563,63.251251,69.665192,6.742292,0.0,Appleton,44.21866,-88.47333
2023-09-19 15:00:00+00:00,71.572433,63.949104,75.516876,5.76331,0.0,Appleton,44.21866,-88.47333
2023-09-19 15:00:00+00:00,71.572433,63.949104,75.516876,5.76331,0.0,Appleton,44.21866,-88.47333
2023-09-19 17:00:00+00:00,78.071907,62.633461,73.757324,9.065763,0.0,Appleton,44.21866,-88.47333
2023-09-19 17:00:00+00:00,78.071907,62.633461,73.757324,9.065763,0.0,Appleton,44.21866,-88.47333
2023-09-19 18:00:00+00:00,80.647881,62.555916,71.349915,3.314889,0.0,Appleton,44.21866,-88.47333
2023-09-19 18:00:00+00:00,80.647881,62.555916,71.349915,3.314889,0.0,Appleton,44.21866,-88.47333
2023-09-19 19:00:00+00:00,79.680367,64.149826,75.41729,7.08949,0.0,Appleton,44.21866,-88.47333
2023-09-19 19:00:00+00:00,79.680367,64.149826,75.41729,7.08949,0.0,Appleton,44.21866,-88.47333
2023-09-19 19:09:00+00:00,78.472137,64.682518,76.551819,9.182369,0.0,Appleton,44.21866,-88.47333
2023-09-19 20:00:00+00:00,75.303658,65.11702,74.625877,9.587374,0.0,Appleton,44.21866,-88.47333
2023-09-19 20:00:00+00:00,75.303658,65.11702,74.625877,9.587374,0.0,Appleton,44.21866,-88.47333
2023-09-19 20:09:00+00:00,74.622269,65.156311,74.645035,8.02823,0.0,Appleton,44.21866,-88.47333
2023-09-19 21:00:00+00:00,73.332352,67.121689,79.724335,6.148331,0.0,Appleton,44.21866,-88.47333
2023-09-19 21:00:00+00:00,73.332352,67.121689,79.724335,6.148331,0.0,Appleton,44.21866,-88.47333
2023-09-19 21:09:00+00:00,72.335518,67.201065,80.216858,10.378252,0.0,Appleton,44.21866,-88.47333
2023-09-19 22:00:00+00:00,71.411751,67.639236,77.926964,6.06911,0.0,Appleton,44.21866,-88.47333
2023-09-19 22:00:00+00:00,71.411751,67.639236,77.926964,6.06911,0.0,Appleton,44.21866,-88.47333
2023-09-19 22:09:00+00:00,72.004211,67.986473,78.062317,10.04891,0.0,Appleton,44.21866,-88.47333
2023-09-19 23:00:00+00:00,72.130203,67.84446,75.186798,5.941377,0.0,Appleton,44.21866,-88.47333
2023-09-19 23:00:00+00:00,72.130203,67.84446,75.186798,5.941377,0.0,Appleton,44.21866,-88.47333
2023-09-19 23:09:00+00:00,72.511772,67.674332,74.510612,8.798182,0.0,Appleton,44.21866,-88.47333
2023-09-20 00:00:00+00:00,78.967659,65.570007,70.672577,5.513726,0.0,Appleton,44.21866,-88.47333
2023-09-20 00:00:00+00:00,78.967659,65.570007,70.672577,5.513726,0.0,Appleton,44.21866,-88.47333
2023-09-20 01:00:00+00:00,81.163246,63.368172,67.566467,5.932466,0.0,Appleton,44.21866,-88.47333
2023-09-20 01:00:00+00:00,81.163246,63.368172,67.566467,5.932466,0.0,Appleton,44.21866,-88.47333
2023-09-20 02:09:00+00:00,84.126106,62.620071,65.505913,5.864596,0.0,Appleton,44.21866,-88.47333
2023-09-20 03:00:00+00:00,85.098419,62.463127,64.483917,5.533861,0.0,Appleton,44.21866,-88.47333
2023-09-20 04:09:00+00:00,87.776779,62.464489,63.54998,3.014084,0.0,Appleton,44.21866,-88.47333
2023-09-20 05:09:00+00:00,89.437454,62.493473,62.967522,6.617947,0.0,Appleton,44.21866,-88.47333
2023-09-20 08:00:00+00:00,96.162804,59.28466,61.384651,4.279596,0.0,Appleton,44.21866,-88.47333
2023-09-20 08:00:00+00:00,96.162804,59.28466,61.384651,4.279596,0.0,Appleton,44.21866,-88.47333
2023-09-20 08:09:00+00:00,96.191689,59.284668,61.292191,5.676359,0.0,Appleton,44.21866,-88.47333
2023-09-20 09:00:00+00:00,96.903976,58.901348,60.964706,1.758675,0.0,Appleton,44.21866,-88.47333
2023-09-20 09:00:00+00:00,96.903976,58.901348,60.964706,1.758675,0.0,Appleton,44.21866,-88.47333
2023-09-20 11:09:00+00:00,94.449959,59.696667,60.243393,1.205528,0.0,Appleton,44.21866,-88.47333
2023-09-20 13:00:00+00:00,83.713264,61.190025,61.476974,4.619159,0.0,Appleton,44.21866,-88.47333
2023-09-20 13:00:00+00:00,83.713264,61.190025,61.476974,4.619159,0.0,Appleton,44.21866,-88.47333
2023-09-20 14:00:00+00:00,80.385925,63.107941,68.301346,5.381612,0.0,Appleton,44.21866,-88.47333
2023-09-20 14:00:00+00:00,80.385925,63.107941,68.301346,5.381612,0.0,Appleton,44.21866,-88.47333
2023-09-20 15:09:00+00:00,73.490372,67.010895,77.123978,6.921575,0.0,Appleton,44.21866,-88.47333
2023-09-20 16:00:00+00:00,69.646469,69.710815,80.854813,3.778385,0.0,Appleton,44.21866,-88.47333
2023-09-20 16:00:00+00:00,69.646469,69.710815,80.854813,3.778385,0.0,Appleton,44.21866,-88.47333
2023-09-20 16:09:00+00:00,69.570694,69.333527,81.924362,5.623386,0.0,Appleton,44.21866,-88.47333
2023-09-20 17:00:00+00:00,66.7929,71.901215,87.929192,6.237322,0.0,Appleton,44.21866,-88.47333
2023-09-20 17:00:00+00:00,66.7929,71.901215,87.929192,6.237322,0.0,Appleton,44.21866,-88.47333
2023-09-20 17:09:00+00:00,67.328117,71.726738,89.190414,8.84109,0.0,Appleton,44.21866,-88.47333
2023-09-20 18:00:00+00:00,61.844257,74.81057,94.516182,3.991295,0.0,Appleton,44.21866,-88.47333
2023-09-20 18:00:00+00:00,61.844257,74.81057,94.516182,3.991295,0.0,Appleton,44.21866,-88.47333
2023-09-20 18:09:00+00:00,61.14814,75.252213,95.169296,4.666078,0.0,Appleton,44.21866,-88.47333
2023-09-20 19:09:00+00:00,59.741215,76.34581,96.530144,7.827736,0.0,Appleton,44.21866,-88.47333
2023-09-20 20:09:00+00:00,55.278564,78.478554,95.888367,6.829612,0.0,Appleton,44.21866,-88.47333
2023-09-20 21:00:00+00:00,67.546066,75.515488,95.169296,6.304438,0.0,Appleton,44.21866,-88.47333
2023-09-20 21:00:00+00:00,67.546066,75.515488,95.169296,6.304438,0.0,Appleton,44.21866,-88.47333
2023-09-20 21:09:00+00:00,66.917961,75.933815,94.684998,6.126336,0.0,Appleton,44.21866,-88.47333
2023-09-20 22:00:00+00:00,64.330177,76.321259,90.69928,6.419691,0.0,Appleton,44.21866,-88.47333
2023-09-20 22:00:00+00:00,64.330177,76.321259,90.69928,6.419691,0.0,Appleton,44.21866,-88.47333
2023-09-20 22:09:00+00:00,63.678295,76.332062,90.163879,6.01609,0.0,Appleton,44.21866,-88.47333
2023-09-20 23:09:00+00:00,64.348343,75.439857,84.482819,1.011779,0.0,Appleton,44.21866,-88.47333
2023-09-21 00:00:00+00:00,66.345604,74.578445,79.91893,3.226997,0.0,Appleton,44.21866,-88.47333
2023-09-21 00:00:00+00:00,66.345604,74.578445,79.91893,3.226997,0.0,Appleton,44.21866,-88.47333
2023-09-21 01:09:00+00:00,77.413422,71.78038,76.019501,2.546563,0.0,Appleton,44.21866,-88.47333
2023-09-21 02:09:00+00:00,81.142082,70.591812,73.957611,1.327168,0.0,Appleton,44.21866,-88.47333
2023-09-21 03:00:00+00:00,85.0951,69.473122,72.497627,2.8723,0.0,Appleton,44.21866,-88.47333
2023-09-21 04:09:00+00:00,87.044044,68.284607,70.842529,2.336954,0.0,Appleton,44.21866,-88.47333
2023-09-21 05:09:00+00:00,88.829826,66.819962,69.712128,2.504523,0.0,Appleton,44.21866,-88.47333
2023-09-21 06:00:00+00:00,86.652328,66.102402,69.034042,2.745835,0.0,Appleton,44.21866,-88.47333
2023-09-21 06:00:00+00:00,86.652328,66.102402,69.034042,2.745835,0.0,Appleton,44.21866,-88.47333
2023-09-21 06:09:00+00:00,86.469429,66.031006,68.980713,2.187525,0.0,Appleton,44.21866,-88.47333
2023-09-21 07:09:00+00:00,89.755951,65.222496,68.127457,1.644858,0.0,Appleton,44.21866,-88.47333
2023-09-21 08:00:00+00:00,88.353935,65.245567,67.422318,0.948392,0.0,Appleton,44.21866,-88.47333
2023-09-21 08:00:00+00:00,88.353935,65.245567,67.422318,0.948392,0.0,Appleton,44.21866,-88.47333
2023-09-21 08:09:00+00:00,88.925606,64.869225,67.161972,0.812101,0.0,Appleton,44.21866,-88.47333
2023-09-21 09:00:00+00:00,94.674858,63.960041,66.427635,0.704553,0.0,Appleton,44.21866,-88.47333
2023-09-21 09:00:00+00:00,94.674858,63.960041,66.427635,0.704553,0.0,Appleton,44.21866,-88.47333
2023-09-21 11:09:00+00:00,97.501953,63.043968,65.342346,1.166289,0.0,Appleton,44.21866,-88.47333
2023-09-21 12:03:00+00:00,90.499107,64.660812,65.982925,3.357429,0.0,Appleton,44.21866,-88.47333
2023-09-21 13:09:00+00:00,93.145332,64.656342,68.139458,2.269189,0.0,Appleton,44.21866,-88.47333
2023-09-21 14:00:00+00:00,83.897141,68.571411,71.858871,1.024482,0.0,Appleton,44.21866,-88.47333
2023-09-21 14:00:00+00:00,83.897141,68.571411,71.858871,1.024482,0.0,Appleton,44.21866,-88.47333
2023-09-21 14:09:00+00:00,83.344101,68.521057,72.08493,2.30319,0.0,Appleton,44.21866,-88.47333
2023-09-21 16:00:00+00:00,77.884575,70.583145,76.663086,4.823323,0.0,Appleton,44.21866,-88.47333
2023-09-21 16:00:00+00:00,77.884575,70.583145,76.663086,4.823323,0.0,Appleton,44.21866,-88.47333
2023-09-21 16:09:00+00:00,75.690903,70.576401,77.096634,4.743427,0.0,Appleton,44.21866,-88.47333
2023-09-21 18:09:00+00:00,62.187336,77.114883,95.317169,3.724158,0.0,Appleton,44.21866,-88.47333
2023-09-21 20:00:00+00:00,58.211655,79.279343,100.901146,3.112873,0.0,Appleton,44.21866,-88.47333
2023-09-21 20:00:00+00:00,58.211655,79.279343,100.901146,3.112873,0.0,Appleton,44.21866,-88.47333
2023-09-21 20:09:00+00:00,59.039219,78.237312,98.370407,6.45805,0.0,Appleton,44.21866,-88.47333
2023-09-21 21:00:00+00:00,54.300465,78.448914,98.842194,4.206971,0.0,Appleton,44.21866,-88.47333
2023-09-21 21:00:00+00:00,54.300465,78.448914,98.842194,4.206971,0.0,Appleton,44.21866,-88.47333
2023-09-21 21:09:00+00:00,52.378845,79.164024,98.753258,3.80079,0.0,Appleton,44.21866,-88.47333
2023-09-21 22:00:00+00:00,47.789719,78.270416,94.560577,2.328733,0.0,Appleton,44.21866,-88.47333
2023-09-21 22:00:00+00:00,47.789719,78.270416,94.560577,2.328733,0.0,Appleton,44.21866,-88.47333
2023-09-21 23:09:00+00:00,60.825909,75.582047,85.866074,5.707247,0.0,Appleton,44.21866,-88.47333
2023-09-22 00:00:00+00:00,57.204395,74.469551,81.888672,5.046631,0.0,Appleton,44.21866,-88.47333
2023-09-22 00:00:00+00:00,57.204395,74.469551,81.888672,5.046631,0.0,Appleton,44.21866,-88.47333
2023-09-22 00:09:00+00:00,58.376522,74.19915,81.258286,4.575591,0.0,Appleton,44.21866,-88.47333
2023-09-22 01:00:00+00:00,66.870552,72.308365,78.116409,3.058417,0.0,Appleton,44.21866,-88.47333
2023-09-22 01:00:00+00:00,66.870552,72.308365,78.116409,3.058417,0.0,Appleton,44.21866,-88.47333
2023-09-22 01:09:00+00:00,68.895836,72.126671,77.967613,3.336896,0.0,Appleton,44.21866,-88.47333
2023-09-22 07:09:00+00:00,80.9991,65.194046,68.253403,2.853946,0.0,Appleton,44.21866,-88.47333
2023-09-22 10:00:00+00:00,87.094101,62.291237,65.809372,3.170503,0.0,Appleton,44.21866,-88.47333
2023-09-22 10:00:00+00:00,87.094101,62.291237,65.809372,3.170503,0.0,Appleton,44.21866,-88.47333
2023-09-22 10:09:00+00:00,87.380394,62.299484,65.67469,1.426701,0.0,Appleton,44.21866,-88.47333
2023-09-22 11:00:00+00:00,88.187302,62.534752,65.076401,4.322487,0.0,Appleton,44.21866,-88.47333
2023-09-22 11:00:00+00:00,88.187302,62.534752,65.076401,4.322487,0.0,Appleton,44.21866,-88.47333
2023-09-22 11:09:00+00:00,87.665253,62.663979,64.991272,4.912193,0.0,Appleton,44.21866,-88.47333
2023-09-22 12:00:00+00:00,87.973518,62.445297,65.33107,4.729323,0.0,Appleton,44.21866,-88.47333
2023-09-22 12:00:00+00:00,87.973518,62.445297,65.33107,4.729323,0.0,Appleton,44.21866,-88.47333
2023-09-22 12:09:00+00:00,88.659599,62.452156,65.494652,4.808352,0.0,Appleton,44.21866,-88.47333
2023-09-22 14:09:00+00:00,81.02813,66.190598,71.620285,8.839193,0.0,Appleton,44.21866,-88.47333
2023-09-22 16:09:00+00:00,65.409218,73.622787,87.929192,9.600995,0.0,Appleton,44.21866,-88.47333
2023-09-22 17:09:00+00:00,59.528778,76.604988,93.309708,4.349438,0.0,Appleton,44.21866,-88.47333
2023-09-22 18:09:00+00:00,52.996937,77.274384,95.058304,7.404831,0.0,Appleton,44.21866,-88.47333
2023-09-22 20:00:00+00:00,50.439899,78.155388,99.482864,5.716927,0.0,Appleton,44.21866,-88.47333
2023-09-22 20:00:00+00:00,50.439899,78.155388,99.482864,5.716927,0.0,Appleton,44.21866,-88.47333
2023-09-22 20:09:00+00:00,48.877274,78.297211,99.108696,14.315524,0.0,Appleton,44.21866,-88.47333
2023-09-22 21:00:00+00:00,51.503403,76.683289,92.342239,10.465805,0.0,Appleton,44.21866,-88.47333
2023-09-22 21:00:00+00:00,51.503403,76.683289,92.342239,10.465805,0.0,Appleton,44.21866,-88.47333
2023-09-22 22:00:00+00:00,53.014515,75.536362,85.790573,12.685969,0.0,Appleton,44.21866,-88.47333
2023-09-22 22:00:00+00:00,53.014515,75.536362,85.790573,12.685969,0.0,Appleton,44.21866,-88.47333
2023-09-22 23:00:00+00:00,60.526817,73.642929,81.981445,8.932087,0.0,Appleton,44.21866,-88.47333
2023-09-22 23:00:00+00:00,60.526817,73.642929,81.981445,8.932087,0.0,Appleton,44.21866,-88.47333
2023-09-22 23:09:00+00:00,63.727829,73.103958,81.416306,7.6844,0.0,Appleton,44.21866,-88.47333
2023-09-23 00:09:00+00:00,67.67231,70.700592,78.048798,8.760746,0.0,Appleton,44.21866,-88.47333
2023-09-23 01:09:00+00:00,68.135857,70.19545,75.503571,3.380147,0.0,Appleton,44.21866,-88.47333
2023-09-23 02:09:00+00:00,67.63913,70.183304,74.568245,4.652837,0.0,Appleton,44.21866,-88.47333
2023-09-23 04:09:00+00:00,73.369324,67.84581,73.168015,6.795395,0.0,Appleton,44.21866,-88.47333
