              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Wind Speed (avg)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  Wind Direction (max)°  Wind Direction (avg)°  Saline Concentration%  Road Condition Lufftlogic  Surface Temperature°F  Freezing Temperature°F  Sub Surface Temperature 1°F  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-08-01T05:41:00+00:00       70.857834                            0.0       268.156586          65.012741    55.320961             3.091934             2.624557                        995.768738                     0.000000             264.669342             266.164520                   85.0                        0.0              72.168945                    85.0                    83.598648              0.000000          85.0                                10.0
2023-08-01T05:51:00+00:00       70.624969                            0.0       256.500702          65.036858    55.253407             2.537680             2.892169                        995.727112                     0.000000             271.399475             266.430817                   85.0                        0.0              71.949539                    85.0                    83.569107              0.000000          85.0                                10.0
2023-08-01T06:01:00+00:00       70.672737                            0.0       259.109863          65.181351    55.410591             3.051884             2.588445                        995.780396                     0.000000             274.479889             264.211884                   85.0                        0.0              71.786087                    85.0                    83.591286              0.000000          85.0                                10.0
2023-08-01T06:11:00+00:00       70.565971                            0.0       251.150162          65.036858    55.230385             2.181402             2.604202                        995.766602                     0.000000             273.025177             255.959290                   85.0                        0.0              71.597252                    85.0                    83.109818              0.000000          85.0                                10.0
2023-08-01T06:21:00+00:00       70.053001                            0.0       249.813187          65.181351    55.167938             2.134658             2.167205                        995.766602                     0.000000             251.421707             249.116943                   85.0                        0.0              71.459213                    85.0                    83.509964              0.000000          85.0                                10.0
2023-08-01T06:31:00+00:00       70.061386                            0.0       255.177490          65.012741    55.009708             3.262885             2.360150                        995.774109                     0.000000             256.658295             254.465256                   85.0                        0.0              71.314896                    85.0                    83.472977              0.000000          85.0                                10.0
2023-08-01T06:41:00+00:00       70.777428                            0.0       273.146210          64.843597    55.127460             2.756367             2.267385                        995.845215                     0.000000             274.615509             274.265564                   85.0                        0.0              71.109962                    85.0                    83.228592              0.000000          85.0                                10.0
2023-08-01T06:51:00+00:00       70.285286                            0.0       237.257202          64.916153    55.004974             1.619517             1.931569                        996.034729                     0.000000             266.827728             251.610870                   85.0                        0.0              70.958916                    85.0                    83.243408              0.000000          85.0                                10.0
2023-08-01T07:01:00+00:00       70.099106                            0.0       245.301987          64.843597    54.862488             1.251546             1.101574                        996.050476                     0.000000             240.411758             243.558899                   85.0                        0.0              70.765076                    85.0                    83.213760              0.000000          85.0                                10.0
2023-08-01T07:11:00+00:00       72.671021                            0.0       285.491241          64.010910    55.054283             1.133837             1.353203                        995.937683                     0.000000             272.438965             285.534180                   85.0                        0.0              70.534180                    85.0                    83.428619              0.000000          85.0                                10.0
2023-08-01T07:21:00+00:00       74.056122                            0.0       331.043762          63.612854    55.190620             0.965594             0.919013                        995.922607                     0.000000             343.257233             300.349854                   85.0                        0.0              70.326988                    85.0                    83.339767              0.000000          85.0                                10.0
2023-08-01T07:31:00+00:00       71.028870                            0.0       316.107880          64.503792    54.899048             1.402985             0.000000                        995.945679                     0.000000             278.497406               0.000000                   85.0                        0.0              70.192596                    85.0                    80.624619              0.000000          85.0                                10.0
2023-08-01T07:41:00+00:00       71.802063                            0.0       278.531982          64.336487    55.036270             1.109865             1.345099                        996.054443                     0.000000             255.302170             285.628540                   85.0                        0.0              70.039612                    85.0                    83.413818              0.000000          85.0                                10.0
2023-08-01T07:51:00+00:00       74.475693                            0.0       288.497467          63.683311    55.414238             2.104299             2.015857                        996.012390                     0.000000             275.680908             278.511292                   85.0                        0.0              69.812531                    85.0                    83.413818              0.000000          85.0                                10.0
2023-08-01T08:01:00+00:00       76.297783                            0.0       281.131775          63.518753    55.922218             2.699663             2.842168                        995.971313                     0.000000             273.968079             281.034668                   85.0                        0.0              69.600807                    85.0                    83.376801              0.000000          85.0                                10.0
2023-08-01T08:11:00+00:00       77.175056                            0.0       273.904877          63.306435    56.032486             2.481566             3.131170                        996.053223                     0.000000             279.003693             279.033569                   85.0                        0.0              69.494980                    85.0                    83.339767              0.000000          85.0                                10.0
2023-08-01T08:21:00+00:00       76.794914                            0.0       272.921997          63.518753    56.101707             2.327156             1.837894                        996.046936                     0.000000             307.694336             280.625427                   85.0                        0.0              69.365425                    85.0                    83.302719              0.000000          85.0                                10.0
2023-08-01T08:31:00+00:00       76.456856                            0.0         0.000000          63.612854    56.070862             0.000000             1.125533                        995.867920                     0.000000             229.549591             249.547745                   85.0                        0.0              69.259270                    85.0                    83.273041              0.000000          85.0                                10.0
2023-08-01T08:41:00+00:00       76.137718                            0.0         0.000000          63.847359    56.182171             0.000000             0.000000                        995.914185                     0.000000             279.808655               0.000000                   85.0                        0.0              69.135162                    85.0                    83.198936              0.000000          85.0                                10.0
2023-08-01T08:51:00+00:00       76.473236                            0.0       313.560822          63.518753    55.985683             1.728387             0.729496                        995.838989                     0.000000             300.979492             302.188843                   85.0                        0.0              68.987183                    85.0                    83.154388              0.000000          85.0                                10.0
2023-08-01T09:01:00+00:00       77.363243                            0.0       288.114380          63.188114    55.985092             2.572982             1.743546                        995.894897                     0.000000             279.004944             290.833923                   85.0                        0.0              68.815102                    85.0                    83.094978              0.000000          85.0                                10.0
2023-08-01T09:11:00+00:00       77.852745                            0.0       301.820343          62.926891    55.906006             1.313969             1.548155                        995.875244                     0.000000             310.118500             282.825623                   85.0                        0.0              68.618729                    85.0                    83.042984              0.000000          85.0                                10.0
2023-08-01T09:21:00+00:00       77.882919                            0.0       296.666656          63.353691    56.330826             1.079075             1.225101                        995.977051                     0.000000             312.140472             297.993347                   85.0                        0.0              68.535278                    85.0                    82.938911              0.000000          85.0                                10.0
2023-08-01T09:31:00+00:00       78.070335                            0.0       294.692993          63.022026    56.075443             2.230150             1.485215                        995.962524                     0.000000             292.112000             301.571991                   85.0                        0.0              68.368057                    85.0                    82.968643              0.000000          85.0                                10.0
2023-08-01T09:41:00+00:00       79.015976                            0.0       347.384918          62.688301    56.084145             1.708849             1.181732                        996.194153                     0.000000             343.215637             357.596283                   85.0                        0.0              68.194427                    85.0                    82.849609              0.000000          85.0                                10.0
2023-08-01T09:51:00+00:00       77.597000                            0.0       297.861023          63.188114    56.068478             1.222709             0.702382                        996.251343                     0.000000              11.547840             326.360718                   85.0                        0.0              68.158432                    85.0                    82.469093              0.000000          85.0                                10.0
2023-08-01T10:01:00+00:00       79.074364                            0.0         0.000000          62.688301    56.104568             0.000000             0.000000                        996.325562                     0.000000             293.294891               0.000000                   85.0                        0.0              67.990768                    85.0                    82.767639              0.000000          85.0                                10.0
2023-08-01T10:11:00+00:00       81.757515                            0.0       155.486786          61.883259    56.243271             1.776738             1.648528                        996.415283                     0.000000             147.077667             151.542709                   85.0                        0.0              67.640854                    85.0                    82.700562              0.000000          85.0                                10.0
2023-08-01T10:21:00+00:00       81.011391                            0.0       190.874481          62.365082    56.459530             0.898934             1.332283                        996.451050                     0.000000             169.306152             176.912720                   85.0                        0.0              67.514191                    85.0                    82.663254              0.000000          85.0                                10.0
2023-08-01T10:31:00+00:00       80.072037                            0.0         0.000000          62.524696    56.292202             0.000000             0.000000                        996.558228                     0.000000             232.562958             245.151505                   85.0                        0.0              67.646576                    85.0                    82.603592              0.000000          85.0                                10.0
2023-08-01T10:41:00+00:00       80.117798                            0.0       326.430267          62.640457    56.420715             0.942026             0.000000                        996.668457                     0.000000             324.922943               0.000000                   85.0                        0.0              67.635086                    85.0                    79.340828              0.000000          85.0                                10.0
2023-08-01T10:51:00+00:00       79.801781                            0.0       183.582748          62.879257    56.543705             0.928279             0.000000                        996.625854                     0.000000             231.078674               0.000000                   85.0                        0.0              67.606316                    85.0                    82.195709              0.000000          85.0                                10.0
2023-08-01T11:01:00+00:00       80.499718                            0.0         0.000000          62.456352    56.373066             0.000000             0.000000                        996.614380                     0.000000             182.236694               0.000000                   85.0                        0.0              67.421906                    85.0                    81.359756              0.000000          85.0                                10.0
2023-08-01T11:11:00+00:00       79.453636                            0.0        92.123566          62.688301    56.236900             1.389077             1.187383                        996.657837                     0.000000              99.861977              80.624130                   85.0                        0.0              67.393044                    85.0                    82.088959              0.000000          85.0                                10.0
2023-08-01T11:21:00+00:00       78.811836                            0.0        84.028091          63.518753    56.819572             2.189083             1.692388                        996.746887                     0.000000              77.290688              77.168144                   85.0                        0.0              67.410370                    85.0                    81.567673              0.000000          85.0                                10.0
2023-08-01T11:31:00+00:00       78.601135                            0.0        92.159195          63.683311    56.905174             2.992462             2.402313                        996.663086                     0.000000              64.168739              86.301483                   85.0                        0.0              67.462280                    85.0                    82.117416              0.000000          85.0                                10.0
2023-08-01T11:41:00+00:00       79.548927                            0.0        87.129333          63.565819    57.123672             2.338984             2.498495                        996.634521                     0.000000              81.941582              84.178246                   85.0                        0.0              67.646576                    85.0                    81.882233              0.000000          85.0                                10.0
2023-08-01T11:51:00+00:00       77.140419                            0.0        16.986298          65.181351    57.837067             1.153600             2.015277                        996.580322                     0.000000              69.940697              72.029854                   85.0                        0.0              68.068390                    85.0                    81.982079              0.000000          85.0                                10.0
2023-08-01T12:01:00+00:00       74.198257                            0.0       302.097015          65.349457    56.918526             1.435300             0.722076                        996.779419                     0.000000             140.913437               0.000000                   85.0                        0.0              68.606827                    85.0                    82.060440              0.000000          85.0                                10.0
2023-08-01T12:11:00+00:00       77.398903                            0.0       204.929764          64.080841    56.863358             0.708744             0.921258                        996.691406                     0.000000             278.507172             285.751160                   85.0                        0.0              68.987183                    85.0                    82.031967              0.000000          85.0                                10.0
2023-08-01T12:21:00+00:00       80.312904                            0.0       255.743500          63.188114    57.021416             0.822749             1.160148                        996.749756                     0.000000             234.188171             243.945251                   85.0                        0.0              69.253342                    85.0                    81.452988              0.000000          85.0                                10.0
2023-08-01T12:31:00+00:00       81.358856                            0.0       136.390213          63.353691    57.542366             0.780733             0.000000                        996.769348                     0.000000             284.815002               0.000000                   85.0                        0.0              69.577286                    85.0                    81.639259              0.000000          85.0                                10.0
2023-08-01T12:41:00+00:00       79.629036                            0.0         0.000000          64.336487    57.901344             0.000000             1.051972                        996.817749                     0.000000             221.064835             265.595734                   85.0                        0.0              70.412407                    85.0                    81.510345              0.000000          85.0                                10.0
2023-08-01T12:51:00+00:00       79.320251                            0.0         0.000000          64.843597    58.286194             0.000000             0.999221                        996.922546                     0.000000             231.393219             279.944519                   85.0                        0.0              71.218552                    85.0                    81.438652              0.000000          85.0                                10.0
2023-08-01T13:01:00+00:00       76.802254                            0.0       173.290146          66.355301    58.851685             1.388102             1.040094                        996.879333                     0.000000             190.697113             180.593155                   85.0                        0.0              72.200241                    85.0                    81.488831              0.000000          85.0                                10.0
2023-08-01T13:11:00+00:00       74.556702                            0.0       264.649902          67.387436    59.018921             2.095620             1.781528                        996.742920                     0.000000             227.691666             279.272888                   85.0                        0.0              73.244156                    85.0                    80.870316              0.000000          85.0                                10.0
2023-08-01T13:21:00+00:00       77.273117                            0.0         0.000000          67.216698    59.857559             0.000000             1.529630                        997.063721                     0.000000             272.139282             281.882446                   85.0                        0.0              74.090225                    85.0                    78.283890              0.000000          85.0                                10.0
2023-08-01T13:31:00+00:00       77.867096                            0.0       243.508774          67.896614    60.732338             2.319487             2.783123                        997.085815                     0.000000             230.984558             242.373138                   85.0                        0.0              75.031021                    85.0                    79.096054              0.000000          85.0                                10.0
2023-08-01T13:41:00+00:00       77.290985                            0.0       266.855438          68.422424    61.032532             1.910499             1.368258                        997.074585                     0.000000             273.380951             222.373169                   85.0                        0.0              76.155762                    85.0                    81.345398              0.000000          85.0                                10.0
2023-08-01T13:51:00+00:00       72.110947                            0.0       212.386765          69.272659    59.898624             0.827382             1.628922                        997.055786                     0.000000             213.384979             235.954849                   85.0                        0.0              77.368835                    85.0                    81.287933              0.000000          85.0                                10.0
2023-08-01T14:01:00+00:00       70.263527                            0.0       214.716476          70.178635    60.038185             1.071931             1.708535                        997.139771                     0.000000             221.319061             240.404587                   85.0                        0.0              78.626968                    85.0                    81.230431              0.309531          85.0                                10.0
2023-08-01T14:11:00+00:00       66.784973                            0.0         0.000000          71.072975    59.466091             0.000000             0.953716                        997.173828                     0.000000             276.578644             268.137024                   85.0                        0.0              79.765831                    85.0                    81.165726              0.371437          85.0                                10.0
2023-08-01T14:21:00+00:00       64.080170                            0.0       275.517212          72.156860    59.335785             1.037087             0.972021                        997.110107                     0.000000             291.741791               0.000000                   85.0                        0.0              80.964066                    85.0                    80.841423              0.185718          85.0                                10.0
2023-08-01T14:31:00+00:00       64.212700                            0.0       237.019913          72.523079    59.740616             1.171566             1.897596                        997.096008                     0.000000             271.599304             280.896881                   85.0                        0.0              82.387482                    85.0                    80.660797              0.619061          85.0                                10.0
2023-08-01T14:41:00+00:00       57.618755                            0.0       174.952240          74.184113    58.270164             1.791879             1.281210                        997.026550                     0.000000             169.577377             197.595306                   85.0                        0.0              83.878967                    85.0                    80.920822              0.557154          85.0                                10.0
2023-08-01T14:51:00+00:00       57.923103                            0.0       233.359940          74.743317    58.940269             2.199547             1.134056                        997.114563                     0.000000             191.359695             209.896057                   85.0                        0.0              85.035446                    85.0                    80.899170              0.309531          85.0                                10.0
2023-08-01T15:01:00+00:00       54.174454                            0.0       214.415070          75.688919    57.952423             1.097772             1.860088                        997.181702                     0.000000             180.207321             182.730408                   85.0                        0.0              86.359215                    85.0                    80.361526              0.371437          85.0                                10.0
2023-08-01T15:11:00+00:00       51.215767                            0.0        69.954941          77.222527    57.805408             3.407305             3.077248                        997.243042                     0.000000              71.303284              76.910950                   85.0                        0.0              87.080193                    85.0                    80.416695              0.309531          85.0                                10.0
2023-08-01T15:21:00+00:00       53.610981                            0.0       206.344360          76.644608    58.546593             2.825090             2.134169                        997.231262                     0.000000             327.597687             318.332642                   85.0                        0.0              88.098572                    85.0                    80.646332              0.371437          85.0                                10.0
2023-08-01T15:31:00+00:00       52.491737                            0.0         0.000000          76.072784    57.429443             0.000000             1.328961                        997.350037                     0.000000             225.736191             238.865234                   85.0                        0.0              89.074463                    85.0                    79.340828              0.309531          85.0                                10.0
2023-08-01T15:41:00+00:00       56.780834                            0.0       183.325378          76.263916    59.802109             3.347813             4.060118                        997.294861                     0.000000             161.005142             198.249619                   85.0                        0.0              89.961014                    85.0                    77.946121              0.371437          85.0                                10.0
2023-08-01T15:51:00+00:00       58.966160                            0.0       159.225616          75.881119    60.506706             3.725707             4.579695                        997.357605                     0.000000             157.652023             167.133606                   85.0                        0.0              90.288071                    85.0                    77.464180              0.371437          85.0                                10.0
2023-08-01T16:01:00+00:00       59.847481                            0.0       194.251556          76.644608    61.641876             3.478579             3.868000                        997.176575                     0.000000             160.739380             172.359879                   85.0                        0.0              90.154037                    85.0                    79.960205              0.309531          85.0                                10.0
2023-08-01T16:11:00+00:00       59.971123                            0.0       134.579590          76.072784    61.163361             5.550129             5.182894                        997.194031                     0.000000             131.433716             153.435989                   85.0                        0.0              90.329926                    85.0                    79.897781              0.371437          85.0                                10.0
2023-08-01T16:21:00+00:00       59.365433                            0.0       136.426453          76.454529    61.234726             3.308752             4.654056                        997.130066                     0.000000             167.562836             166.128906                   85.0                        0.0              91.321541                    85.0                    79.856155              0.371437          85.0                                10.0
2023-08-01T16:31:00+00:00       56.842804                            0.0       174.719101          76.263916    59.832760             3.406164             4.920869                        997.068359                     0.000000             200.891678             200.194855                   85.0                        0.0              92.050064                    85.0                    79.807495              0.371437          85.0                                10.0
2023-08-01T16:41:00+00:00       50.486172                            0.0       213.492355          76.834160    57.048988             2.072503             1.585194                        996.935425                     0.000000             192.064087             212.389557                   85.0                        0.0              93.301643                    85.0                    79.786690              0.371437          85.0                                10.0
2023-08-01T16:51:00+00:00       51.454670                            0.0       170.537506          77.420120    58.117188             4.129419             4.639676                        996.778320                     0.000000             151.120712             163.960388                   85.0                        0.0              95.346771                    85.0                    79.744972              0.371437          85.0                                10.0
2023-08-01T17:01:00+00:00       51.098824                            0.0       182.115967          78.009697    58.466644             4.112347             4.342356                        996.736877                     0.000000             220.702560             173.820831                   85.0                        0.0              96.531731                    85.0                    79.738045              0.309531          85.0                                10.0
2023-08-01T17:11:00+00:00       50.828880                            0.0       186.706726          77.476486    57.828033             6.686261             7.625271                        996.691528                     0.000000             193.875870             198.536499                   85.0                        0.0              97.653671                    85.0                    79.724098              0.309531          85.0                                10.0
2023-08-01T17:21:00+00:00       46.347107                            0.0       202.632690          77.841736    55.603539             7.475070             6.049352                        996.641357                     0.000000             218.364655             200.865540                   85.0                        0.0              98.288155                    85.0                    79.703278              0.309531          85.0                                10.0
2023-08-01T17:31:00+00:00       43.001259                            0.0       209.773285          77.813705    53.520332             6.016654             6.099162                        996.438538                     0.000000             192.018631             187.605698                   85.0                        0.0              99.113091                    85.0                    79.703278              0.247624          85.0                                10.0
2023-08-01T17:41:00+00:00       47.749928                            0.0       200.635559          77.813705    56.402023             7.814217             7.206831                        996.288696                     0.000000             196.585632             209.094467                   85.0                        0.0              99.497002                    85.0                    79.689316              0.247624          85.0                                10.0
2023-08-01T17:51:00+00:00       45.479755                            0.0       194.335526          77.813705    55.057487             9.199743             7.740727                        996.252441                     0.000000             213.025452             206.604462                   85.0                        0.0             100.114861                    85.0                    80.036469              0.247624          85.0                                10.0
2023-08-01T18:01:00+00:00       46.585201                            0.0       200.239120          78.009697    55.897884             6.644512             6.328585                        996.307922                     0.000000             178.496292             194.683990                   85.0                        0.0             100.632416                    85.0                    80.022621              0.247624          85.0                                10.0
2023-08-01T18:11:00+00:00       46.556469                            0.0       173.878250          78.427856    56.261600             8.905548             7.290887                        996.190674                     0.000000             186.732315             191.046799                   85.0                        0.0             101.251442                    85.0                    79.967155              0.309531          85.0                                10.0
2023-08-01T18:21:00+00:00       46.361221                            0.0       152.628693          78.009697    55.764801             6.595584             8.011561                        996.254822                     0.000000             141.560730             142.979309                   85.0                        0.0             101.988747                    85.0                    80.326996              0.185718          85.0                                10.0
2023-08-01T18:31:00+00:00       42.546917                            0.0       135.398071          78.205139    53.582741             5.293098             7.562180                        996.206116                     0.000000             169.038849             161.953918                   85.0                        0.0             102.525749                    85.0                    79.473419              0.247624          85.0                                10.0
2023-08-01T18:41:00+00:00       45.330826                            0.0       144.602875          77.953751    55.094345             6.566849             4.076172                        996.316406                     0.000000             144.459030             156.163757                   85.0                        0.0             103.059837                    85.0                    79.466476              0.247624          85.0                                10.0
2023-08-01T18:51:00+00:00       45.362995                            0.0       150.198868          78.344414    55.468498             7.877303             6.189290                        996.027527                     0.000000             146.238205             149.622055                   85.0                        0.0             103.247894                    85.0                    79.939430              0.309531          85.0                                10.0
2023-08-01T19:01:00+00:00       42.899506                            0.0       109.012703          78.990845    54.516945             5.667593             7.482005                        996.118225                     0.000000             122.345795             119.458252                   85.0                        0.0             103.706451                    85.0                    79.981010              0.185718          85.0                                10.0
2023-08-01T19:11:00+00:00       43.336510                            0.0       110.176628          78.788269    54.612549             6.874862             6.617893                        996.006226                     0.000000             138.186096             130.111832                   85.0                        0.0             103.945633                    85.0                    80.008774              0.185718          85.0                                10.0
2023-08-01T19:21:00+00:00       45.512642                            0.0       169.478348          78.990845    56.146282             5.146859             6.368876                        996.063660                     0.000000             151.504440             146.896469                   85.0                        0.0             103.976807                    85.0                    79.849197              0.185718          85.0                                10.0
2023-08-01T19:31:00+00:00       44.611523                            0.0       175.366348          78.990845    55.593945             5.582386             5.946332                        996.017517                     0.000000             156.010391             161.689362                   85.0                        0.0             104.030388                    85.0                    80.389114              0.123812          85.0                                10.0
2023-08-01T19:41:00+00:00       47.672909                            0.0       123.155800          78.400055    56.892769             6.220671             6.475696                        995.851013                     0.000000             166.137451             159.643082                   85.0                        0.0             103.602402                    85.0                    80.430481              0.123812          85.0                                10.0
