              MeasureTime  Rel. Humidity%  Wind Direction�  Brightnesslx  Air Temperature�F  Wind Speed (act)mph  Precipitation Intensityin/h  Visibilitymiles  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface Temperature�F  Freezing Temperature�F  Sub Surface Temperature 3�F  Water Film Heightmil  ground temperature (0")�F  ground temperature (3")�F  ground temperature (6")�F  ground temperature (9")�F  ground temperature (12")�F  ground temperature (18")�F  ground temperature (24")�F  ground temperature (30")�F  ground temperature (36")�F  ground temperature (42")�F
2023-06-01T06:09:00+00:00       56.185901         0.574863           0.0          73.722537                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              79.973557                    85.0                         84.0              0.000000                        40.0                   72.554001                   70.789993                   68.612000                    66.848000                    64.921997                    62.851997                    61.051998                    59.972000                    58.837997
2023-06-01T06:20:00+00:00       55.641028         0.581044           0.0          73.969785                  0.0                     0.000000         4.268819                   85.0  0.820000          85.0                                10.0              79.779305                    85.0                         84.0              0.000000                        40.0                   72.410004                   70.718002                   68.576004                    66.848000                    64.921997                    62.834000                    61.087997                    59.953999                    58.855999
2023-06-01T06:30:00+00:00       55.702081         0.581044           0.0          73.928574                  0.0                     0.000000         4.144545                   85.0  0.820000          85.0                                10.0              79.556747                    85.0                         84.0              0.000000                        40.0                   72.283997                   70.699997                   68.557999                    66.830002                    64.957993                    62.869999                    61.087997                    59.989998                    58.820000
2023-06-01T06:40:00+00:00       56.884924         0.574863           0.0          73.475278                  0.0                     0.000000         4.206682                   85.0  0.820000          85.0                                10.0              79.312660                    85.0                         84.0              0.000000                        40.0                   72.194000                   70.610001                   68.557999                    66.865997                    64.940002                    62.851997                    61.087997                    59.936001                    58.820000
2023-06-01T06:50:00+00:00       57.834253         0.581044           0.0          73.010997                  0.0                     0.000000         4.032698                   85.0  0.820000          85.0                                10.0              79.046921                    85.0                         84.0              0.000000                        40.0                   72.139999                   70.591995                   68.539993                    66.884003                    64.975998                    62.924000                    61.087997                    59.936001                    58.837997
2023-06-01T07:00:00+00:00       58.373016         0.574863           0.0          72.733525                  0.0                     0.000000         4.014057                   85.0  0.820000          85.0                                10.0              78.773300                    85.0                         84.0              0.000000                        40.0                   72.014000                   70.519997                   68.539993                    66.865997                    64.975998                    62.924000                    61.087997                    59.972000                    58.820000
2023-06-01T07:00:00+00:00       58.373016         0.574863           0.0          72.733525                  0.0                     0.000000         4.014057                   85.0  0.820000          85.0                                10.0              78.773300                    85.0                         84.0              0.000000                        40.0                   72.014000                   70.519997                   68.539993                    66.865997                    64.975998                    62.924000                    61.087997                    59.972000                    58.820000
2023-06-01T07:10:00+00:00       59.732910         0.574863           0.0          72.217036                  0.0                     0.000000         4.293674                   85.0  0.820000          85.0                                10.0              78.484077                    85.0                         84.0              0.000000                        40.0                   71.923996                   70.447998                   68.539993                    66.901993                    65.012001                    62.924000                    61.070000                    59.953999                    58.820000
2023-06-01T07:19:00+00:00       60.673077         0.581044           0.0          71.692308                  0.0                     0.000000         4.262605                   85.0  0.820000          85.0                                10.0              78.221527                    85.0                         84.0              0.000000                        40.0                   71.798004                   70.430000                   68.503998                    66.884003                    65.012001                    62.924000                    61.105999                    59.989998                    58.855999
2023-06-01T07:29:00+00:00       60.523505         0.574863           0.0          71.686814                  0.0                     0.000000         4.125903                   85.0  0.820000          85.0                                10.0              78.012253                    85.0                         84.0              0.000000                        40.0                   71.671997                   70.339996                   68.486000                    66.938004                    64.994003                    62.924000                    61.124001                    59.989998                    58.874001
2023-06-01T07:39:00+00:00       60.779919         0.581044           0.0          71.659348                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              77.748207                    85.0                         84.0              0.000000                        40.0                   71.617996                   70.304001                   68.468002                    66.901993                    65.029999                    62.977997                    61.105999                    59.989998                    58.891998
2023-06-01T07:49:00+00:00       61.300372         0.581044           0.0          71.387371                  0.0                     0.000000         4.250178                   85.0  0.820000          85.0                                10.0              77.530930                    85.0                         84.0              0.000000                        40.0                   71.528000                   70.231995                   68.449997                    66.901993                    65.029999                    62.995998                    61.124001                    59.989998                    58.891998
2023-06-01T08:00:00+00:00       61.514044         0.574863           0.0          71.370880                  0.0                     0.000000         4.051339                   85.0  0.820000          85.0                                10.0              77.326706                    85.0                         84.0              0.000000                        40.0                   71.384003                   70.177994                   68.414001                    66.901993                    65.066002                    62.959999                    61.124001                    59.989998                    58.874001
2023-06-01T08:00:00+00:00       61.514044         0.574863           0.0          71.370880                  0.0                     0.000000         4.051339                   85.0  0.820000          85.0                                10.0              77.326706                    85.0                         84.0              0.000000                        40.0                   71.384003                   70.177994                   68.414001                    66.901993                    65.066002                    62.959999                    61.124001                    59.989998                    58.874001
2023-06-01T08:10:00+00:00       62.278699         0.574863           0.0          71.074184                  0.0                     0.000000         4.045125                   85.0  0.820000          85.0                                10.0              77.101532                    85.0                         84.0              0.000000                        40.0                   71.276001                   70.124001                   68.377998                    66.865997                    65.029999                    62.995998                    61.141998                    59.972000                    58.910000
2023-06-01T08:20:00+00:00       62.113861         0.581044           0.0          71.096157                  0.0                     0.000000         4.343383                   85.0  0.820000          85.0                                10.0              76.873222                    85.0                         84.0              0.000000                        40.0                   71.239998                   70.087997                   68.377998                    66.865997                    65.084000                    62.977997                    61.160000                    59.989998                    58.855999
2023-06-01T08:30:00+00:00       62.580896         0.574863           0.0          70.895611                  0.0                     0.000000         3.939492                   85.0  0.820000          85.0                                10.0              76.684006                    85.0                         84.0              0.000000                        40.0                   71.113998                   70.015999                   68.377998                    66.865997                    65.066002                    62.995998                    61.177998                    59.989998                    58.891998
2023-06-01T08:40:00+00:00       62.953302         0.574863           0.0          70.851655                  0.0                     0.000000         3.964347                   85.0  0.820000          85.0                                10.0              76.500854                    85.0                         84.0              0.000000                        40.0                   71.005997                   69.925995                   68.324005                    66.901993                    65.066002                    63.049999                    61.177998                    59.989998                    58.891998
2023-06-01T08:50:00+00:00       64.119354         0.574863           0.0          70.304954                  0.0                     0.000000         4.101049                   85.0  0.820000          85.0                                10.0              76.284500                    85.0                         84.0              0.000000                        40.0                   70.916000                   69.925995                   68.287994                    66.884003                    65.084000                    63.014000                    61.177998                    60.062000                    58.837997
2023-06-01T09:00:00+00:00       63.446277         0.581044           0.0          70.634620                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              76.060974                    85.0                         84.0              0.000000                        40.0                   70.807999                   69.854004                   68.306000                    66.901993                    65.066002                    63.031998                    61.195999                    59.989998                    58.891998
2023-06-01T09:00:00+00:00       63.446277         0.581044           0.0          70.634620                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              76.060974                    85.0                         84.0              0.000000                        40.0                   70.807999                   69.854004                   68.306000                    66.901993                    65.066002                    63.031998                    61.195999                    59.989998                    58.891998
2023-06-01T09:10:00+00:00       63.528699         0.581044           0.0          70.604397                  0.0                     0.000000         3.914637                   85.0  0.820000          85.0                                10.0              75.935791                    85.0                         84.0              0.000000                        40.0                   70.718002                   69.764000                   68.251999                    66.884003                    65.119995                    63.014000                    61.195999                    60.007999                    58.891998
2023-06-01T09:19:00+00:00       63.785107         0.574863           0.0          70.563187                  0.0                     0.000000         3.759295                   85.0  0.820000          85.0                                10.0              75.843391                    85.0                         84.0              0.000000                        40.0                   70.645996                   69.746002                   68.251999                    66.865997                    65.066002                    63.085999                    61.160000                    60.026001                    58.891998
2023-06-01T09:30:00+00:00       64.235352         0.581044           0.0          70.472529                  0.0                     0.000000         3.889782                   85.0  0.820000          85.0                                10.0              75.658363                    85.0                         84.0              0.000000                        40.0                   70.556000                   69.692001                   68.216003                    66.865997                    65.101997                    63.049999                    61.213997                    60.007999                    58.891998
2023-06-01T09:40:00+00:00       64.702386         0.581044           0.0          70.293956                  0.0                     0.000000         4.014057                   85.0  0.820000          85.0                                10.0              75.486160                    85.0                         84.0              0.000000                        40.0                   70.430000                   69.601997                   68.216003                    66.848000                    65.101997                    63.049999                    61.160000                    60.062000                    58.910000
2023-06-01T09:50:00+00:00       65.650189         0.574863           0.0          70.035717                  0.0                     0.000000         4.206682                   85.0  0.820000          85.0                                10.0              75.280357                    85.0                         84.0              0.000000                        40.0                   70.375999                   69.548004                   68.180000                    66.848000                    65.101997                    63.085999                    61.213997                    60.026001                    58.891998
2023-06-01T10:00:00+00:00       65.956964         0.581044           0.0          70.002752                  0.0                     0.000000         4.001629                   85.0  0.820000          85.0                                10.0              75.173897                    85.0                         84.0              0.000000                        40.0                   70.285995                   69.475998                   68.125999                    66.848000                    65.101997                    63.049999                    61.213997                    60.062000                    58.910000
2023-06-01T10:00:00+00:00       65.956964         0.581044           0.0          70.002752                  0.0                     0.000000         4.001629                   85.0  0.820000          85.0                                10.0              75.173897                    85.0                         84.0              0.000000                        40.0                   70.285995                   69.475998                   68.125999                    66.848000                    65.101997                    63.049999                    61.213997                    60.062000                    58.910000
2023-06-01T10:09:00+00:00       66.112640         0.581044           0.0          70.043963                  0.0                     0.000000         4.088621                   85.0  0.820000          85.0                                10.0              75.058853                    85.0                         84.0              0.000000                        40.0                   70.213997                   69.440002                   68.108002                    66.865997                    65.084000                    63.104000                    61.250000                    60.062000                    58.928001
2023-06-01T10:20:00+00:00       66.568988         0.568681          30.0          69.890115                  0.0                     0.000000         4.082407                   85.0  0.820000          85.0                                10.0              74.855202                    85.0                         84.0              0.000000                        40.0                   70.106003                   69.386002                   68.089996                    66.830002                    65.119995                    63.085999                    61.195999                    60.043999                    58.945999
2023-06-01T10:30:00+00:00       67.264960         0.581044          80.0          69.554950                  0.0                     0.000000         3.722012                   85.0  0.820000          85.0                                10.0              74.734039                    85.0                         84.0              0.000000                        40.0                   70.052002                   69.349998                   68.072006                    66.848000                    65.155998                    63.068001                    61.231998                    60.026001                    58.928001
2023-06-01T10:40:00+00:00       68.340967         0.568681         280.0          69.096160                  0.0                     0.000000         3.610166                   85.0  0.820000          85.0                                10.0              74.638237                    85.0                         84.0              0.000000                        40.0                   69.961998                   69.295998                   68.000000                    66.811996                    65.119995                    63.122002                    61.250000                    60.098000                    58.910000
2023-06-01T10:50:00+00:00       68.327234         0.581044         590.0          69.225278                  0.0                     0.000000         3.585311                   85.0  0.820000          85.0                                10.0              74.644608                    85.0                         84.0              0.000000                        40.0                   69.889999                   69.242004                   68.000000                    66.776001                    65.155998                    63.139999                    61.267998                    60.062000                    58.928001
2023-06-01T11:00:00+00:00       68.128821         0.574863         790.0          69.521979                  0.0                     0.000000         3.380258                   85.0  0.820000          85.0                                10.0              74.651016                    85.0                         84.0              0.000000                        40.0                   69.800003                   69.205994                   67.981995                    66.811996                    65.138000                    63.139999                    61.231998                    60.062000                    58.928001
2023-06-01T11:00:00+00:00       68.128821         0.574863         790.0          69.521979                  0.0                     0.000000         3.380258                   85.0  0.820000          85.0                                10.0              74.651016                    85.0                         84.0              0.000000                        40.0                   69.800003                   69.205994                   67.981995                    66.811996                    65.138000                    63.139999                    61.231998                    60.062000                    58.928001
2023-06-01T11:10:00+00:00       67.350433         0.574863         910.0          69.851653                  0.0                     0.000000         3.349190                   85.0  0.820000          85.0                                10.0              74.740402                    85.0                         84.0              0.000000                        40.0                   69.746002                   69.151993                   67.927994                    66.757996                    65.138000                    63.122002                    61.250000                    60.043999                    58.945999
2023-06-01T11:20:00+00:00       68.072345         0.568681         930.0          69.703304                  0.0                     0.000000         3.144137                   85.0  0.820000          85.0                                10.0              74.785049                    85.0                         84.0              0.000000                        40.0                   69.655998                   69.115997                   67.963997                    66.739998                    65.101997                    63.211998                    61.250000                    60.115997                    58.910000
2023-06-01T11:30:00+00:00       69.078149         0.568681         910.0          69.398357                  0.0                     0.000000         3.367831                   85.0  0.820000          85.0                                10.0              74.861557                    85.0                         84.0              0.000000                        40.0                   69.601997                   69.061996                   67.945999                    66.757996                    65.101997                    63.139999                    61.304001                    60.098000                    58.963997
2023-06-01T11:40:00+00:00       69.461237         0.581044        1950.0          69.447807                  0.0                     0.000000         3.374045                   85.0  0.820000          85.0                                10.0              75.173897                    85.0                         84.0              0.000000                        40.0                   69.529999                   68.972000                   67.874001                    66.722000                    65.155998                    63.157997                    61.285999                    60.098000                    58.910000
2023-06-01T11:50:00+00:00       69.192615         0.581044        2270.0          69.596159                  0.0                     0.000000         2.901803                   85.0  0.820000          85.0                                10.0              75.565689                    85.0                         84.0              0.000000                        40.0                   69.367996                   68.899994                   67.837997                    66.739998                    65.138000                    63.122002                    61.321999                    60.080002                    58.945999
2023-06-01T12:00:00+00:00       68.934680         0.581044         240.0          69.865390                  0.0                     0.000000         2.883161                   85.0  0.820000          85.0                                10.0              76.067528                    85.0                         84.0              0.000000                        40.0                   69.367996                   68.882004                   67.765999                    66.739998                    65.101997                    63.139999                    61.285999                    60.133999                    58.963997
2023-06-01T12:00:00+00:00       68.934680         0.581044         240.0          69.865390                  0.0                     0.000000         2.883161                   85.0  0.820000          85.0                                10.0              76.067528                    85.0                         84.0              0.000000                        40.0                   69.367996                   68.882004                   67.765999                    66.739998                    65.101997                    63.139999                    61.285999                    60.133999                    58.963997
2023-06-01T12:10:00+00:00       68.395911         0.574863         990.0          70.480778                  0.0                     0.000000         2.765101                   85.0  0.820000          85.0                                10.0              76.723167                    85.0                         84.0              0.000000                        40.0                   69.313995                   68.863998                   67.783997                    66.686005                    65.084000                    63.175999                    61.304001                    60.098000                    58.963997
2023-06-01T12:19:00+00:00       68.072345         0.581044         890.0          70.629127                  0.0                     0.000000         2.796169                   85.0  0.820000          85.0                                10.0              77.292633                    85.0                         84.0              0.000000                        40.0                   69.242004                   68.792000                   67.729996                    66.686005                    65.119995                    63.157997                    61.285999                    60.115997                    58.981998
2023-06-01T12:30:00+00:00       68.444751         0.581044        1790.0          71.024734                  0.0                     0.000000         2.603544                   85.0  0.820000          85.0                                10.0              78.079781                    85.0                         84.0              0.000000                        40.0                   69.188004                   68.737999                   67.675995                    66.703995                    65.101997                    63.139999                    61.304001                    60.115997                    59.000000
2023-06-01T12:40:00+00:00       67.245117         0.587225        2290.0          71.445060                  0.0                     0.000000         2.845879                   85.0  0.820000          85.0                                10.0              79.032913                    85.0                         84.0              0.000000                        40.0                   69.134003                   68.683998                   67.675995                    66.722000                    65.138000                    63.194000                    61.285999                    60.152000                    58.981998
2023-06-01T12:50:00+00:00       66.880347         0.574863           0.0          72.002748                  0.0                     0.000000         3.821432                   85.0  0.820000          85.0                                10.0              80.084396                    85.0                         84.0              0.000000                        40.0                   69.098000                   68.647995                   67.657997                    66.632004                    65.101997                    63.175999                    61.304001                    60.133999                    58.963997
2023-06-01T13:00:00+00:00       67.304645         0.581044         350.0          72.288469                  0.0                     0.000000         3.802791                   85.0  0.820000          85.0                                10.0              81.166733                    85.0                         84.0              0.000000                        40.0                   68.989998                   68.630005                   67.657997                    66.667999                    65.101997                    63.211998                    61.304001                    60.098000                    58.981998
2023-06-01T13:00:00+00:00       67.304645         0.581044         350.0          72.288469                  0.0                     0.000000         3.802791                   85.0  0.820000          85.0                                10.0              81.166733                    85.0                         84.0              0.000000                        40.0                   68.989998                   68.630005                   67.657997                    66.667999                    65.101997                    63.211998                    61.304001                    60.098000                    58.981998
2023-06-01T13:10:00+00:00       65.619659         0.574863         540.0          72.909351                  0.0                     0.000000         3.759295                   85.0  0.820000          85.0                                10.0              82.260162                    85.0                         84.0              0.000000                        40.0                   69.026001                   68.557999                   67.604004                    66.613998                    65.119995                    63.194000                    61.375999                    60.133999                    59.000000
2023-06-01T13:20:00+00:00       66.335474         0.574863         870.0          72.983520                  0.0                     0.000000         3.784149                   85.0  0.820000          85.0                                10.0              83.445648                    85.0                         84.0              0.000000                        40.0                   68.953995                   68.522003                   67.550003                    66.613998                    65.119995                    63.211998                    61.357998                    60.188000                    58.981998
2023-06-01T13:30:00+00:00       66.517096         0.581044        1140.0          73.689566                  0.0                     0.000000         3.784149                   85.0  0.816913           0.0                                15.0              84.573929                    85.0                         84.0              0.528498                        40.0                   68.917999                   68.468002                   67.550003                    66.613998                    65.101997                    63.230000                    61.357998                    60.133999                    59.000000
2023-06-01T13:39:00+00:00       66.022589         0.581044        1320.0          74.093412                  0.0                     0.000000         3.889782                   85.0  0.818612          85.0                                10.0              85.751190                    85.0                         84.0              0.237524                        40.0                   68.882004                   68.431999                   67.531998                    66.578003                    65.066002                    63.194000                    61.393997                    60.206001                    58.981998
2023-06-01T13:50:00+00:00       64.503973         0.581044        1680.0          74.840659                  0.0                     0.000000         3.796577                   85.0  0.818990          85.0                                10.0              87.248703                    85.0                         84.0              0.172863                        40.0                   68.845993                   68.395996                   67.496002                    66.559998                    65.066002                    63.248001                    61.375999                    60.169998                    58.981998
2023-06-01T13:59:00+00:00       63.804950         0.574863        1780.0          75.530226                  0.0                     0.000000         3.883569                   85.0  0.820000          85.0                                10.0              88.553635                    85.0                         84.0              0.000000                        40.0                   68.863998                   68.360001                   67.459999                    66.542000                    65.084000                    63.265999                    61.339996                    60.152000                    58.981998
2023-06-01T14:10:00+00:00       62.680103         0.581044        1750.0          76.620884                  0.0                     0.000000         4.001629                   85.0  0.820000          85.0                                10.0              90.145416                    85.0                         84.0              0.000000                        40.0                   68.809998                   68.341995                   67.459999                    66.542000                    65.048004                    63.230000                    61.375999                    60.206001                    59.017998
2023-06-01T14:19:00+00:00       62.451166         0.574863        2310.0          77.387367                  0.0                     0.000000         3.958133                   85.0  0.820000          85.0                                10.0              91.414322                    85.0                         84.0              0.000000                        40.0                   68.828003                   68.306000                   67.388000                    66.505997                    65.048004                    63.230000                    61.375999                    60.169998                    59.017998
