              MeasureTime  Rel. Humidity%  Wind Direction�  Brightnesslx  Air Temperature�F  Wind Speed (act)mph  Precipitation Intensityin/h  Visibilitymiles  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface Temperature�F  Freezing Temperature�F  Sub Surface Temperature 3�F  Water Film Heightmil  ground temperature (0")�F  ground temperature (3")�F  ground temperature (6")�F  ground temperature (9")�F  ground temperature (12")�F  ground temperature (18")�F  ground temperature (24")�F  ground temperature (30")�F  ground temperature (36")�F  ground temperature (42")�F
2023-07-01T05:30:00+00:00       60.975281         0.581044           0.0          73.892858                  0.0                     0.000000         4.219109                   85.0  0.820000          85.0                                10.0              83.947220                    85.0                         84.0              0.000000                        40.0                   78.566002                   77.522003                   75.739998                    74.119995                    72.175995                    69.944000                    68.216003                    67.171997                    66.127998
2023-07-01T05:39:00+00:00       61.657513         0.581044           0.0          73.576924                  0.0                     0.000000         4.243964                   85.0  0.820000          85.0                                10.0              83.563934                    85.0                         84.0              0.000000                        40.0                   78.457993                   77.486000                   75.722000                    74.119995                    72.194000                    69.944000                    68.197998                    67.153999                    66.110001
2023-07-01T05:49:00+00:00       62.513739         0.581044           0.0          73.148358                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              83.393860                    85.0                         84.0              0.000000                        40.0                   78.367996                   77.431999                   75.686005                    74.155998                    72.194000                    69.961998                    68.180000                    67.153999                    66.127998
2023-07-01T06:00:00+00:00       63.025037         0.574863           0.0          72.928576                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              83.171638                    85.0                         84.0              0.000000                        40.0                   78.242004                   77.341995                   75.686005                    74.119995                    72.229996                    69.998001                    68.197998                    67.117996                    66.164001
2023-07-01T06:00:00+00:00       63.025037         0.574863           0.0          72.928576                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              83.171638                    85.0                         84.0              0.000000                        40.0                   78.242004                   77.341995                   75.686005                    74.119995                    72.229996                    69.998001                    68.197998                    67.117996                    66.164001
2023-07-01T06:09:00+00:00       62.890723         0.568681           0.0          72.925830                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              82.867050                    85.0                         84.0              0.000000                        40.0                   78.151993                   77.323997                   75.686005                    74.119995                    72.248001                    69.961998                    68.162003                    67.153999                    66.127998
2023-07-01T06:19:00+00:00       61.932239         0.581044           0.0          73.401098                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              82.471794                    85.0                         84.0              0.000000                        40.0                   78.026001                   77.269997                   75.632004                    74.138000                    72.248001                    69.979996                    68.216003                    67.171997                    66.181999
2023-07-01T06:30:00+00:00       61.759772         0.574863           0.0          73.532968                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              82.153587                    85.0                         84.0              0.000000                        40.0                   77.863998                   77.197998                   75.667999                    74.155998                    72.248001                    69.979996                    68.180000                    67.136002                    66.145996
2023-07-01T06:39:00+00:00       61.950555         0.581044           0.0          73.384619                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              81.939957                    85.0                         84.0              0.000000                        40.0                   77.792000                   77.108002                   75.595993                    74.138000                    72.248001                    69.998001                    68.197998                    67.153999                    66.164001
2023-07-01T06:49:00+00:00       62.326013         0.581044           0.0          73.236270                  0.0                     0.000000         4.256391                   85.0  0.820000          85.0                                10.0              81.775833                    85.0                         84.0              0.000000                        40.0                   77.683998                   77.035995                   75.595993                    74.138000                    72.302002                    70.033997                    68.197998                    67.153999                    66.181999
2023-07-01T07:00:00+00:00       62.954828         0.581044           0.0          73.027476                  0.0                     0.000000         4.163186                   85.0  0.820000          85.0                                10.0              81.754440                    85.0                         84.0              0.000000                        40.0                   77.557999                   77.035995                   75.542000                    74.155998                    72.283997                    70.052002                    68.233994                    67.190002                    66.181999
2023-07-01T07:00:00+00:00       62.954828         0.581044           0.0          73.027476                  0.0                     0.000000         4.163186                   85.0  0.820000          85.0                                10.0              81.754440                    85.0                         84.0              0.000000                        40.0                   77.557999                   77.035995                   75.542000                    74.155998                    72.283997                    70.052002                    68.233994                    67.190002                    66.181999
2023-07-01T07:10:00+00:00       62.818988         0.581044           0.0          72.939564                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              81.754440                    85.0                         84.0              0.000000                        40.0                   77.468002                   76.945999                   75.542000                    74.155998                    72.302002                    70.015999                    68.233994                    67.171997                    66.164001
2023-07-01T07:19:00+00:00       63.099823         0.581044           0.0          72.848903                  0.0                     0.000000         4.243964                   85.0  0.820000          85.0                                10.0              81.754440                    85.0                         84.0              0.000000                        40.0                   77.360001                   76.891998                   75.524002                    74.119995                    72.283997                    70.052002                    68.197998                    67.153999                    66.164001
2023-07-01T07:30:00+00:00       62.823566         0.574863           0.0          73.065938                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              81.768715                    85.0                         84.0              0.000000                        40.0                   77.216003                   76.783997                   75.470001                    74.138000                    72.337997                    70.015999                    68.216003                    67.190002                    66.218002
2023-07-01T07:39:00+00:00       63.069293         0.574863           0.0          72.947802                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              81.668671                    85.0                         84.0              0.000000                        40.0                   77.125999                   76.729996                   75.505997                    74.119995                    72.320000                    70.052002                    68.251999                    67.190002                    66.164001
2023-07-01T07:50:00+00:00       63.620270         0.581044           0.0          72.728033                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              81.554169                    85.0                         84.0              0.000000                        40.0                   76.981995                   76.657997                   75.451996                    74.101997                    72.320000                    70.070000                    68.216003                    67.190002                    66.127998
2023-07-01T07:59:00+00:00       63.806476         0.574863           0.0          72.541209                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              81.353508                    85.0                         84.0              0.000000                        40.0                   76.945999                   76.622002                   75.397995                    74.084000                    72.337997                    70.087997                    68.251999                    67.190002                    66.181999
2023-07-01T08:10:00+00:00       64.781750         0.581044           0.0          72.200557                  0.0                     0.000000         4.250178                   85.0  0.820000          85.0                                10.0              80.900345                    85.0                         84.0              0.000000                        40.0                   76.802002                   76.550003                   75.397995                    74.101997                    72.337997                    70.070000                    68.233994                    67.171997                    66.199997
2023-07-01T08:20:00+00:00       66.384314         0.581044           0.0          71.576929                  0.0                     0.000000         4.038912                   85.0  0.820000          85.0                                10.0              80.533112                    85.0                         84.0              0.000000                        40.0                   76.748001                   76.477997                   75.325996                    74.084000                    72.356003                    70.087997                    68.251999                    67.190002                    66.145996
2023-07-01T08:29:00+00:00       69.989319         0.581044           0.0          70.252747                  0.0                     0.000000         4.101049                   85.0  0.820000          85.0                                10.0              80.208862                    85.0                         84.0              0.000000                        40.0                   76.657997                   76.423996                   75.325996                    74.084000                    72.356003                    70.106003                    68.269997                    67.190002                    66.199997
2023-07-01T08:40:00+00:00       69.688647         0.574863           0.0          70.241760                  0.0                     0.000000         4.051339                   85.0  0.820000          85.0                                10.0              79.897308                    85.0                         84.0              0.000000                        40.0                   76.604004                   76.334000                   75.325996                    74.084000                    72.356003                    70.070000                    68.251999                    67.190002                    66.145996
2023-07-01T08:50:00+00:00       68.548541         0.574863           0.0          70.601650                  0.0                     0.000000         4.082407                   85.0  0.820000          85.0                                10.0              79.980499                    85.0                         84.0              0.000000                        40.0                   76.477997                   76.316002                   75.236000                    74.048004                    72.337997                    70.106003                    68.251999                    67.207993                    66.164001
2023-07-01T08:59:00+00:00       71.111115         0.581044           0.0          69.714289                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              79.945847                    85.0                         84.0              0.000000                        40.0                   76.388000                   76.225998                   75.199997                    74.048004                    72.337997                    70.124001                    68.269997                    67.207993                    66.218002
2023-07-01T09:09:00+00:00       76.877295         0.581044           0.0          67.837919                  0.0                     0.000000         4.225323                   85.0  0.820000          85.0                                10.0              79.709816                    85.0                         84.0              0.000000                        40.0                   76.261993                   76.171997                   75.181999                    74.048004                    72.356003                    70.106003                    68.269997                    67.171997                    66.218002
2023-07-01T09:19:00+00:00       78.696588         0.581044           0.0          67.318689                  0.0                     0.000000         4.163186                   85.0  0.820000          85.0                                10.0              79.619385                    85.0                         84.0              0.000000                        40.0                   76.190002                   76.117996                   75.145996                    74.066002                    72.337997                    70.070000                    68.269997                    67.207993                    66.181999
2023-07-01T09:29:00+00:00       78.382178         0.581044           0.0          67.535717                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              79.633293                    85.0                         84.0              0.000000                        40.0                   76.099998                   76.063995                   75.145996                    74.048004                    72.356003                    70.160004                    68.251999                    67.225998                    66.199997
2023-07-01T09:39:00+00:00       76.101959         0.574863           0.0          68.085172                  0.0                     0.000000         4.001629                   85.0  0.820000          85.0                                10.0              79.535851                    85.0                         84.0              0.000000                        40.0                   76.028000                   75.955994                   75.074005                    74.012001                    72.337997                    70.124001                    68.287994                    67.190002                    66.199997
2023-07-01T09:49:00+00:00       75.042737         0.581044           0.0          68.832423                  0.0                     0.000000         4.020270                   85.0  0.820000          85.0                                10.0              79.305710                    85.0                         84.0              0.000000                        40.0                   75.955994                   75.919998                   75.074005                    73.975998                    72.356003                    70.124001                    68.269997                    67.190002                    66.181999
2023-07-01T10:00:00+00:00       74.914532         0.587225           0.0          68.961546                  0.0                     0.000000         4.169399                   85.0  0.820000          85.0                                10.0              79.193863                    85.0                         84.0              0.000000                        40.0                   75.830002                   75.884003                   75.056000                    73.975998                    72.320000                    70.160004                    68.269997                    67.207993                    66.181999
2023-07-01T10:00:00+00:00       74.914532         0.587225           0.0          68.961546                  0.0                     0.000000         4.169399                   85.0  0.820000          85.0                                10.0              79.193863                    85.0                         84.0              0.000000                        40.0                   75.830002                   75.884003                   75.056000                    73.975998                    72.320000                    70.160004                    68.269997                    67.207993                    66.181999
2023-07-01T10:09:00+00:00       74.757330         0.574863           0.0          68.991764                  0.0                     0.000000         4.200468                   85.0  0.820000          85.0                                10.0              79.193863                    85.0                         84.0              0.000000                        40.0                   75.793999                   75.811996                   75.019997                    73.994003                    72.337997                    70.160004                    68.324005                    67.225998                    66.199997
2023-07-01T10:19:00+00:00       74.859589         0.581044          20.0          68.928575                  0.0                     0.000000         4.101049                   85.0  0.820000          85.0                                10.0              79.088905                    85.0                         84.0              0.000000                        40.0                   75.649994                   75.757996                   74.966003                    73.957993                    72.356003                    70.177994                    68.269997                    67.225998                    66.218002
2023-07-01T10:29:00+00:00       74.784802         0.574863          70.0          69.054951                  0.0                     0.000000         3.964347                   85.0  0.820000          85.0                                10.0              79.109917                    85.0                         84.0              0.000000                        40.0                   75.559998                   75.667999                   74.930000                    73.940002                    72.320000                    70.160004                    68.324005                    67.225998                    66.218002
2023-07-01T10:39:00+00:00       74.561969         0.581044         190.0          69.225278                  0.0                     0.000000         4.057553                   85.0  0.820000          85.0                                10.0              79.102943                    85.0                         84.0              0.000000                        40.0                   75.470001                   75.632004                   74.930000                    73.921997                    72.320000                    70.160004                    68.287994                    67.244003                    66.218002
2023-07-01T10:49:00+00:00       74.548236         0.574863         110.0          69.282972                  0.0                     0.000000         4.330956                   85.0  0.820000          85.0                                10.0              79.032913                    85.0                         84.0              0.000000                        40.0                   75.470001                   75.595993                   74.893997                    73.903999                    72.320000                    70.160004                    68.287994                    67.244003                    66.218002
2023-07-01T10:59:00+00:00       75.074792         0.581044         180.0          69.277480                  0.0                     0.000000         4.069980                   85.0  0.820000          85.0                                10.0              79.025887                    85.0                         84.0              0.000000                        40.0                   75.325996                   75.505997                   74.822006                    73.903999                    72.320000                    70.160004                    68.324005                    67.225998                    66.181999
2023-07-01T11:09:00+00:00       74.858063         0.581044         200.0          69.423082                  0.0                     0.000000         4.144545                   85.0  0.820000          85.0                                10.0              79.095932                    85.0                         84.0              0.000000                        40.0                   75.272003                   75.487999                   74.804001                    73.832001                    72.356003                    70.141998                    68.324005                    67.225998                    66.253998
2023-07-01T11:19:00+00:00       75.520453         0.574863         220.0          69.255502                  0.0                     0.000000         4.113476                   85.0  0.820000          85.0                                10.0              79.095932                    85.0                         84.0              0.000000                        40.0                   75.181999                   75.416000                   74.767998                    73.867996                    72.337997                    70.160004                    68.324005                    67.225998                    66.253998
2023-07-01T11:29:00+00:00       76.008856         0.574863         390.0          69.192313                  0.0                     0.000000         4.032698                   85.0  0.820000          85.0                                10.0              79.256805                    85.0                         84.0              0.000000                        40.0                   75.110001                   75.343994                   74.731995                    73.832001                    72.337997                    70.141998                    68.324005                    67.225998                    66.218002
2023-07-01T11:39:00+00:00       75.578455         0.581044         530.0          69.461544                  0.0                     0.000000         3.777936                   85.0  0.820000          85.0                                10.0              79.424347                    85.0                         84.0              0.000000                        40.0                   75.074005                   75.289993                   74.695999                    73.849998                    72.320000                    70.177994                    68.324005                    67.262001                    66.218002
2023-07-01T11:49:00+00:00       74.453607         0.574863         700.0          69.862644                  0.0                     0.000000         3.964347                   85.0  0.820000          85.0                                10.0              79.556747                    85.0                         84.0              0.000000                        40.0                   75.001999                   75.236000                   74.660004                    73.795998                    72.302002                    70.213997                    68.341995                    67.244003                    66.218002
2023-07-01T12:00:00+00:00       75.114471         0.587225        1040.0          69.931324                  0.0                     0.000000         3.715799                   85.0  0.820000          85.0                                10.0              79.827911                    85.0                         84.0              0.000000                        40.0                   74.947998                   75.164001                   74.624001                    73.778000                    72.302002                    70.195999                    68.324005                    67.244003                    66.218002
2023-07-01T12:00:00+00:00       75.114471         0.587225        1040.0          69.931324                  0.0                     0.000000         3.715799                   85.0  0.820000          85.0                                10.0              79.827911                    85.0                         84.0              0.000000                        40.0                   74.947998                   75.164001                   74.624001                    73.778000                    72.302002                    70.195999                    68.324005                    67.244003                    66.218002
2023-07-01T12:10:00+00:00       74.009467         0.581044        1000.0          70.315939                  0.0                     0.000000         3.616379                   85.0  0.820000          85.0                                10.0              79.702850                    85.0                         84.0              0.000000                        40.0                   74.875999                   75.110001                   74.570000                    73.795998                    72.320000                    70.213997                    68.360001                    67.262001                    66.218002
2023-07-01T12:19:00+00:00       73.595850         0.581044        1560.0          70.524736                  0.0                     0.000000         3.864928                   85.0  0.820000          85.0                                10.0              79.661148                    85.0                         84.0              0.000000                        40.0                   74.822006                   75.091995                   74.552002                    73.723999                    72.302002                    70.250000                    68.341995                    67.225998                    66.236000
2023-07-01T12:30:00+00:00       72.240540         0.574863        1460.0          71.997255                  0.0                     0.000000         3.237343                   85.0  0.820000          85.0                                10.0              80.741562                    85.0                         84.0              0.000000                        40.0                   74.785995                   75.019997                   74.533997                    73.705994                    72.265999                    70.231995                    68.360001                    67.262001                    66.272003
2023-07-01T12:39:00+00:00       68.630957         0.568681        2240.0          73.219780                  0.0                     0.000000         3.082000                   85.0  0.820000          85.0                                10.0              81.954208                    85.0                         84.0              0.000000                        40.0                   74.731995                   74.983994                   74.498001                    73.723999                    72.265999                    70.160004                    68.377998                    67.262001                    66.236000
2023-07-01T12:50:00+00:00       69.781750         0.574863        2500.0          73.189567                  0.0                     0.000000         4.188041                   85.0  0.820000          85.0                                10.0              83.201279                    85.0                         84.0              0.000000                        40.0                   74.641998                   74.912003                   74.444000                    73.688004                    72.283997                    70.213997                    68.377998                    67.316002                    66.236000
2023-07-01T12:59:00+00:00       69.645911         0.574863         670.0          73.563192                  0.0                     0.000000         4.219109                   85.0  0.820000          85.0                                10.0              84.367386                    85.0                         84.0              0.000000                        40.0                   74.641998                   74.875999                   74.407997                    73.651993                    72.265999                    70.195999                    68.395996                    67.279999                    66.272003
2023-07-01T13:10:00+00:00       69.560443         0.581044        1910.0          73.788465                  0.0                     0.000000         3.473464                   85.0  0.820000          85.0                                10.0              85.092155                    85.0                         84.0              0.000000                        40.0                   74.587997                   74.839996                   74.372002                    73.669998                    72.248001                    70.231995                    68.360001                    67.279999                    66.218002
2023-07-01T13:20:00+00:00       68.684375         0.574863         460.0          73.390113                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              86.175461                    85.0                         84.0              0.000000                        40.0                   74.587997                   74.767998                   74.335999                    73.634003                    72.265999                    70.213997                    68.395996                    67.298004                    66.253998
2023-07-01T13:30:00+00:00       67.803729         0.581044        1010.0          73.571430                  0.0                     0.000000         4.243964                   85.0  0.820000          85.0                                10.0              87.349976                    85.0                         84.0              0.000000                        40.0                   74.552002                   74.767998                   74.318001                    73.634003                    72.248001                    70.231995                    68.395996                    67.279999                    66.236000
2023-07-01T13:39:00+00:00       67.293958         0.581044        2310.0          74.464290                  0.0                     0.000000         4.411734                   85.0  0.817668           0.0                                15.0              88.667412                    85.0                         84.0              0.399176                        40.0                   74.479996                   74.713997                   74.300003                    73.634003                    72.211998                    70.231995                    68.377998                    67.279999                    66.253998
2023-07-01T13:49:00+00:00       65.952386         0.574863         570.0          75.175830                  0.0                     0.000000         4.411734                   85.0  0.818612          85.0                                10.0              89.784447                    85.0                         84.0              0.237524                        40.0                   74.498001                   74.677994                   74.264000                    73.580002                    72.194000                    70.213997                    68.395996                    67.225998                    66.289993
2023-07-01T14:00:00+00:00       64.397131         0.581044        1160.0          75.596157                  0.0                     0.000000         4.411734                   85.0  0.818612          85.0                                10.0              90.963760                    85.0                         84.0              0.237524                        40.0                   74.444000                   74.606003                   74.264000                    73.561996                    72.211998                    70.231995                    68.414001                    67.262001                    66.236000
2023-07-01T14:00:00+00:00       64.397131         0.581044        1160.0          75.596157                  0.0                     0.000000         4.411734                   85.0  0.818612          85.0                                10.0              90.963760                    85.0                         84.0              0.237524                        40.0                   74.444000                   74.606003                   74.264000                    73.561996                    72.211998                    70.231995                    68.414001                    67.262001                    66.236000
2023-07-01T14:10:00+00:00       64.757330         0.581044        1350.0          76.082421                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              91.586670                    85.0                         84.0              0.000000                        40.0                   74.444000                   74.587997                   74.192001                    73.526001                    72.211998                    70.231995                    68.395996                    67.262001                    66.236000
2023-07-01T14:19:00+00:00       64.288770         0.574863        1470.0          75.975283                  0.0                     0.000000         4.014057                   85.0  0.820000          85.0                                10.0              91.879135                    85.0                         84.0              0.000000                        40.0                   74.479996                   74.533997                   74.155998                    73.543999                    72.175995                    70.213997                    68.414001                    67.298004                    66.218002
2023-07-01T14:30:00+00:00       66.256110         0.581044        1330.0          76.678572                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              92.896896                    85.0                         84.0              0.000000                        40.0                   74.444000                   74.533997                   74.119995                    73.507996                    72.175995                    70.250000                    68.395996                    67.279999                    66.253998
2023-07-01T14:39:00+00:00       62.374854         0.568681         350.0          77.368141                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              93.948952                    85.0                         84.0              0.000000                        40.0                   74.444000                   74.515999                   74.084000                    73.472000                    72.175995                    70.213997                    68.377998                    67.298004                    66.236000
