              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface Temperature°F  Freezing Temperature°F  Sub Surface Temperature 1°F  Water Film Heightmil
2023-06-01T05:43:00+00:00       80.015968                            0.0         0.422291          68.168106    61.765617             1.845445             1.719228             4.686565                        991.849670                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    77.007309              0.000000
2023-06-01T05:53:00+00:00       82.942719                            0.0       346.789948          66.387154    61.044769             2.812720             3.007229             7.369501                        991.821350                     0.000000                    0.0  0.820000           0.0                                10.0              76.321655                   31.82                    77.007309              0.000000
2023-06-01T06:03:00+00:00       84.418732                            0.0        25.007093          66.203873    61.363934             2.150636             2.130695             7.364797                        991.778076                     0.000000                    0.0  0.820000           0.0                                10.0              75.957756                   31.82                    77.000443              0.000000
2023-06-01T06:13:00+00:00       82.067879                            0.0       355.468323          66.930359    61.275787             3.405428             2.339908             6.672366                        991.783752                     0.000000                    0.0  0.820000           0.0                                10.0              75.823608                   31.82                    76.993622              0.000000
2023-06-01T06:23:00+00:00       84.823448                            0.0       346.071655          66.203873    61.499241             1.993196             2.184658             5.544450                        991.837708                     0.000000                    0.0  0.820000           0.0                                10.0              75.627518                   31.82                    76.986755              0.000000
2023-06-01T06:33:00+00:00       81.396149                            0.0        63.308807          67.287003    61.391365             2.334519             2.546440             6.776582                        991.960632                     0.000000                    0.0  0.820000           0.0                                10.0              75.328026                   31.82                    76.973404              0.000000
2023-06-01T06:43:00+00:00       81.193558                            0.0         0.000000          67.287003    61.320889             0.000000             1.929924             4.441298                        991.999573                     0.000000                    0.0  0.820000           0.0                                10.0              75.147476                   31.82                    76.966888              0.000000
2023-06-01T06:53:00+00:00       80.255569                            0.0        78.454140          67.813927    61.505535             2.009332             1.316829             4.914420                        991.880493                     0.000000                    0.0  0.820000           0.0                                10.0              75.000237                   31.82                    76.953865              0.000000
2023-06-01T07:03:00+00:00       81.862389                            0.0       332.395630          67.109207    61.379448             2.173613             1.339022             3.912838                        991.946045                     0.000000                    0.0  0.820000           0.0                                10.0              74.853806                   31.82                    76.934311              0.000000
2023-06-01T07:13:00+00:00       85.177711                            0.0         8.575136          65.676109    61.099644             2.642632             2.368667             6.268458                        991.961548                     0.000000                    0.0  0.820000           0.0                                10.0              74.773079                   31.82                    76.921295              0.000000
2023-06-01T07:23:00+00:00       85.817162                            0.0       284.091034          65.318901    60.960396             0.818113             1.210563             4.525273                        992.016235                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.901733              0.000000
2023-06-01T07:33:00+00:00       90.114540                            0.0       318.639526          64.853020    61.883976             2.638749             2.231798             7.738103                        991.939697                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.882217              0.000000
2023-06-01T07:43:00+00:00       85.643837                            0.0        35.263950          65.318901    60.903328             1.848373             2.800763             7.087084                        992.006104                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.862640              0.000000
2023-06-01T07:53:00+00:00       83.171852                            0.0        41.723793          66.569344    61.300846             0.723634             1.882222             6.507123                        991.938904                     0.000000                    0.0  0.820000           0.0                                10.0              73.971664                   31.82                    76.836578              0.000000
2023-06-01T08:03:00+00:00       83.202881                            0.0        73.170097          66.387154    61.133232             2.182534             2.371999             6.308398                        992.017517                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.817001              0.000000
2023-06-01T08:13:00+00:00       84.713081                            0.0       102.402695          65.853073    61.118607             2.799289             2.319480             5.660319                        992.209961                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.790878              0.000000
2023-06-01T08:23:00+00:00       85.004349                            0.0        44.685661          65.676109    61.042099             1.969856             2.145333             5.571668                        992.134094                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.764786              0.000000
2023-06-01T08:33:00+00:00       84.453011                            0.0       109.836205          65.853073    61.031754             3.661409             2.172781             6.061568                        992.226868                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.738678              0.000000
2023-06-01T08:43:00+00:00       85.408951                            0.0        91.588783          65.676109    61.176239             2.543123             2.863994             6.558046                        992.218262                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.712524              0.000000
2023-06-01T08:53:00+00:00       87.467682                            0.0        80.290993          64.774628    60.963371             2.230203             4.187765             7.143950                        992.391418                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.679855              0.000000
2023-06-01T09:03:00+00:00       87.468155                            0.0        72.324875          64.590881    60.782738             2.725698             3.568533             8.782866                        992.530701                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.647171              0.000000
2023-06-01T09:13:00+00:00       87.960999                            0.0       117.825363          64.228867    60.584881             3.252655             3.539584             7.651541                        992.281250                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.621040              0.000000
2023-06-01T09:23:00+00:00       87.150658                            0.0       116.429573          64.405991    60.498352             3.580158             3.197767             6.941358                        992.451782                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.588326              0.000000
2023-06-01T09:33:00+00:00       87.816566                            0.0        25.038876          64.228867    60.538563             5.879460             2.048839             9.682987                        992.461914                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.555603              0.000000
2023-06-01T09:43:00+00:00       86.976913                            0.0        79.169762          64.590881    60.623909             2.966942             2.253721             7.385493                        992.760681                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.516350              0.000000
2023-06-01T09:53:00+00:00       88.568001                            0.0        31.938726          64.228867    60.778805             2.831702             1.960474            11.535951                        992.771057                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.483597              0.000000
2023-06-01T10:03:00+00:00       88.856186                            0.0       357.879242          64.405991    61.045074             0.727744             2.048388             6.584970                        992.874695                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.444267              0.000000
2023-06-01T10:13:00+00:00       88.480026                            0.0       113.430092          64.774628    61.288486             1.412996             1.947447             7.169091                        992.923706                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.411484              0.000000
2023-06-01T10:23:00+00:00       88.277031                            0.0        75.607353          64.957184    61.403366             1.898415             2.015046             9.031922                        993.171814                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.372162              0.000000
2023-06-01T10:33:00+00:00       89.526108                            0.0        59.974243          64.432480    61.283447             1.507339             1.984103             6.528107                        993.406128                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.332764              0.000000
2023-06-01T10:43:00+00:00       88.044029                            0.0       353.239410          65.318901    61.684776             4.122223             1.685931             7.004035                        993.333679                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.293404              0.000000
2023-06-01T10:53:00+00:00       86.910927                            0.0        78.407318          65.853073    61.843361             1.402492             1.457384             6.282063                        993.565735                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.253967              0.000000
2023-06-01T11:03:00+00:00       85.744026                            0.0       125.492561          66.361038    61.959137             1.254652             1.668897             6.500656                        993.627686                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.214569              0.000000
2023-06-01T11:13:00+00:00       85.169243                            0.0       148.762650          66.387154    61.794125             3.071018             2.045395             5.672404                        993.582031                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.168549              0.000000
2023-06-01T11:23:00+00:00       84.270813                            0.0       254.519348          66.569344    61.672276             1.604860             2.918372             8.153933                        993.688354                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.129059              0.000000
2023-06-01T11:33:00+00:00       83.598671                            0.0       304.821198          67.109207    61.973812             1.560638             1.768020             7.264666                        993.786743                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.082993              0.000000
2023-06-01T11:43:00+00:00       82.319099                            0.0       147.277557          67.463692    61.883034             6.130508             4.333773             9.288849                        993.792419                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    76.043457              0.000000
2023-06-01T11:53:00+00:00       80.975555                            0.0       149.767487          67.987473    61.927540             4.555569             3.222371             7.516250                        993.704102                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    75.997345              0.000000
2023-06-01T12:03:00+00:00       80.501854                            0.0       165.032654          68.527451    62.287144             3.924990             2.701415             9.671391                        993.852112                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    75.951202              0.000000
2023-06-01T12:13:00+00:00       78.277298                            0.0       148.223709          69.432198    62.370926             2.371449             1.928966             5.992524                        993.806274                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    75.905029              0.000000
2023-06-01T12:23:00+00:00       75.264488                            0.0         0.000000          71.058136    62.829132             0.000000             2.138927             7.717263                        993.911621                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    75.858841              0.000000
2023-06-01T12:33:00+00:00       71.096870                            0.0       149.660049          73.061882    63.135231             4.561625             2.446438             7.042961                        994.020386                     0.000000                    0.0  0.820000           0.0                                10.0              80.045593                   31.82                    75.812622              0.000000
2023-06-01T12:43:00+00:00       70.022324                            0.0       147.787506          73.903000    63.506737             1.328475             3.019118             7.675736                        993.961182                     0.000000                    0.0  0.819503           0.0                                10.0              80.874710                   31.82                    75.766373              0.085134
2023-06-01T12:53:00+00:00       68.434814                            0.0       118.435875          74.958351    63.860348             5.634054             2.110923             8.878718                        993.900574                     0.000000                    0.0  0.820000           0.0                                10.0              81.699181                   31.82                    75.720093              0.000000
2023-06-01T13:03:00+00:00       68.060341                            0.0       158.122742          75.299133    64.028564             5.511087             3.429126             8.183180                        994.039124                     0.000000                    0.0  0.820000           0.0                                10.0              82.785042                   31.82                    75.673752              0.000000
2023-06-01T13:13:00+00:00       66.018890                            0.0       185.322662          76.164413    63.981148             4.540694             2.771091             7.828234                        993.975037                     0.000000                    0.0  0.820000           0.0                                10.0              83.913918                   31.82                    75.627419              0.000000
2023-06-01T13:23:00+00:00       64.072296                            0.0       145.072205          76.672791    63.607994             5.478167             4.082008             9.642739                        993.946533                     0.000000                    0.0  0.820000           0.0                                10.0              85.025070                   31.82                    75.581070              0.000000
2023-06-01T13:33:00+00:00       61.931656                            0.0       133.009399          78.546303    64.405602             4.403711             3.861899            10.627690                        994.188171                     0.000000                    0.0  0.820000           0.0                                10.0              86.187637                   31.82                    75.534683              0.000000
2023-06-01T13:43:00+00:00       60.258675                            0.0       131.650482          79.055649    64.100723             4.331792             3.031957             9.843179                        994.104919                     0.000000                    0.0  0.820000           0.0                                10.0              87.569260                   31.82                    75.488281              0.000000
2023-06-01T13:53:00+00:00       57.785503                            0.0       124.533569          79.908051    63.701115             2.402479             3.589908            11.310461                        994.025574                     0.000000                    0.0  0.820000           0.0                                10.0              88.829071                   31.82                    75.441833              0.000000
2023-06-01T14:03:00+00:00       55.180725                            0.0       159.109222          80.919029    63.326523             6.235148             3.679359             9.598107                        993.972656                     0.000000                    0.0  0.820000           0.0                                10.0              90.044395                   31.82                    75.395378              0.000000
2023-06-01T14:13:00+00:00       53.387852                            0.0       159.609955          81.599915    63.016373             2.944927             3.322929             9.545886                        994.064453                     0.000000                    0.0  0.819206           0.0                                10.0              91.344429                   31.82                    75.348892              0.135944
2023-06-01T14:23:00+00:00       52.064438                            0.0       195.367538          82.434464    63.072235             2.443353             2.883735             9.470958                        994.109863                     0.000000                    0.0  0.820000           0.0                                10.0              92.561249                   31.82                    75.309006              0.000000
2023-06-01T14:33:00+00:00       53.310604                            0.0       101.418587          81.768082    63.130692             2.503481             3.484610            11.174721                        993.884155                     0.000000                    0.0  0.820000           0.0                                10.0              93.416718                   31.82                    75.269127              0.000000
2023-06-01T14:43:00+00:00       50.624897                            0.0       139.409454          82.779831    62.592232             5.858980             3.336110             8.455751                        993.997803                     0.000000                    0.0  0.820000           0.0                                10.0              94.400589                   31.82                    75.229195              0.000000
2023-06-01T14:53:00+00:00       49.099972                            0.0       162.562805          83.315948    62.215176             2.941843             3.076737            10.793356                        993.987305                     0.000000                    0.0  0.820000           0.0                                10.0              95.661423                   31.82                    75.189285              0.000000
2023-06-01T15:03:00+00:00       48.712086                            0.0       145.219452          84.298370    62.888668             3.740211             3.197703             9.423130                        994.044312                     0.000000                    0.0  0.820000           0.0                                10.0              96.785461                   31.82                    75.157104              0.000000
2023-06-01T15:13:00+00:00       47.808468                            0.0       197.400238          84.470192    62.513039             2.303716             4.396346            11.154466                        994.045349                     0.000000                    0.0  0.820000           0.0                                10.0              97.876167                   31.82                    75.125351              0.000000
2023-06-01T15:23:00+00:00       47.222649                            0.0       196.521530          84.298370    62.006359             4.379197             3.479349            12.117667                        993.981995                     0.000000                    0.0  0.820000           0.0                                10.0              98.998108                   31.82                    75.093582              0.000000
2023-06-01T15:33:00+00:00       47.600933                            0.0       212.633545          84.641212    62.545383             4.358371             3.551922            10.222957                        994.141296                     0.000000                    0.0  0.820000           0.0                                10.0             100.199226                   31.82                    75.068130              0.000000
2023-06-01T15:43:00+00:00       46.742928                            0.0         0.000000          84.641212    62.028931             0.000000             4.046192            15.262890                        994.146484                     0.000000                    0.0  0.820000           0.0                                10.0             101.375992                   31.82                    75.042717              0.000000
2023-06-01T15:53:00+00:00       45.051891                            0.0       177.930679          85.816437    62.050613             5.780606             5.087399            13.698898                        994.214294                     0.000000                    0.0  0.820000           0.0                                10.0             102.701981                   31.82                    75.017288              0.000000
2023-06-01T16:03:00+00:00       43.365185                            0.0       102.111145          86.832092    61.886242             4.549248             5.689682            12.774791                        994.232483                     0.000000                    0.0  0.820000           0.0                                10.0             103.973991                   31.82                    74.998199              0.000000
2023-06-01T16:13:00+00:00       40.810135                            0.0       199.711884          86.832092    60.171303             1.974062             6.214649            13.892143                        994.089478                     0.000000                    0.0  0.820000           0.0                                10.0             105.024658                   31.82                    74.979095              0.000000
2023-06-01T16:23:00+00:00       41.404503                            0.0       108.554794          86.542252    60.318718             7.645634             5.485938            11.891691                        994.227356                     0.000000                    0.0  0.820000           0.0                                10.0             106.161652                   31.82                    74.966370              0.000000
2023-06-01T16:33:00+00:00       38.679935                            0.0       137.782410          88.003708    59.709049             7.037262             6.622360            13.944335                        994.205444                     0.000000                    0.0  0.820000           0.0                                10.0             106.912422                   31.82                    74.953659              0.000000
2023-06-01T16:43:00+00:00       39.504673                            0.0       153.513290          87.664864    60.000366             5.961806             6.661974            13.658531                        994.103088                     0.000000                    0.0  0.820000           0.0                                10.0             107.904175                   31.82                    74.940933              0.000000
2023-06-01T16:53:00+00:00       39.051552                            0.0       120.799835          88.175797    60.130806             8.642495             6.974156            13.785092                        994.037109                     0.000000                    0.0  0.820000           0.0                                10.0             108.770042                   31.82                    74.934540              0.000000
2023-06-01T17:03:00+00:00       40.896660                            0.0       102.715034          88.003708    61.279221             9.827493             7.730902            15.105237                        994.046997                     0.000000                    0.0  0.820000           0.0                                10.0             109.687210                   31.82                    74.934540              0.000000
2023-06-01T17:13:00+00:00       40.401215                            0.0       102.965225          88.347137    61.241676             7.513874             5.762438            12.984234                        994.020752                     0.000000                    0.0  0.820000           0.0                                10.0             110.269363                   31.82                    74.934540              0.000000
2023-06-01T17:23:00+00:00       40.185570                            0.0        89.455788          88.517715    61.242722            11.405920             8.374612            16.577423                        993.998901                     0.000000                    0.0  0.820000           0.0                                10.0             110.931694                   31.82                    74.934540              0.000000
2023-06-01T17:33:00+00:00       40.506367                            0.0       109.438232          88.003708    61.008270             9.177185             8.969929            17.031393                        993.914368                     0.000000                    0.0  0.820000           0.0                                10.0             111.387695                   31.82                    74.940933              0.000000
2023-06-01T17:43:00+00:00       39.520885                            0.0       111.103729          88.347137    60.619781             9.038356             8.260491            14.996334                        993.796509                     0.000000                    0.0  0.820000           0.0                                10.0             111.895241                   31.82                    74.953659              0.000000
2023-06-01T17:53:00+00:00       39.711994                            0.0       132.239838          88.735947    61.102379             3.788555             7.248243            16.831091                        993.679138                     0.000000                    0.0  0.820000           0.0                                10.0             112.446480                   31.82                    74.966370              0.000000
2023-06-01T18:03:00+00:00       39.769604                            0.0        84.247375          88.175797    60.643936             8.400343             8.921996            15.664217                        993.727112                     0.000000                    0.0  0.820000           0.0                                10.0             112.766556                   31.82                    74.985474              0.000000
2023-06-01T18:13:00+00:00       39.879810                            0.0       117.257553          88.347137    60.874802             8.242049             7.802121            15.330396                        993.607788                     0.000000                    0.0  0.820000           0.0                                10.0             113.376152                   31.82                    75.004539              0.000000
2023-06-01T18:23:00+00:00       41.174904                            0.0       141.928528          88.687561    62.083252             4.251128             8.885706            17.951473                        993.579529                     0.000000                    0.0  0.820000           0.0                                10.0             114.124153                   31.82                    75.023628              0.000000
2023-06-01T18:33:00+00:00       41.679844                            0.0        93.016335          88.052956    61.860268            12.637150             9.759607            15.760901                        993.331482                     0.000000                    0.0  0.820000           0.0                                10.0             114.130623                   31.82                    75.049088              0.000000
2023-06-01T18:43:00+00:00       39.705040                            0.0       117.094627          88.639114    61.011124             7.444645             8.910534            18.218904                        993.377136                     0.000000                    0.0  0.820000           0.0                                10.0             114.272934                   31.82                    75.080872              0.000000
2023-06-01T18:53:00+00:00       38.760120                            0.0       127.811470          89.144791    60.781349            11.068862             8.561923            14.898320                        993.130920                     0.000000                    0.0  0.820000           0.0                                10.0             114.636963                   31.82                    75.112610              0.000000
2023-06-01T19:03:00+00:00       39.631062                            0.0       132.566757          88.517715    60.850292             6.761577            10.515298            18.830853                        993.181946                     0.000000                    0.0  0.820000           0.0                                10.0             114.611107                   31.82                    75.144379              0.000000
2023-06-01T19:13:00+00:00       39.099396                            0.0       114.669739          87.929710    59.946281             9.664755            10.435032            17.591022                        993.077026                     0.000000                    0.0  0.820000           0.0                                10.0             114.507797                   31.82                    75.182617              0.000000
2023-06-01T19:23:00+00:00       40.644123                            0.0        77.519119          87.664864    60.801239            12.750906            10.537582            17.766558                        992.991455                     0.000000                    0.0  0.820000           0.0                                10.0             114.712219                   31.82                    75.229195              0.000000
2023-06-01T19:33:00+00:00       41.520958                            0.0       101.244133          87.664864    61.404198            13.704377            10.565113            21.681314                        993.039063                     0.000000                    0.0  0.820000           0.0                                10.0             114.223373                   31.82                    75.275749              0.000000
2023-06-01T19:43:00+00:00       42.173698                            0.0        85.231934          88.151260    62.282623            13.144735            10.767994            18.269869                        992.878296                     0.000000                    0.0  0.820000           0.0                                10.0             114.514244                   31.82                    75.328949              0.000000
2023-06-01T19:53:00+00:00       43.778191                            0.0       119.731293          87.167442    62.457638            13.702071            11.020824            22.326626                        992.749634                     0.000000                    0.0  0.820000           0.0                                10.0             114.346237                   31.82                    75.382103              0.000000
2023-06-01T20:03:00+00:00       44.395332                            0.0       113.719337          86.832092    62.552650             5.524431            11.451401            18.330973                        992.803650                     0.000000                    0.0  0.820000           0.0                                10.0             114.180237                   31.82                    75.435181              0.000000
2023-06-01T20:13:00+00:00       44.831539                            0.0       126.229454          86.663300    62.677986            12.043096            11.220261            17.355267                        992.603821                     0.000000                    0.0  0.820000           0.0                                10.0             113.653214                   31.82                    75.494919              0.000000
2023-06-01T20:23:00+00:00       45.326447                            0.0        99.748482          86.832092    63.143402            11.099855            11.910521            20.297312                        992.593750                     0.000000                    0.0  0.820000           0.0                                10.0             113.488754                   31.82                    75.554573              0.000000
2023-06-01T20:33:00+00:00       46.412971                            0.0        99.163040          85.650864    62.745884            11.639854            11.231023            19.038845                        992.565186                     0.000000                    0.0  0.820000           0.0                                10.0             112.575813                   31.82                    75.620819              0.000000
2023-06-01T20:43:00+00:00       46.103207                            0.0        98.170280          86.152267    63.010803             9.153774             9.991513            17.429922                        992.540283                     0.000000                    0.0  0.820000           0.0                                10.0             111.627205                   31.82                    75.687019              0.000000
2023-06-01T20:53:00+00:00       47.231049                            0.0        89.545380          85.149513    62.786812            14.361670            10.898519            19.197443                        992.476440                     0.000000                    0.0  0.820000           0.0                                10.0             110.651039                   31.82                    75.759743              0.000000
2023-06-01T21:03:00+00:00       46.940960                            0.0        96.263451          85.484512    62.916496            10.787773            10.523672            17.925808                        992.614075                     0.000000                    0.0  0.820000           0.0                                10.0             110.118446                   31.82                    75.832443              0.000000
2023-06-01T21:13:00+00:00       48.465378                            0.0        98.130356          84.372116    62.811577             9.582691            11.263500            16.586933                        992.435120                     0.000000                    0.0  0.820000           0.0                                10.0             110.126541                   31.82                    75.911652              0.000000
