              MeasureTime  Rel. Humidity%  Wind Direction�  Brightnesslx  Air Temperature�F  Wind Speed (act)mph  Precipitation Intensityin/h  Visibilitymiles  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface Temperature�F  Freezing Temperature�F  Sub Surface Temperature 3�F  Water Film Heightmil  ground temperature (0")�F  ground temperature (3")�F  ground temperature (6")�F  ground temperature (9")�F  ground temperature (12")�F  ground temperature (18")�F  ground temperature (24")�F  ground temperature (30")�F  ground temperature (36")�F  ground temperature (42")�F
2023-11-01T05:30:00+00:00       67.452692         0.581044           0.0          26.752748                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              29.257000                    85.0                         84.0              0.000000                        40.0                   41.306000                   43.160000                   44.779999                    46.417999                    47.264000                    49.262001                    50.666000                    51.944000                    52.933998
2023-11-01T05:39:00+00:00       67.255804         0.574863           0.0          26.684067                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              29.175219                    85.0                         84.0              0.000000                        40.0                   41.270000                   43.195999                   44.798000                    46.382000                    47.228001                    49.262001                    50.666000                    51.925999                    52.897999
2023-11-01T05:50:00+00:00       67.709100         0.581044           0.0          26.637364                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              29.049986                    85.0                         84.0              0.000000                        40.0                   41.270000                   43.124001                   44.798000                    46.363998                    47.246002                    49.297997                    50.647999                    51.925999                    52.862000
2023-11-01T06:00:00+00:00       67.425220         0.574863           0.0          26.615386                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.928596                    85.0                         84.0              0.000000                        40.0                   41.180000                   43.124001                   44.798000                    46.363998                    47.246002                    49.262001                    50.666000                    51.925999                    52.916000
2023-11-01T06:00:00+00:00       67.425220         0.574863           0.0          26.615386                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.928596                    85.0                         84.0              0.000000                        40.0                   41.180000                   43.124001                   44.798000                    46.363998                    47.246002                    49.262001                    50.666000                    51.925999                    52.916000
2023-11-01T06:10:00+00:00       68.026562         0.581044           0.0          26.532966                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.815493                    85.0                         84.0              0.000000                        40.0                   41.197998                   43.087997                   44.725998                    46.346001                    47.209999                    49.225998                    50.647999                    51.908001                    52.880001
2023-11-01T06:20:00+00:00       68.798846         0.581044           0.0          26.403850                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.723831                    85.0                         84.0              0.000000                        40.0                   41.161999                   43.070000                   44.743999                    46.327999                    47.191998                    49.225998                    50.630001                    51.908001                    52.880001
2023-11-01T06:30:00+00:00       68.438647         0.581044           0.0          26.552199                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.688871                    85.0                         84.0              0.000000                        40.0                   41.197998                   43.070000                   44.743999                    46.309998                    47.174000                    49.243999                    50.612000                    51.908001                    52.897999
2023-11-01T06:39:00+00:00       70.184680         0.574863           0.0          26.368133                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.601250                    85.0                         84.0              0.000000                        40.0                   41.090000                   43.015999                   44.762001                    46.309998                    47.209999                    49.208000                    50.630001                    51.872002                    52.897999
2023-11-01T06:49:00+00:00       70.966119         0.574863           0.0          26.431322                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.495800                    85.0                         84.0              0.000000                        40.0                   41.090000                   43.015999                   44.743999                    46.292000                    47.174000                    49.190002                    50.647999                    51.908001                    52.862000
2023-11-01T07:00:00+00:00       71.836084         0.574863           0.0          26.131872                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.398834                    85.0                         84.0              0.000000                        40.0                   41.054001                   42.998001                   44.708000                    46.273998                    47.191998                    49.243999                    50.612000                    51.872002                    52.862000
2023-11-01T07:00:00+00:00       71.836084         0.574863           0.0          26.131872                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.398834                    85.0                         84.0              0.000000                        40.0                   41.054001                   42.998001                   44.708000                    46.273998                    47.191998                    49.243999                    50.612000                    51.872002                    52.862000
2023-11-01T07:09:00+00:00       72.738098         0.581044           0.0          26.046707                  0.0                     0.000000         4.411734                   85.0  0.820000          85.0                                10.0              28.342340                    85.0                         84.0              0.000000                        40.0                   41.035999                   42.998001                   44.708000                    46.273998                    47.155998                    49.208000                    50.594002                    51.889999                    52.862000
2023-11-01T07:19:00+00:00       73.785107         0.587225           0.0          25.862641                  0.0                     0.000000         3.895996                   85.0  0.820000          85.0                                10.0              28.283928                    85.0                         84.0              0.000000                        40.0                   41.018002                   42.944000                   44.708000                    46.309998                    47.191998                    49.171997                    50.594002                    51.853996                    52.844002
2023-11-01T07:29:00+00:00       77.416058         0.574863           0.0          25.387367                  0.0                     0.000000         3.100641                   85.0  0.820000          85.0                                10.0              28.246323                    85.0                         84.0              0.000000                        40.0                   40.981998                   42.998001                   44.708000                    46.292000                    47.155998                    49.171997                    50.575996                    51.872002                    52.844002
2023-11-01T07:39:00+00:00       78.739319         0.581044           0.0          24.950552                  0.0                     0.000000         2.821024                   85.0  0.820000          85.0                                10.0              28.128994                    85.0                         84.0              0.000000                        40.0                   41.000000                   42.961998                   44.636002                    46.256001                    47.155998                    49.208000                    50.557999                    51.835999                    52.807999
2023-11-01T07:50:00+00:00       79.532971         0.581044           0.0          24.651102                  0.0                     0.000000         2.504125                   85.0  0.820000          85.0                                10.0              28.015450                    85.0                         84.0              0.000000                        40.0                   40.945999                   42.925999                   44.653999                    46.237999                    47.155998                    49.171997                    50.612000                    51.835999                    52.771999
2023-11-01T08:00:00+00:00       79.717645         0.574863           0.0          24.673080                  0.0                     0.000000         2.504125                   85.0  0.820000          85.0                                10.0              27.939543                    85.0                         84.0              0.000000                        40.0                   40.855999                   42.908001                   44.636002                    46.220001                    47.119999                    49.171997                    50.540001                    51.835999                    52.807999
2023-11-01T08:00:00+00:00       79.717645         0.574863           0.0          24.673080                  0.0                     0.000000         2.504125                   85.0  0.820000          85.0                                10.0              27.939543                    85.0                         84.0              0.000000                        40.0                   40.855999                   42.908001                   44.636002                    46.220001                    47.119999                    49.171997                    50.540001                    51.835999                    52.807999
2023-11-01T08:10:00+00:00       80.245734         0.581044           0.0          24.450552                  0.0                     0.000000         2.454415                   85.0  0.820000          85.0                                10.0              27.808357                    85.0                         84.0              0.000000                        40.0                   40.910000                   42.889999                   44.599998                    46.202000                    47.119999                    49.136002                    50.540001                    51.818001                    52.844002
2023-11-01T08:20:00+00:00       80.699030         0.581044           0.0          24.148351                  0.0                     0.000000         2.299073                   85.0  0.820000          85.0                                10.0              27.714912                    85.0                         84.0              0.000000                        40.0                   40.874001                   42.889999                   44.582001                    46.220001                    47.102001                    49.153999                    50.540001                    51.835999                    52.825996
2023-11-01T08:29:00+00:00       81.741455         0.574863           0.0          24.076927                  0.0                     0.000000         2.156157                   85.0  0.820000          85.0                                10.0              27.646763                    85.0                         84.0              0.000000                        40.0                   40.855999                   42.835999                   44.563999                    46.183998                    47.084000                    49.082001                    50.503998                    51.799999                    52.825996
2023-11-01T08:39:00+00:00       81.239319         0.581044           0.0          23.714287                  0.0                     0.000000         2.249363                   85.0  0.820000          85.0                                10.0              27.565662                    85.0                         84.0              0.000000                        40.0                   40.855999                   42.818001                   44.545998                    46.220001                    47.065998                    49.118000                    50.503998                    51.818001                    52.790001
2023-11-01T08:50:00+00:00       83.901105         0.581044           0.0          23.304947                  0.0                     0.000000         1.690129                   85.0  0.820000          85.0                                10.0              27.420008                    85.0                         84.0              0.000000                        40.0                   40.837997                   42.818001                   44.563999                    46.202000                    47.084000                    49.082001                    50.503998                    51.781998                    52.771999
2023-11-01T09:00:00+00:00       84.737488         0.574863           0.0          23.175826                  0.0                     0.000000         1.522359                   85.0  0.820000          85.0                                10.0              27.325401                    85.0                         84.0              0.000000                        40.0                   40.820000                   42.764000                   44.545998                    46.183998                    47.065998                    49.082001                    50.486000                    51.818001                    52.753998
2023-11-01T09:00:00+00:00       84.737488         0.574863           0.0          23.175826                  0.0                     0.000000         1.522359                   85.0  0.820000          85.0                                10.0              27.325401                    85.0                         84.0              0.000000                        40.0                   40.820000                   42.764000                   44.545998                    46.183998                    47.065998                    49.082001                    50.486000                    51.818001                    52.753998
2023-11-01T09:09:00+00:00       85.291516         0.587225           0.0          23.030224                  0.0                     0.000000         1.447794                   85.0  0.820000          85.0                                10.0              27.260723                    85.0                         84.0              0.000000                        40.0                   40.820000                   42.745998                   44.492001                    46.183998                    47.084000                    49.082001                    50.521999                    51.799999                    52.753998
2023-11-01T09:20:00+00:00       85.776868         0.581044           0.0          22.804947                  0.0                     0.000000         1.317307                   85.0  0.820000          85.0                                10.0              27.126657                    85.0                         84.0              0.000000                        40.0                   40.820000                   42.781998                   44.528000                    46.147999                    47.029999                    49.082001                    50.486000                    51.746002                    52.771999
2023-11-01T09:29:00+00:00       86.942920         0.581044           0.0          22.541211                  0.0                     0.000000         1.056331                   85.0  0.820000          85.0                                10.0              27.052896                    85.0                         84.0              0.000000                        40.0                   40.730000                   42.745998                   44.473999                    46.129997                    47.029999                    49.028000                    50.468002                    51.781998                    52.771999
2023-11-01T09:40:00+00:00       88.286023         0.574863           0.0          22.494508                  0.0                     0.000000         0.857492                   85.0  0.820000          85.0                                10.0              26.961544                    85.0                         84.0              0.000000                        40.0                   40.730000                   42.728001                   44.492001                    46.129997                    46.993999                    49.045998                    50.468002                    51.746002                    52.736000
2023-11-01T09:49:00+00:00       88.719482         0.581044           0.0          22.500001                  0.0                     0.000000         0.764286                   85.0  0.820000          85.0                                10.0              26.922314                    85.0                         84.0              0.000000                        40.0                   40.711998                   42.728001                   44.456001                    46.112000                    46.993999                    49.063999                    50.468002                    51.746002                    52.753998
2023-11-01T10:00:00+00:00       89.594025         0.581044           0.0          22.274726                  0.0                     0.000000         0.627585                   85.0  0.820000          85.0                                10.0              26.751728                    85.0                         84.0              0.000000                        40.0                   40.694000                   42.674000                   44.456001                    46.094002                    47.048000                    49.045998                    50.468002                    51.746002                    52.699997
2023-11-01T10:00:00+00:00       89.594025         0.581044           0.0          22.274726                  0.0                     0.000000         0.627585                   85.0  0.820000          85.0                                10.0              26.751728                    85.0                         84.0              0.000000                        40.0                   40.694000                   42.674000                   44.456001                    46.094002                    47.048000                    49.045998                    50.468002                    51.746002                    52.699997
2023-11-01T10:10:00+00:00       90.192310         0.574863           0.0          22.241759                  0.0                     0.000000         0.441795                   85.0  0.820000          85.0                                10.0              26.615459                    85.0                         84.0              0.000000                        40.0                   40.711998                   42.655998                   44.438000                    46.057999                    46.975998                    49.045998                    50.431999                    51.709999                    52.718002
2023-11-01T10:19:00+00:00       90.761603         0.574863           0.0          21.934069                  0.0                     0.000000         0.304472                   85.0  0.820000          85.0                                10.0              26.541464                    85.0                         84.0              0.000000                        40.0                   40.622002                   42.655998                   44.402000                    46.076000                    46.975998                    49.009998                    50.449997                    51.709999                    52.736000
2023-11-01T10:29:00+00:00       91.390417         0.574863           0.0          21.728025                  0.0                     0.000000         0.203188                   85.0  0.820000          85.0                                10.0              26.466362                    85.0                         84.0              0.000000                        40.0                   40.622002                   42.619999                   44.438000                    46.057999                    46.958000                    49.009998                    50.377998                    51.709999                    52.699997
2023-11-01T10:39:00+00:00       91.804034         0.574863           0.0          21.521979                  0.0                     0.000000         0.148508                   85.0  0.820000          85.0                                10.0              26.374294                    85.0                         84.0              0.000000                        40.0                   40.658001                   42.638000                   44.402000                    46.040001                    46.958000                    49.028000                    50.396000                    51.709999                    52.646000
2023-11-01T10:49:00+00:00       92.213068         0.581044           0.0          21.255498                  0.0                     0.000000         0.120546                   85.0  0.820000          85.0                                10.0              26.311357                    85.0                         84.0              0.000000                        40.0                   40.585999                   42.548000                   44.365997                    46.057999                    46.922001                    49.009998                    50.431999                    51.692001                    52.699997
2023-11-01T11:00:00+00:00       92.980774         0.587225           0.0          21.123628                  0.0                     0.000000         0.101283                   85.0  0.820000          85.0                                10.0              26.248287                    85.0                         84.0              0.000000                        40.0                   40.549999                   42.584000                   44.348000                    46.040001                    46.922001                    48.956001                    50.377998                    51.674000                    52.681999
2023-11-01T11:00:00+00:00       92.980774         0.587225           0.0          21.123628                  0.0                     0.000000         0.101283                   85.0  0.820000          85.0                                10.0              26.248287                    85.0                         84.0              0.000000                        40.0                   40.549999                   42.584000                   44.348000                    46.040001                    46.922001                    48.956001                    50.377998                    51.674000                    52.681999
2023-11-01T11:10:00+00:00       93.148663         0.574863           0.0          21.299454                  0.0                     0.000000         0.087613                   85.0  0.820000          85.0                                10.0              26.294563                    85.0                         84.0              0.000000                        40.0                   40.549999                   42.566002                   44.348000                    46.021999                    46.886002                    48.938000                    50.377998                    51.692001                    52.664001
2023-11-01T11:19:00+00:00       93.078455         0.587225           0.0          21.464287                  0.0                     0.000000         0.073943                   85.0  0.820000          85.0                                10.0              26.319752                    85.0                         84.0              0.000000                        40.0                   40.531998                   42.548000                   44.312000                    46.021999                    46.903999                    48.973999                    50.377998                    51.638000                    52.664001
2023-11-01T11:30:00+00:00       92.869360         0.581044           0.0          21.054947                  0.0                     0.000000         0.066487                   85.0  0.820000          85.0                                10.0              26.311357                    85.0                         84.0              0.000000                        40.0                   40.495998                   42.548000                   44.312000                    45.968002                    46.903999                    48.973999                    50.360001                    51.655998                    52.646000
2023-11-01T11:39:00+00:00       93.191394         0.581044           0.0          20.590662                  0.0                     0.000000         0.065244                   85.0  0.820000          85.0                                10.0              26.231457                    85.0                         84.0              0.000000                        40.0                   40.495998                   42.475998                   44.257999                    45.986000                    46.868000                    48.883999                    50.341999                    51.692001                    52.646000
2023-11-01T11:49:00+00:00       93.939258         0.574863           0.0          20.700550                  0.0                     0.000000         0.059652                   85.0  0.820000          85.0                                10.0              26.147114                    85.0                         84.0              0.000000                        40.0                   40.442001                   42.475998                   44.276001                    45.968002                    46.868000                    48.956001                    50.323997                    51.619999                    52.664001
2023-11-01T11:59:00+00:00       93.772900         0.581044           0.0          20.747257                  0.0                     0.000000         0.057788                   85.0  0.820000          85.0                                10.0              26.277729                    85.0                         84.0              0.000000                        40.0                   40.424000                   42.493999                   44.257999                    45.968002                    46.886002                    48.956001                    50.360001                    51.601997                    52.627998
2023-11-01T12:10:00+00:00       94.294879         0.581044           0.0          20.969782                  0.0                     0.000000         0.055923                   85.0  0.820000          85.0                                10.0              26.760496                    85.0                         84.0              0.000000                        40.0                   40.459999                   42.458000                   44.257999                    45.914001                    46.868000                    48.919998                    50.323997                    51.601997                    52.664001
2023-11-01T12:19:00+00:00       94.291821         0.581044           0.0          21.126375                  0.0                     0.000000         0.055302                   85.0  0.820000          85.0                                10.0              27.013783                    85.0                         84.0              0.000000                        40.0                   40.388000                   42.422001                   44.257999                    45.914001                    46.868000                    48.865997                    50.323997                    51.638000                    52.627998
2023-11-01T12:30:00+00:00       94.068994         0.581044           0.0          21.148353                  0.0                     0.000000         0.061516                   85.0  0.820000          85.0                                10.0              27.295240                    85.0                         84.0              0.000000                        40.0                   40.369999                   42.403999                   44.204002                    45.914001                    46.796001                    48.902000                    50.323997                    51.584000                    52.591999
2023-11-01T12:39:00+00:00       94.155988         0.581044          70.0          21.271980                  0.0                     0.000000         0.061516                   85.0  0.820000          85.0                                10.0              27.480062                    85.0                         84.0              0.000000                        40.0                   40.334000                   42.403999                   44.167999                    45.914001                    46.796001                    48.883999                    50.288002                    51.619999                    52.556000
2023-11-01T12:50:00+00:00       94.374243         0.587225          60.0          21.505496                  0.0                     0.000000         0.062137                   85.0  0.820000          85.0                                10.0              27.676582                    85.0                         84.0              0.000000                        40.0                   40.279999                   42.440002                   44.167999                    45.896000                    46.813999                    48.883999                    50.288002                    51.584000                    52.573997
2023-11-01T12:59:00+00:00       93.557697         0.574863         120.0          21.967036                  0.0                     0.000000         0.064623                   85.0  0.820000          85.0                                10.0              27.778656                    85.0                         84.0              0.000000                        40.0                   40.279999                   42.368000                   44.167999                    45.860001                    46.796001                    48.865997                    50.306000                    51.601997                    52.573997
2023-11-01T13:09:00+00:00       93.000616         0.574863         120.0          21.909344                  0.0                     0.000000         0.067108                   85.0  0.820000          85.0                                10.0              27.846495                    85.0                         84.0              0.000000                        40.0                   40.262001                   42.313999                   44.167999                    45.860001                    46.796001                    48.848000                    50.269997                    51.584000                    52.573997
2023-11-01T13:19:00+00:00       92.706049         0.581044         230.0          21.986267                  0.0                     0.000000         0.068972                   85.0  0.820000          85.0                                10.0              28.065992                    85.0                         84.0              0.000000                        40.0                   40.262001                   42.332001                   44.132000                    45.806000                    46.759998                    48.865997                    50.251999                    51.584000                    52.573997
2023-11-01T13:29:00+00:00       92.132178         0.581044         390.0          21.898355                  0.0                     0.000000         0.070836                   85.0  0.820000          85.0                                10.0              28.342340                    85.0                         84.0              0.000000                        40.0                   40.243999                   42.242001                   44.132000                    45.823997                    46.741997                    48.883999                    50.251999                    51.547997                    52.573997
2023-11-01T13:40:00+00:00       91.903241         0.574863         510.0          22.032970                  0.0                     0.000000         0.072700                   85.0  0.820000          85.0                                10.0              28.811125                    85.0                         84.0              0.000000                        40.0                   40.190002                   42.278000                   44.096001                    45.806000                    46.723999                    48.812000                    50.197998                    51.529999                    52.538002
2023-11-01T13:49:00+00:00       92.040601         0.581044         660.0          21.892858                  0.0                     0.000000         0.073322                   85.0  0.820000          85.0                                10.0              29.097534                    85.0                         84.0              0.000000                        40.0                   40.190002                   42.259998                   44.096001                    45.806000                    46.778000                    48.812000                    50.234001                    51.529999                    52.519997
2023-11-01T14:00:00+00:00       93.060138         0.568681        1740.0          22.527475                  0.0                     0.000000         0.072700                   85.0  0.820000          85.0                                10.0              29.526714                    85.0                         84.0              0.000000                        40.0                   40.136002                   42.242001                   44.113998                    45.770000                    46.688000                    48.812000                    50.251999                    51.547997                    52.519997
2023-11-01T14:00:00+00:00       93.060138         0.568681        1740.0          22.527475                  0.0                     0.000000         0.072700                   85.0  0.820000          85.0                                10.0              29.526714                    85.0                         84.0              0.000000                        40.0                   40.136002                   42.242001                   44.113998                    45.770000                    46.688000                    48.812000                    50.251999                    51.547997                    52.519997
2023-11-01T14:09:00+00:00       91.022595         0.581044        1170.0          24.582421                  0.0                     0.000000         0.073322                   85.0  0.820000          85.0                                10.0              31.508478                    85.0                         84.0              0.000000                        40.0                   40.153999                   42.242001                   44.077999                    45.787998                    46.723999                    48.812000                    50.251999                    51.512001                    52.538002
2023-11-01T14:20:00+00:00       85.555560         0.581044        1950.0          25.260993                  0.0                     0.000000         0.088856                   85.0  0.820000          85.0                                10.0              32.366283                    85.0                         84.0              0.000000                        40.0                   40.118000                   42.223999                   44.077999                    45.770000                    46.688000                    48.776001                    50.216000                    51.493999                    52.501999
