              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Saline Concentration%  Road Condition Lufftlogic  Friction  Ice Percent%  Surface Temperature°F  Freezing Temperature°F  Water Film Heightmil  Road Condition Lufft IRS31Prologic  Sub Surface Temperature 1°F
2023-06-01T05:49:00+00:00             0.0                     128.118118         1.299915                0.0          0.0                241.0                  0.0                               0.0             2.820971                          0.0              79.794731                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T05:59:00+00:00             0.0                     126.052788         1.453696                0.0          0.0                241.0                  0.0                               0.0             3.689795                          0.0              79.523422                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T06:09:00+00:00             0.0                     130.493286         1.557483                0.0          0.0                241.0                  0.0                               0.0             3.619771                          0.0              79.272232                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T06:19:00+00:00             0.0                     139.995667         1.749895                0.0          0.0                241.0                  0.0                               0.0             3.510904                          0.0              78.985229                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T06:29:00+00:00             0.0                     132.053253         1.435102                0.0          0.0                241.0                  0.0                               0.0             3.857361                          0.0              78.707596                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T06:39:00+00:00             0.0                     110.699234         1.108094                0.0          0.0                241.0                  0.0                               0.0             2.100138                          0.0              78.378403                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T06:49:00+00:00             0.0                     107.958923         0.000000                0.0          0.0                241.0                  0.0                               0.0             1.105891                          0.0              78.068207                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T06:59:00+00:00             0.0                     107.908707         1.098955                0.0          0.0                241.0                  0.0                               0.0             1.650683                          0.0              77.750031                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T07:09:00+00:00             0.0                     103.853287         1.049138                0.0          0.0                241.0                  0.0                               0.0             1.428316                          0.0              77.478340                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T07:19:00+00:00             0.0                     115.966980         0.863382                0.0          0.0                241.0                  0.0                               0.0             1.023494                          0.0              77.267151                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T07:29:00+00:00             0.0                     110.812897         0.990513                0.0          0.0                241.0                  0.0                               0.0             1.748745                          0.0              76.953796                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T07:39:00+00:00             0.0                     115.251938         1.391278                0.0          0.0                241.0                  0.0                               0.0             1.963552                          0.0              76.640579                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T07:49:00+00:00             0.0                     112.326515         1.045634                0.0          0.0                241.0                  0.0                               0.0             1.595068                          0.0              76.463905                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T07:59:00+00:00             0.0                     111.361122         1.190038                0.0          0.0                241.0                  0.0                               0.0             1.719526                          0.0              76.168510                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T08:09:00+00:00             0.0                     105.993050         1.092852                0.0          0.0                241.0                  0.0                               0.0             2.293420                          0.0              75.891830                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T08:19:00+00:00             0.0                     110.609467         1.059205                0.0          0.0                241.0                  0.0                               0.0             1.258819                          0.0              75.567871                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T08:29:00+00:00             0.0                      87.616379         1.000633                0.0          0.0                241.0                  0.0                               0.0             1.490101                          0.0              75.176018                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T08:39:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0              74.902481                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T08:49:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.730853                          0.0              74.647263                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T08:59:00+00:00             0.0                     100.054886         0.000000                0.0          0.0                241.0                  0.0                               0.0             1.440243                          0.0              74.448898                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T09:09:00+00:00             0.0                     102.199524         0.854368                0.0          0.0                241.0                  0.0                               0.0             1.335361                          0.0              74.275711                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T09:19:00+00:00             0.0                     102.200607         1.071010                0.0          0.0                241.0                  0.0                               0.0             1.351687                          0.0              74.211464                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T09:29:00+00:00             0.0                      89.918953         0.984842                0.0          0.0                241.0                  0.0                               0.0             1.577754                          0.0              73.908836                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T09:39:00+00:00             0.0                     124.616676         1.493939                0.0          0.0                241.0                  0.0                               0.0             3.443273                          0.0              73.715027                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T09:49:00+00:00             0.0                     117.094414         1.374406                0.0          0.0                241.0                  0.0                               0.0             2.262812                          0.0              73.566093                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T09:59:00+00:00             0.0                     131.235352         1.474907                0.0          0.0                241.0                  0.0                               0.0             4.539606                          0.0              73.359253                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T10:09:00+00:00             0.0                     103.665649         0.962844                0.0          0.0                241.0                  0.0                               0.0             2.389879                          0.0              73.174255                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T10:19:00+00:00             0.0                      29.455963         1.045271                0.0          0.0                241.0                  0.0                               0.0             1.344642                          0.0              73.069229                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T10:29:00+00:00             0.0                      69.733116         0.951653                0.0          0.0                241.0                  0.0                               0.0             1.969746                          0.0              73.112488                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T10:39:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             1.077080                          0.0              73.100143                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T10:49:00+00:00             0.0                     101.555344         1.247410                0.0          0.0                241.0                  0.0                               0.0             1.568973                          0.0              73.309967                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T10:59:00+00:00             0.0                     104.317116         1.026191                0.0          0.0                241.0                  0.0                               0.0             2.176376                          0.0              73.643822                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T11:09:00+00:00             0.0                     105.064613         1.359990                0.0          0.0                241.0                  0.0                               0.0             2.295864                          0.0              74.018448                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T11:19:00+00:00             0.0                     127.804443         0.981182                0.0          0.0                241.0                  0.0                               0.0             1.653354                          0.0              74.640892                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T11:29:00+00:00             0.0                     112.218880         1.083648                0.0          0.0                241.0                  0.0                               0.0             1.809109                          0.0              75.099686                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T11:39:00+00:00             0.0                     120.196457         1.325030                0.0          0.0                241.0                  0.0                               0.0             2.734704                          0.0              75.255859                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T11:49:00+00:00             0.0                     132.054001         2.389051                0.0          0.0                241.0                  0.0                               0.0             5.827145                          0.0              75.023407                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T11:59:00+00:00             0.0                     128.927017         1.450576                0.0          0.0                241.0                  0.0                               0.0             3.785557                          0.0              74.787735                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T12:09:00+00:00             0.0                     135.651962         1.647075                0.0          0.0                241.0                  0.0                               0.0             3.679435                          0.0              74.653664                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T12:19:00+00:00             0.0                     146.730652         3.237099                0.0          0.0                241.0                  0.0                               0.0             5.201088                          0.0              74.647263                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T12:29:00+00:00             0.0                     135.599960         2.043875                0.0          0.0                241.0                  0.0                               0.0             5.533622                          0.0              74.781326                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T12:39:00+00:00             0.0                     131.770920         2.217704                0.0          0.0                241.0                  0.0                               0.0             6.802375                          0.0              74.857895                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T12:49:00+00:00             0.0                     144.848434         3.444959                0.0          0.0                241.0                  0.0                               0.0             6.699607                          0.0              75.435242                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T12:59:00+00:00             0.0                     144.782623         3.724324                0.0          0.0                241.0                  0.0                               0.0            11.179139                          0.0              76.542496                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T13:09:00+00:00             0.0                     148.908539         3.814251                0.0          0.0                241.0                  0.0                               0.0             9.513521                          0.0              78.027679                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T13:19:00+00:00             0.0                     148.277512         5.529873                0.0          0.0                241.0                  0.0                               0.0             9.136892                          0.0              80.238098                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T13:29:00+00:00             0.0                     150.332275         4.553044                0.0          0.0                241.0                  0.0                               0.0            10.547043                          0.0              82.546997                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T13:39:00+00:00             0.0                     150.499161         3.572650                0.0          0.0                241.0                  0.0                               0.0             7.403262                          0.0              84.146393                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T13:49:00+00:00             0.0                     164.282211         6.650906                0.0          0.0                241.0                  0.0                               0.0             8.620327                          0.0              86.434723                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T13:59:00+00:00             0.0                     147.441284         3.825224                0.0          0.0                241.0                  0.0                               0.0             9.904116                          0.0              87.373199                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T14:09:00+00:00             0.0                     170.739716         6.524946                0.0          0.0                241.0                  0.0                               0.0            10.362272                          0.0              86.709358                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T14:19:00+00:00             0.0                     143.420181         2.031290                0.0          0.0                241.0                  0.0                               0.0             4.925133                          0.0              86.889389                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T14:29:00+00:00             0.0                     114.937752         1.889242                0.0          0.0                241.0                  0.0                               0.0             6.310583                          0.0              88.560966                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T14:39:00+00:00             0.0                     111.240326         1.845917                0.0          0.0                241.0                  0.0                               0.0             6.072736                          0.0              91.524567                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T14:49:00+00:00             0.0                     108.252670         1.287201                0.0          0.0                241.0                  0.0                               0.0             3.114659                          0.0              92.306168                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T14:59:00+00:00             0.0                     117.780624         2.243607                0.0          0.0                241.0                  0.0                               0.0             6.371684                          0.0              93.116470                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T15:09:00+00:00             0.0                     124.814209         2.679693                0.0          0.0                241.0                  0.0                               0.0             6.077712                          0.0              93.436440                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T15:19:00+00:00             0.0                     185.837173         5.187276                0.0          0.0                241.0                  0.0                               0.0             7.190399                          0.0              96.074600                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T15:29:00+00:00             0.0                     140.338577         2.864490                0.0          0.0                241.0                  0.0                               0.0             7.076113                          0.0              98.015625                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T15:39:00+00:00             0.0                     148.527451         3.315391                0.0          0.0                241.0                  0.0                               0.0             7.792193                          0.0             100.000092                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T15:49:00+00:00             0.0                     144.267365         4.316967                0.0          0.0                241.0                  0.0                               0.0             6.749008                          0.0             102.092957                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T15:59:00+00:00             0.0                     131.293442         2.369575                0.0          0.0                241.0                  0.0                               0.0             6.153591                          0.0             104.497070                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T16:09:00+00:00             0.0                     172.315674         4.933301                0.0          0.0                241.0                  0.0                               0.0             7.852934                          0.0             105.446472                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T16:19:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             105.840157                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T16:29:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             107.870361                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T16:39:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             110.556801                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T16:49:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0               0.000000                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T16:59:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             114.284203                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T17:09:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             111.170113                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T17:19:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             113.259499                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T17:29:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             113.142426                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T17:39:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             113.714233                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T17:49:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             112.357735                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T17:59:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             114.975929                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T18:09:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             112.370018                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T18:19:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             114.684845                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T18:29:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             110.134666                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T18:39:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             108.438057                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T18:49:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             106.380966                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                85.0                          0.0
2023-06-01T18:59:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             103.794212                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T19:09:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             101.528244                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T19:19:00+00:00             0.0                     201.011078         3.907201                0.0          0.0                241.0                  0.0                               0.0             8.214648                          0.0             100.303253                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T19:29:00+00:00             0.0                     238.056198         2.365698                0.0          0.0                241.0                  0.0                               0.0             7.154221                          0.0              98.968056                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T19:39:00+00:00             0.0                     269.768921         4.105206                0.0          0.0                241.0                  0.0                               0.0             8.357341                          0.0              98.053459                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T19:49:00+00:00             0.0                     250.279144         3.233955                0.0          0.0                241.0                  0.0                               0.0             5.348557                          0.0              98.450279                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T19:59:00+00:00             0.0                     296.303131         2.109298                0.0          0.0                241.0                  0.0                               0.0             4.756022                          0.0             100.117531                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T20:09:00+00:00             0.0                     284.500031         3.026353                0.0          0.0                241.0                  0.0                               0.0             6.135660                          0.0             103.043625                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
2023-06-01T20:19:00+00:00             0.0                       0.000000         0.000000                0.0          0.0                241.0                  0.0                               0.0             0.000000                          0.0             106.212173                        0.0       0.0           0.0                    0.0                     0.0                   0.0                                 0.0                          0.0
