              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Wind Speed (avg)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  Wind Direction (max)°  Wind Direction (avg)°  Saline Concentration%  Road Condition Lufftlogic  Surface Temperature°F  Freezing Temperature°F  Sub Surface Temperature 1°F  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-11-01T05:41:00+00:00       81.192772                            0.0       330.391541          28.420166    23.388988             6.496116             6.437111                       1000.425903                     0.000000             346.439941             337.709015                   85.0                        0.0              30.549877                    85.0                    47.069248              0.000000          85.0                                10.0
2023-11-01T05:51:00+00:00       81.885117                            0.0       340.946564          28.262064    23.437145             5.351060             5.597221                       1000.429260                     0.000000             330.324219             337.520721                   85.0                        0.0              30.413870                    85.0                    47.050480              0.000000          85.0                                10.0
2023-11-01T06:01:00+00:00       81.633934                            0.0       339.697479          28.242386    23.344572             4.906003             6.256564                       1000.444580                     0.000000             331.165680             336.139740                   85.0                        0.0              30.268492                    85.0                    47.041096              0.000000          85.0                                10.0
2023-11-01T06:11:00+00:00       81.863716                            0.0       332.174927          28.124018    23.295918             5.004520             6.103048                       1000.431702                     0.000000             342.122467             341.323151                   85.0                        0.0              30.202190                    85.0                    47.003498              0.000000          85.0                                10.0
2023-11-01T06:21:00+00:00       81.410400                            0.0       327.333435          28.222691    23.259903             5.277230             5.427352                       1000.534485                     0.000000             334.401947             340.025330                   85.0                        0.0              30.042839                    85.0                    46.979988              0.000000          85.0                                10.0
2023-11-01T06:31:00+00:00       80.865471                            0.0       320.935181          28.262064    23.138206             3.249316             5.262417                       1000.568237                     0.000000             339.388672             328.933868                   85.0                        0.0              29.908121                    85.0                    46.956463              0.000000          85.0                                10.0
2023-11-01T06:41:00+00:00       81.545113                            0.0       322.813141          27.845856    22.931007             5.635435             5.390748                       1000.699707                     0.000000             318.609985             321.728851                   85.0                        0.0              29.734690                    85.0                    46.904659              0.000000          85.0                                10.0
2023-11-01T06:51:00+00:00       83.160248                            0.0       326.281769          27.423450    22.984871             6.363946             6.625434                       1000.570862                     0.000000             309.672150             322.134796                   85.0                        0.0              29.543238                    85.0                    46.871674              0.000000          85.0                                10.0
2023-11-01T07:01:00+00:00       83.380875                            0.0       317.889404          27.423450    23.048002             5.185796             5.574696                       1000.654541                     0.000000             324.417755             324.692841                   85.0                        0.0              29.363552                    85.0                    46.621120              0.000000          85.0                                10.0
2023-11-01T07:11:00+00:00       83.330856                            0.0       319.343353          27.281231    22.894348             7.178298             5.578102                       1000.630066                     0.000000             327.974457             319.789764                   85.0                        0.0              29.187132                    85.0                    46.895241              0.000000          85.0                                10.0
2023-11-01T07:21:00+00:00       83.616447                            0.0       342.017609          26.994686    22.694965             4.345813             4.624102                       1000.624329                     0.000000             341.341003             337.049408                   85.0                        0.0              29.079121                    85.0                    46.871674              0.000000          85.0                                10.0
2023-11-01T07:31:00+00:00       82.454147                            0.0       323.901062          27.138317    22.502766             3.557636             4.233296                       1000.654114                     0.000000             333.474426             334.304443                   85.0                        0.0              28.909874                    85.0                    46.843395              0.000000          85.0                                10.0
2023-11-01T07:41:00+00:00       81.963806                            0.0       323.283813          26.994686    22.220558             4.587240             4.476967                       1000.731201                     0.000000             332.442627             327.903320                   85.0                        0.0              28.779072                    85.0                    46.748940              0.000000          85.0                                10.0
2023-11-01T07:51:00+00:00       82.161438                            0.0       318.755432          26.850327    22.136505             4.221733             3.592701                       1000.752075                     0.000000             313.378784             327.936737                   85.0                        0.0              28.709108                    85.0                    46.730042              0.000000          85.0                                10.0
2023-11-01T08:01:00+00:00       82.331390                            0.0       309.995087          26.705231    22.043562             2.738977             4.145306                       1000.706726                     0.000000             336.259430             322.836243                   85.0                        0.0              28.555513                    85.0                    46.103596              0.000000          85.0                                10.0
2023-11-01T08:11:00+00:00       83.586533                            0.0       319.663818          26.284637    21.990463             6.314949             4.676192                       1000.645630                     0.000000             314.018585             317.185211                   85.0                        0.0              28.445389                    85.0                    46.167171              0.000000          85.0                                10.0
2023-11-01T08:21:00+00:00       83.784645                            0.0       307.446167          26.145029    21.909725             3.457839             4.513054                       1000.624634                     0.000000             328.581238             320.997559                   85.0                        0.0              28.380310                    85.0                    46.573685              0.000000          85.0                                10.0
2023-11-01T08:31:00+00:00       83.872444                            0.0       322.973419          26.004719    21.796967             2.804283             3.832595                       1000.600037                     0.000000             311.082733             316.802765                   85.0                        0.0              28.217276                    85.0                    46.559433              0.000000          85.0                                10.0
2023-11-01T08:41:00+00:00       84.217720                            0.0       313.832642          25.579435    21.477091             3.060148             3.415412                       1000.550537                     0.000000             309.723999             314.621033                   85.0                        0.0              28.179539                    85.0                    46.530960              0.000000          85.0                                10.0
2023-11-01T08:51:00+00:00       84.470116                            0.0       317.644104          25.436218    21.407341             3.911610             3.907722                       1000.501282                     0.000000             312.567749             315.011871                   85.0                        0.0              28.049154                    85.0                    46.507198              0.000000          85.0                                10.0
2023-11-01T09:01:00+00:00       84.557213                            0.0       321.153442          25.292265    21.290426             4.770607             4.125211                       1000.360901                     0.000000             316.322632             318.533508                   85.0                        0.0              27.901329                    85.0                    46.483429              0.000000          85.0                                10.0
2023-11-01T09:11:00+00:00       84.391983                            0.0       322.573456          25.292265    21.244198             4.998878             4.657778                       1000.486084                     0.000000             321.426025             324.894165                   85.0                        0.0              27.816523                    85.0                    46.450134              0.000000          85.0                                10.0
2023-11-01T09:21:00+00:00       84.423805                            0.0       315.233215          25.147552    21.111095             3.181051             4.522175                       1000.428955                     0.000000             317.060150             324.932007                   85.0                        0.0              27.744267                    85.0                    46.416809              0.000000          85.0                                10.0
2023-11-01T09:31:00+00:00       84.459618                            0.0       300.594086          24.855877    20.834860             2.288150             3.652942                       1000.414185                     0.000000             336.642853             317.449280                   85.0                        0.0              27.748531                    85.0                    46.492935              0.000000          85.0                                10.0
2023-11-01T09:41:00+00:00       85.497398                            0.0       310.936859          24.294117    20.571024             3.423117             3.622681                       1000.527527                     0.000000             315.502991             304.716583                   85.0                        0.0              27.565014                    85.0                    46.459648              0.000000          85.0                                10.0
2023-11-01T09:51:00+00:00       86.002029                            0.0       293.959442          24.010406    20.430695             4.035724             2.934306                       1000.614563                     0.000000             284.573792             297.602783                   85.0                        0.0              27.492176                    85.0                    46.426331              0.000000          85.0                                10.0
2023-11-01T10:01:00+00:00       87.061378                            0.0       294.108337          23.579166    20.294424             4.913322             4.471897                       1000.574524                     0.000000             295.934631             295.783264                   85.0                        0.0              27.328747                    85.0                    46.388840              0.000000          85.0                                10.0
2023-11-01T10:11:00+00:00       87.392532                            0.0       312.416534          23.579166    20.383753             4.217099             4.278553                       1000.446777                     0.000000             318.938171             298.086731                   85.0                        0.0              27.186134                    85.0                    46.357243              0.000000          85.0                                10.0
2023-11-01T10:21:00+00:00       87.033478                            0.0       282.897064          23.744268    20.449455             5.595215             4.841298                       1000.668640                     0.000000             283.644928             292.689178                   85.0                        0.0              27.116735                    85.0                    46.325623              0.000000          85.0                                10.0
2023-11-01T10:31:00+00:00       86.643944                            0.0       295.858093          23.723686    20.323620             4.145055             4.728065                       1000.718567                     0.000000             299.910034             288.707397                   85.0                        0.0              27.099373                    85.0                    46.280399              0.000000          85.0                                10.0
2023-11-01T10:41:00+00:00       85.585571                            0.0       286.789307          23.990032    20.296429             4.466530             4.485196                       1000.775696                     0.000000             289.549530             294.559662                   85.0                        0.0              27.142784                    85.0                    46.257774              0.000000          85.0                                10.0
2023-11-01T10:51:00+00:00       85.066010                            0.0       296.922668          24.010406    20.173237             3.638044             3.520032                       1000.748169                     0.000000             316.532959             301.292328                   85.0                        0.0              27.147104                    85.0                    46.221565              0.000000          85.0                                10.0
2023-11-01T11:01:00+00:00       84.846092                            0.0       302.463959          24.010406    20.112383             4.320585             4.063288                       1000.884521                     0.000000             311.273651             296.213989                   85.0                        0.0              27.047207                    85.0                    46.185299              0.000000          85.0                                10.0
2023-11-01T11:11:00+00:00       84.433716                            0.0       296.478302          24.010406    19.997890             2.350265             2.722109                       1000.859802                     0.000000             312.076782             295.816162                   85.0                        0.0              26.968786                    85.0                    46.149002              0.000000          85.0                                10.0
2023-11-01T11:21:00+00:00       84.094330                            0.0       278.008148          23.949228    19.843279             4.352291             3.587109                       1000.876221                     0.000000             277.537598             276.132294                   85.0                        0.0              26.968786                    85.0                    46.112679              0.000000          85.0                                10.0
2023-11-01T11:31:00+00:00       85.927528                            0.0       256.264923          23.723686    20.128353             2.598189             2.984720                       1000.995117                     0.000000             309.070496             278.289185                   85.0                        0.0              26.920784                    85.0                    46.071785              0.000000          85.0                                10.0
2023-11-01T11:41:00+00:00       87.171776                            0.0       274.531067          23.579166    20.324238             3.093259             3.074334                       1000.923401                     0.000000             278.582275             275.316986                   85.0                        0.0              26.837656                    85.0                    46.035393              0.000000          85.0                                10.0
2023-11-01T11:51:00+00:00       87.199326                            0.0       287.936340          23.579166    20.331673             2.952103             3.125766                       1001.005554                     0.000000             291.786530             283.516846                   85.0                        0.0              26.863935                    85.0                    45.998997              0.000000          85.0                                10.0
2023-11-01T12:01:00+00:00       86.613388                            0.0       280.895874          23.371395    19.968599             3.483021             3.332187                       1000.925903                     0.000000             276.703278             278.402985                   85.0                        0.0              26.701603                    85.0                    45.962540              0.000000          85.0                                10.0
2023-11-01T12:11:00+00:00       86.709877                            0.0       267.752930          23.287825    19.912495             1.844447             2.398864                       1000.858948                     0.000000             295.104523             275.770569                   85.0                        0.0              26.596098                    85.0                    45.916931              0.000000          85.0                                10.0
2023-11-01T12:21:00+00:00       86.127922                            0.0       264.688232          23.433893    19.898087             2.510420             1.686271                       1000.992493                     0.000000             267.063843             256.652893                   85.0                        0.0              26.571106                    85.0                    45.866730              0.000000          85.0                                10.0
2023-11-01T12:31:00+00:00       86.296661                            0.0       257.416199          23.287825    19.800350             1.920605             1.776489                       1001.065186                     0.000000             281.592590             250.965271                   85.0                        0.0              26.558586                    85.0                    45.834747              0.000000          85.0                                10.0
2023-11-01T12:41:00+00:00       87.336823                            0.0       272.027618          23.077816    19.874863             1.691203             2.364137                       1001.123840                     0.000000             268.371399             269.058319                   85.0                        0.0              26.644386                    85.0                    45.784416              0.000000          85.0                                10.0
2023-11-01T12:51:00+00:00       87.396027                            0.0       243.089401          23.433893    20.241575             2.459785             1.763454                       1001.159607                     0.000000             271.182281             253.518890                   85.0                        0.0              26.933868                    85.0                    45.747776              0.000000          85.0                                10.0
2023-11-01T13:01:00+00:00       87.160431                            0.0       261.578674          24.010406    20.745888             2.286039             2.173205                       1001.167480                     0.000000             258.384583             260.189484                   85.0                        0.0              27.068956                    85.0                    45.711136              0.000000          85.0                                10.0
2023-11-01T13:11:00+00:00       86.733604                            0.0       246.113892          24.434845    21.047970             1.921704             2.617905                       1001.309753                     0.000000             255.076019             252.621857                   85.0                        0.0              27.229399                    85.0                    45.660660              0.000000          85.0                                10.0
2023-11-01T13:21:00+00:00       86.355659                            0.0       250.662781          24.654520    21.161015             1.762193             2.081739                       1001.331909                     0.000000             234.871490             250.088379                   85.0                        0.0              27.483599                    85.0                    45.619339              0.000000          85.0                                10.0
2023-11-01T13:31:00+00:00       85.549332                            0.0       236.951401          25.292265    21.566307             2.227384             2.708417                       1001.393921                     0.000000             258.721527             246.745560                   85.0                        0.0              28.405624                    85.0                    45.554977              0.000000          85.0                                10.0
2023-11-01T13:41:00+00:00       85.372604                            0.0       264.918182          25.904058    22.118488             3.405359             2.864849                       1001.329346                     0.000000             259.357330             256.859192                   85.0                        0.0              29.453516                    85.0                    45.439789              0.000000          85.0                                10.0
2023-11-01T13:51:00+00:00       84.743202                            0.0       272.850037          26.621996    22.647793             3.129043             3.510692                       1001.415161                     0.000000             271.373352             271.725098                   85.0                        0.0              30.514847                    85.0                    45.231693              0.000000          85.0                                10.0
2023-11-01T14:01:00+00:00       83.866341                            0.0       274.104126          27.179226    22.946922             4.214620             3.985481                       1001.370178                     0.000000             270.952179             269.583435                   85.0                        0.0              31.294672                    85.0                    45.342804              0.000000          85.0                                10.0
2023-11-01T14:11:00+00:00       82.096153                            0.0       273.286469          27.845856    23.091476             4.331626             3.516022                       1001.320740                     0.000000             260.868866             259.183777                   85.0                        0.0              32.157341                    85.0                    45.407486              0.000000          85.0                                10.0
2023-11-01T14:21:00+00:00       81.766548                            0.0       280.112335          28.564980    23.698711             3.719650             5.378075                       1001.262390                     0.000000             277.124146             271.853821                   85.0                        0.0              33.789066                    85.0                    45.352043              0.000000          85.0                                10.0
2023-11-01T14:31:00+00:00       80.181259                            0.0       269.740479          29.015606    23.670860             4.575613             4.235153                       1001.285950                     0.000000             286.713928             267.473419                   85.0                        0.0              34.257866                    85.0                    45.231693              0.000000          85.0                                10.0
2023-11-01T14:41:00+00:00       81.303368                            0.0       244.952011          29.678822    24.651270             3.295013             3.115637                       1001.406128                     0.000000             268.136688             268.852203                   85.0                        0.0              34.499023                    85.0                    44.570057              0.000000          85.0                                10.0
2023-11-01T14:51:00+00:00       79.888962                            0.0       259.358978          29.817591    24.365635             6.866107             4.001616                       1001.405762                     0.000000             270.581604             249.225876                   85.0                        0.0              36.068695                    85.0                    44.961960              0.000000          85.0                                10.0
2023-11-01T15:01:00+00:00       79.043510                            0.0       277.136719          30.252373    24.534145             6.450372             5.750001                       1001.331299                     0.000000             231.955597             248.521072                   85.0                        0.0              37.280392                    85.0                    45.106346              0.000000          85.0                                10.0
2023-11-01T15:11:00+00:00       76.618958                            0.0       235.732910          31.227592    24.734344             3.827036             5.023271                       1001.311829                     0.000000             264.437592             256.243835                   85.0                        0.0              38.495441                    85.0                    45.073792              0.000000          85.0                                10.0
2023-11-01T15:21:00+00:00       75.572784                            0.0       279.122589          31.446707    24.616707             4.647295             3.783403                       1001.290405                     0.000000             265.849884             254.063614                   85.0                        0.0              38.783966                    85.0                    44.760918              0.000000          85.0                                10.0
2023-11-01T15:31:00+00:00       71.618484                            0.0       250.281555          32.059017    23.920208             5.157938             5.639130                       1001.230225                     0.000000             225.578232             257.417480                   85.0                        0.0              40.228821                    85.0                    44.798401              0.000000          85.0                                10.0
2023-11-01T15:41:00+00:00       70.681496                            0.0       280.780914          32.100185    23.644920             6.508282             6.939764                       1001.080933                     0.000000             299.042084             273.019257                   85.0                        0.0              40.233238                    85.0                    44.896606              0.000000          85.0                                10.0
2023-11-01T15:51:00+00:00       69.057922                            0.0       266.681122          32.630547    23.599056             8.415121             7.852850                       1000.934326                     0.000000             271.084686             278.363434                   85.0                        0.0              40.113338                    85.0                    44.803066              0.000000          85.0                                10.0
2023-11-01T16:01:00+00:00       68.297859                            0.0       281.484528          32.346088    23.062277            11.384586             8.860818                       1000.744934                     0.000000             260.001465             262.990448                   85.0                        0.0              40.542480                    85.0                    44.901291              0.000000          85.0                                10.0
2023-11-01T16:11:00+00:00       67.629097                            0.0       246.614655          32.771801    23.235298             8.115429             8.497625                       1000.754028                     0.000000             237.336823             246.655472                   85.0                        0.0              41.326897                    85.0                    44.854553              0.000000          85.0                                10.0
2023-11-01T16:21:00+00:00       65.899673                            0.0       246.805283          32.992485    22.828896             4.221047             4.952971                       1000.695740                     0.000000             265.498322             255.906281                   85.0                        0.0              42.495564                    85.0                    44.868584              0.000000          85.0                                10.0
2023-11-01T16:31:00+00:00       66.301399                            0.0       267.778778          33.742924    23.690147            15.430769             9.583122                       1000.629150                     0.000000             269.576447             263.320801                   85.0                        0.0              44.494263                    85.0                    44.845203              0.000000          85.0                                10.0
2023-11-01T16:41:00+00:00       63.881245                            0.0       281.913788          33.883846    22.937172            13.433985            12.395042                       1000.528076                     0.000000             255.689789             260.607086                   85.0                        0.0              44.999268                    85.0                    44.793709              0.000000          85.0                                10.0
2023-11-01T16:51:00+00:00       61.881062                            0.0       249.834564          34.575668    22.836250             8.487711             9.291821                       1000.392456                     0.000000             259.146240             256.840454                   85.0                        0.0              44.395958                    85.0                    44.770287              0.000000          85.0                                10.0
2023-11-01T17:01:00+00:00       60.861744                            0.0       265.306793          34.312912    22.192724            11.269207            10.671920                       1000.279419                     0.000000             256.210663             255.021332                   85.0                        0.0              43.923565                    85.0                    44.774982              0.000000          85.0                                10.0
2023-11-01T17:11:00+00:00       60.401951                            0.0       243.642242          34.495045    22.184887            11.668169            10.706264                       1000.141968                     0.000000             268.677032             266.797913                   85.0                        0.0              44.292961                    85.0                    44.760918              0.000000          85.0                                10.0
2023-11-01T17:21:00+00:00       58.763325                            0.0       249.840530          35.055141    22.060669             6.671897             5.761193                       1000.066467                     0.000000             220.833267             264.627167                   85.0                        0.0              46.843395                    85.0                    44.634201              0.185718          85.0                                10.0
2023-11-01T17:31:00+00:00       57.948711                            0.0       270.886658          35.154137    21.822887            11.973379             9.553233                        999.806580                     0.000000             269.789368             252.655869                   85.0                        0.0              47.064545                    85.0                    44.704651              0.185718          85.0                                10.0
2023-11-01T17:41:00+00:00       58.233620                            0.0       278.462799          35.154137    21.939129            11.050873            12.689406                        999.524719                     0.000000             266.769775             268.038910                   85.0                        0.0              48.484558                    85.0                    44.699974              0.371437          85.0                                10.0
2023-11-01T17:51:00+00:00       56.243217                            0.0       269.255920          36.561405    22.435154            13.431820            13.559773                        999.387390                     0.000000             266.891724             270.781799                   85.0                        0.0              50.374084                    85.0                    44.695267              0.495249          85.0                                10.0
2023-11-01T18:01:00+00:00       57.226288                            0.0       219.828079          35.852440    22.181606            11.349773            10.377913                        999.227661                     0.000000             218.222198             258.220520                   85.0                        0.0              49.313683                    85.0                    44.685890              0.433342          85.0                                10.0
2023-11-01T18:11:00+00:00       57.787785                            0.0       227.102310          36.279652    22.815060            12.799355            11.860246                        999.119507                     0.000000             226.935333             226.274948                   85.0                        0.0              50.626381                    85.0                    44.671799              0.495249          85.0                                10.0
2023-11-01T18:21:00+00:00       58.063034                            0.0       280.148315          36.701374    23.324816             4.577423             7.126726                        999.006226                     0.000000             215.562958             254.316895                   85.0                        0.0              50.587639                    85.0                    44.104172              0.433342          85.0                                10.0
2023-11-01T18:31:00+00:00       56.386723                            0.0       272.409912          36.561405    22.495716            11.933950            10.545166                        998.746521                     0.000000             287.946167             276.138184                   85.0                        0.0              50.383804                    85.0                    44.216652              0.433342          85.0                                10.0
2023-11-01T18:41:00+00:00       57.438206                            0.0       252.091431          36.481144    22.859940             5.295222             8.379332                        998.551270                     0.000000             211.504608             274.778809                   85.0                        0.0              49.389202                    85.0                    44.718731              0.371437          85.0                                10.0
2023-11-01T18:51:00+00:00       53.461872                            0.0       221.556076          37.536331    22.141819            11.077552            11.128108                        998.452637                     0.000000             217.784760             218.003662                   85.0                        0.0              50.325401                    85.0                    44.728107              0.433342          85.0                                10.0
2023-11-01T19:01:00+00:00       52.040348                            0.0       267.194061          37.255341    21.242237             8.099754             8.161285                        998.385681                     0.000000             274.860229             234.237595                   85.0                        0.0              49.242813                    85.0                    44.732811              0.433342          85.0                                10.0
2023-11-01T19:11:00+00:00       51.253124                            0.0       258.910248          37.536331    21.142935            11.969120            10.662478                        998.154358                     0.000000             230.247284             247.636261                   85.0                        0.0              49.657162                    85.0                    44.732811              0.433342          85.0                                10.0
2023-11-01T19:21:00+00:00       54.502888                            0.0       235.285843          36.701374    21.820271             7.359458            10.225343                        998.076416                     0.000000             268.318634             260.326477                   85.0                        0.0              48.369034                    85.0                    42.495564              0.371437          85.0                                10.0
2023-11-01T19:31:00+00:00       52.155689                            0.0       276.822083          37.536331    21.555649             7.855907            10.197576                        997.967102                     0.000000             236.362579             256.492432                   85.0                        0.0              49.872284                    85.0                    44.770287              0.433342          85.0                                10.0
2023-11-01T19:41:00+00:00       53.027023                            0.0       274.042664          37.536331    21.948101             9.643393            10.525524                        997.869690                     0.000000             237.798462             255.931412                   85.0                        0.0              48.920052                    85.0                    44.699974              0.433342          85.0                                10.0
