              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  wind direction max°  wind direction avg°  Saline Concentration%  Road Condition Lufftlogic  Friction  Ice Percent%  Surface Temperature°F  Freezing Temperature°F  Water Film Heightmil  ICE Layer Thicknessmil  NIRS Service Level%  SubSurface Temp 0"°F  SubSurface Temp -3"°F  SubSurface Temp -6"°F  SubSurface Temp -9"°F  SubSurface Temp -12"°F  SubSurface Temp -18"°F  SubSurface Temp -24"°F  SubSurface Temp -30"°F  SubSurface Temp -36"°F  SubSurface Temp -42"°F  SubSurface Temp -48"°F  SubSurface Temp -54"°F  SubSurface Temp -60"°F  SubSurface Temp -66"°F  SubSurface Temp -72"°F
2023-02-01T07:25:00+00:00       75.569916                            0.0       234.515900          -0.538010    -6.412434             0.000000             1.947273             5.476997                        960.452637                     0.000000           270.929108           241.777832               0.000000                        3.0  0.145475    100.000000               0.860003               32.000000              0.000000               10.946655                -23.0             23.270000              25.070000              26.582001              28.148001               29.210001               30.469999               31.280001               31.982000               33.043999               33.962002               34.627998               35.546001               36.248001               37.183998               37.939999
2023-02-01T07:35:00+00:00       75.816986                            0.0       250.324112          -0.971664    -6.766285             0.000000             1.785558             6.842012                        960.502136                     0.000000           243.233078           238.385513               0.000000                        3.0  0.143609    100.000000               0.860003               32.000000              0.000000               11.039285                -23.0             23.270000              25.070000              26.546000              28.129999               29.191999               30.452000               31.261999               32.000000               33.043999               33.944000               34.591999               35.528000               36.211998               37.130001               37.868000
2023-02-01T07:45:00+00:00       76.245552                            0.0       273.393616          -1.067219    -6.742847             0.000000             2.382254             5.275263                        960.657959                     0.000000           271.923706           244.175354               0.000000                        3.0  0.147195    100.000000               0.860003               32.000000              0.000000               10.746423                -23.0             23.270000              25.088001              26.582001              28.094000               29.191999               30.469999               31.261999               31.964001               33.043999               33.944000               34.610001               35.509998               36.265999               37.166000               37.886002
2023-02-01T07:55:00+00:00       76.765587                            0.0       230.585587          -1.246696    -6.777149             0.000000             1.855138             6.051166                        960.756226                     0.000000           253.742020           239.124039               0.000000                        3.0  0.145503    100.000000               0.860003               32.000000              0.000000               10.871943                -23.0             23.251999              25.070000              26.546000              28.112000               29.156000               30.469999               31.243999               31.982000               33.062000               33.944000               34.610001               35.509998               36.248001               37.147999               37.886002
2023-02-01T08:05:00+00:00       76.633156                            0.0       244.606735          -1.090580    -6.660915             0.000000             2.110216             5.480568                        960.752014                     0.000000           228.197968           235.096634               0.000000                        3.0  0.146142    100.000000               2.120001               32.000000              0.000000               10.802488                -23.0             23.216000              25.070000              26.510000              28.076000               29.120001               30.488001               31.280001               32.000000               33.043999               33.944000               34.591999               35.528000               36.265999               37.094002               37.922001
2023-02-01T08:15:00+00:00       76.655823                            0.0       238.051483          -1.112736    -6.676365             0.000000             1.671799             5.075862                        960.862000                     0.000000           267.003052           208.615417               0.000000                        3.0  0.145838    100.000000               2.840000               32.000000              0.000000               10.843093                -23.0             23.216000              25.034000              26.510000              28.076000               29.138000               30.469999               31.280001               32.000000               33.043999               33.944000               34.591999               35.492001               36.248001               37.130001               37.868000
2023-02-01T08:25:00+00:00       76.069748                            0.0       253.568237          -0.681690    -6.415779             0.000000             2.329460             6.851608                        960.794617                     0.000000           214.109573           240.197037               0.000000                        3.0  0.148051    100.000000               4.100000               32.000000              0.000000               10.657468                -23.0             23.180000              25.015999              26.510000              28.076000               29.156000               30.488001               31.261999               32.000000               33.043999               33.944000               34.610001               35.492001               36.265999               37.112000               37.886002
2023-02-01T08:35:00+00:00       75.745461                            0.0       269.821533          -0.412502    -6.242558             0.000000             2.471328             6.765117                        960.851135                     0.000000           240.651474           240.146347               0.000000                        3.0  0.149016    100.000000               4.820000               32.000000              0.000000               10.579183                -23.0             23.162001              25.052000              26.492001              28.058001               29.120001               30.452000               31.261999               32.000000               33.026001               33.944000               34.574001               35.509998               36.230000               37.112000               37.886002
2023-02-01T08:45:00+00:00       75.630867                            0.0       231.703629          -0.135681    -6.005001             0.000000             1.852315             4.622295                        960.879883                     0.000000           201.476059           233.264267               0.000000                        3.0  0.146452    100.000000               5.180002               32.000000              0.000000               10.766115                -23.0             23.162001              24.962000              26.456001              28.058001               29.101999               30.469999               31.243999               31.982000               33.026001               33.908001               34.574001               35.546001               36.265999               37.130001               37.868000
2023-02-01T08:55:00+00:00       75.805069                            0.0       262.895813           0.152132    -5.677742             0.000000             1.636633             4.975880                        960.904541                     0.000000           244.892532           246.791504               0.000000                        3.0  0.144815    100.000000               5.360001               32.000000              0.000000               10.922759                -23.0             23.108000              24.980000              26.492001              28.021999               29.101999               30.469999               31.243999               32.018002               33.043999               33.944000               34.574001               35.528000               36.284000               37.147999               37.886002
2023-02-01T09:05:00+00:00       75.558502                            0.0       265.114288           0.594305    -5.315907             0.000000             2.968759             8.904068                        960.739136                     0.000000           254.499008           255.095551               0.000000                        3.0  0.148121    100.000000               5.719999               32.000000              0.000000               10.651688                -23.0             23.144001              24.980000              26.474001              28.004000               29.101999               30.469999               31.243999               32.000000               33.062000               33.908001               34.610001               35.492001               36.265999               37.147999               37.903999
2023-02-01T09:15:00+00:00       75.649933                            0.0       298.597504           1.026176    -4.871330             0.788099             4.100459             8.854245                        960.677246                     0.000000           288.907837           261.778534               0.000000                        3.0  0.146857    100.000000               5.719999               32.000000              0.000000               10.917059                -23.0             23.090000              24.944000              26.438000              28.058001               29.084000               30.452000               31.261999               32.000000               33.062000               33.925999               34.574001               35.528000               36.248001               37.147999               37.886002
2023-02-01T09:25:00+00:00       75.900909                            0.0       236.514847           1.301268    -4.535076             1.733928             4.851094             9.826715                        960.596069                     0.000000           259.971985           260.378052               0.000000                        3.0  0.146438    100.000000               5.900002               32.000000              0.000000               10.791821                -23.0             23.090000              24.944000              26.474001              27.986000               29.156000               30.434000               31.261999               31.982000               33.026001               33.925999               34.610001               35.492001               36.248001               37.130001               37.903999
2023-02-01T09:35:00+00:00       76.283096                            0.0       263.992737           1.576448    -4.162788             0.000000             4.553851            12.379212                        960.654297                     0.000000           261.858032           263.810516               0.000000                        3.0  0.151184    100.000000               6.080002               32.000000              0.000000               10.408754                -23.0             23.035999              24.926001              26.402000              27.986000               29.084000               30.488001               31.243999               32.000000               33.043999               33.944000               34.646000               35.473999               36.248001               37.147999               37.868000
2023-02-01T09:45:00+00:00       76.196289                            0.0       274.759155           1.866982    -3.904221             2.039450             5.608864            11.465598                        960.620850                     0.000000           265.497803           263.538055               0.000000                        3.0  0.146312    100.000000               6.080002               32.000000              0.000000               10.802579                -23.0             23.054001              24.908001              26.438000              27.986000               29.084000               30.452000               31.226000               32.000000               33.026001               33.889999               34.627998               35.546001               36.248001               37.112000               37.868000
2023-02-01T09:55:00+00:00       76.269173                            0.0       253.102798           2.001457    -3.753502             0.000000             4.626116            10.121143                        960.579529                     0.000000           255.034058           259.865692               0.000000                        3.0  0.149050    100.000000               5.900002               32.000000              0.000000               10.572566                -23.0             23.035999              24.872000              26.402000              27.968000               29.048000               30.452000               31.243999               31.964001               33.043999               33.944000               34.591999               35.509998               36.284000               37.147999               37.886002
2023-02-01T10:05:00+00:00       76.369949                            0.0       267.476746           2.146931    -3.584427             1.745359             4.568731             9.808024                        960.599609                     0.000000           258.984589           261.223511               0.000000                        3.0  0.146110    100.000000               5.540001               32.000000              0.000000               10.819757                -23.0             23.018002              24.889999              26.402000              27.950001               29.084000               30.452000               31.226000               32.000000               33.043999               33.889999               34.591999               35.473999               36.248001               37.147999               37.903999
2023-02-01T10:15:00+00:00       76.817924                            0.0       255.286850           1.989517    -3.614910             0.000000             2.515462             6.636155                        960.634277                     0.000000           261.042755           251.452011               0.000000                        3.0  0.147310    100.000000               4.820000               32.000000              0.000000               10.718647                -23.0             23.018002              24.854000              26.402000              27.931999               29.048000               30.469999               31.243999               32.000000               33.026001               33.925999               34.574001               35.509998               36.265999               37.147999               37.922001
2023-02-01T10:25:00+00:00       77.328751                            0.0       239.400986           1.559519    -3.894508             1.489323             4.019165             7.259194                        960.842712                     0.000000           272.812805           262.524078               0.000000                        3.0  0.150372    100.000000               3.380001               32.000000              0.000000               10.471736                -23.0             22.964001              24.872000              26.384001              27.950001               29.066000               30.434000               31.243999               32.000000               33.026001               33.908001               34.610001               35.509998               36.230000               37.112000               37.886002
2023-02-01T10:35:00+00:00       78.023186                            0.0       269.553802           1.302954    -3.957275             0.000000             3.221376             7.975366                        961.034363                     0.000000           253.494858           249.033524               0.000000                        3.0  0.148161    100.000000               3.020000               32.000000              0.000000               10.648396                -23.0             22.964001              24.836000              26.366001              27.896000               29.012001               30.434000               31.243999               31.982000               33.026001               33.908001               34.591999               35.509998               36.248001               37.094002               37.886002
2023-02-01T10:45:00+00:00       78.386414                            0.0       218.909882           0.773781    -4.375916             0.000000             2.040035             4.465359                        960.852112                     0.000000           221.376068           241.291168               0.000000                        3.0  0.148601    100.000000               2.660002               32.000000              0.000000               10.618544                -23.0             22.910000              24.836000              26.366001              27.914000               29.030001               30.416000               31.226000               31.982000               33.007999               33.925999               34.556000               35.473999               36.211998               37.094002               37.903999
2023-02-01T10:55:00+00:00       78.750458                            0.0       232.352325           0.754290    -4.298164             0.000000             2.147706             6.397324                        960.840027                     0.000000           253.029816           227.898636               0.000000                        3.0  0.145187    100.000000               2.480001               32.000000              0.000000               10.894655                -23.0             22.874001              24.782000              26.294001              27.914000               29.030001               30.434000               31.243999               32.000000               33.062000               33.925999               34.591999               35.528000               36.211998               37.130001               37.886002
2023-02-01T11:05:00+00:00       79.050247                            0.0       247.019882           0.160950    -4.797695             0.000000             1.889868             7.932594                        960.935425                     0.000000           254.212036           241.381302               0.000000                        3.0  0.150770    100.000000               2.120001               32.000000              0.000000               10.440714                -23.0             22.838001              24.782000              26.330000              27.896000               29.048000               30.434000               31.280001               31.982000               33.007999               33.925999               34.591999               35.509998               36.248001               37.147999               37.886002
2023-02-01T11:15:00+00:00       79.683083                            0.0       173.631470           0.182829    -4.610138             0.000000             1.831682             3.878273                        961.037903                     0.000000           195.692413           213.233994               0.000000                        3.0  0.146827    100.000000               1.939999               32.000000              0.000000               10.759056                -23.0             22.874001              24.764000              26.330000              27.860001               28.976000               30.452000               31.226000               31.982000               33.026001               33.889999               34.610001               35.492001               36.248001               37.130001               37.868000
2023-02-01T11:25:00+00:00       80.294121                            0.0       183.402664           0.065317    -4.565601             0.000000             1.757654             4.740808                        961.017944                     0.000000           225.916412           201.767426               0.000000                        3.0  0.146165    100.000000               1.580002               32.000000              0.000000               10.815046                -23.0             22.838001              24.782000              26.276001              27.860001               29.012001               30.434000               31.261999               32.000000               33.007999               33.925999               34.610001               35.492001               36.230000               37.130001               37.886002
2023-02-01T11:35:00+00:00       80.716370                            0.0       210.842255          -0.248486    -4.763023             0.000000             2.106205             5.214133                        960.871521                     0.000000           237.184433           199.033401               0.000000                        3.0  0.148266    100.000000               1.400002               32.000000              0.000000               10.701983                -23.0             22.820000              24.728001              26.276001              27.841999               28.976000               30.416000               31.226000               32.000000               33.062000               33.908001               34.591999               35.492001               36.248001               37.147999               37.886002
2023-02-01T11:45:00+00:00       80.644585                            0.0       213.098190          -0.530933    -5.057724             0.000000             2.601055             6.695496                        960.785706                     0.000000           220.556793           203.055466               0.000000                        3.0  0.145492    100.000000               1.219999               32.000000              0.000000               10.872896                -23.0             22.784000              24.728001              26.312000              27.841999               28.993999               30.434000               31.261999               31.964001               33.043999               33.889999               34.574001               35.492001               36.265999               37.112000               37.903999
2023-02-01T11:55:00+00:00       81.080566                            0.0       241.188751          -0.919231    -5.325386             0.000000             2.859260             6.323768                        960.793213                     0.000000           224.836685           205.471909               0.000000                        3.0  0.144692    100.000000               1.039999               32.000000              0.000000               10.942754                -23.0             22.748001              24.692001              26.222000              27.860001               28.976000               30.469999               31.243999               31.982000               33.062000               33.925999               34.610001               35.492001               36.248001               37.112000               37.868000
2023-02-01T12:05:00+00:00       81.103310                            0.0       236.199234          -1.102680    -5.499046             0.000000             2.330324             6.464528                        960.747437                     0.000000           209.461548           214.758850               0.000000                        3.0  0.144456    100.000000               0.860003               32.000000              0.000000               10.959755                -23.0             22.730000              24.674000              26.240000              27.841999               28.922001               30.434000               31.243999               31.964001               33.043999               33.908001               34.591999               35.509998               36.248001               37.112000               37.886002
2023-02-01T12:15:00+00:00       80.924576                            0.0       153.711212          -1.396553    -5.832302             0.000000             2.673928             7.054064                        960.824402                     0.000000           215.208679           210.951401               0.000000                        3.0  0.144892    100.000000               0.860003               32.000000              0.000000               10.925186                -23.0             22.748001              24.656000              26.204000              27.824001               28.958000               30.398001               31.226000               32.000000               33.043999               33.925999               34.610001               35.473999               36.248001               37.147999               37.868000
2023-02-01T12:25:00+00:00       81.141647                            0.0       230.729828          -1.513332    -5.891026             0.000000             2.106481             6.412460                        960.944641                     0.000000           184.079865           225.345627               0.000000                        3.0  0.144870    100.000000               0.680002               32.000000              0.000000               10.830539                -23.0             22.712002              24.656000              26.204000              27.788000               28.976000               30.434000               31.226000               31.982000               33.043999               33.925999               34.591999               35.473999               36.211998               37.094002               37.849998
2023-02-01T12:35:00+00:00       81.010658                            0.0       244.605972          -1.835621    -6.239803             0.000000             1.929182             6.614627                        961.085327                     0.000000           276.801880           232.534500               0.000000                        3.0  0.147591    100.000000               0.680002               32.000000              0.000000               10.695328                -23.0             22.694000              24.620001              26.204000              27.788000               28.922001               30.434000               31.261999               32.000000               33.026001               33.908001               34.627998               35.492001               36.230000               37.112000               37.849998
2023-02-01T12:45:00+00:00       80.837654                            0.0       172.573959          -2.095272    -6.537983             0.000000             1.864801             5.162016                        961.145691                     0.000000           229.832779           217.135895               0.000000                        3.0  0.147892    100.000000               0.500000               32.000000              0.000000               10.670456                -23.0             22.676001              24.601999              26.186001              27.752001               28.976000               30.434000               31.243999               31.982000               32.990002               33.908001               34.574001               35.528000               36.230000               37.130001               37.868000
2023-02-01T12:55:00+00:00       81.011543                            0.0       203.331680          -1.992138    -6.392693             0.000000             1.855081             5.045659                        961.160400                     0.000000           217.902557           210.884811               0.000000                        3.0  0.143291    100.000000               0.500000               32.000000              0.000000               11.006427                -23.0             22.622000              24.584000              26.150000              27.770000               28.903999               30.416000               31.226000               31.964001               33.043999               33.925999               34.574001               35.456001               36.211998               37.094002               37.886002
2023-02-01T13:05:00+00:00       81.243683                            0.0       237.974365          -2.175636    -6.513119             0.708000             2.637797             4.913770                        961.184875                     0.000000           242.281265           198.848801               0.000000                        3.0  0.147966    100.000000               0.139999               32.000000              0.000000               10.666348                -23.0             22.622000              24.601999              26.150000              27.770000               28.903999               30.416000               31.226000               32.000000               33.007999               33.944000               34.591999               35.492001               36.211998               37.147999               37.886002
2023-02-01T13:15:00+00:00       81.106415                            0.0       198.606552          -2.536972    -6.901592             0.000000             1.609638             5.127201                        961.167358                     0.000000           250.184586           200.341980               0.000000                        3.0  0.144903    100.000000               0.139999               32.000000              0.000000               10.986067                -23.0             22.622000              24.566000              26.114000              27.716000               28.886000               30.434000               31.190001               32.000000               32.990002               33.889999               34.591999               35.473999               36.230000               37.112000               37.868000
2023-02-01T13:25:00+00:00       81.135139                            0.0       209.428391          -2.682472    -7.036663             0.000000             1.670887             4.590132                        961.259521                     0.000000           265.067047           211.170502               0.000000                        3.0  0.145642    100.000000               0.139999               32.000000              0.000000               10.833476                -23.0             22.604000              24.530001              26.114000              27.716000               28.922001               30.416000               31.243999               31.964001               33.026001               33.925999               34.610001               35.509998               36.230000               37.112000               37.886002
2023-02-01T13:35:00+00:00       81.237099                            0.0       243.550003          -2.538418    -6.869820             0.000000             2.143947             5.780144                        961.424683                     0.000000           284.368530           217.971054               0.000000                        3.0  0.146858    100.000000               0.139999               32.000000              0.000000               10.756395                -23.0             22.549999              24.512001              26.114000              27.716000               28.868000               30.452000               31.226000               32.000000               33.007999               33.962002               34.556000               35.492001               36.230000               37.094002               37.903999
2023-02-01T13:45:00+00:00       80.818306                            0.0       184.971848          -2.699581    -7.133995             0.000000             1.680758             5.812280                        961.408752                     0.000000           287.899536           236.805939               0.000000                        3.0  0.145756    100.000000               0.320000               32.000000              0.000000               10.862130                -23.0             22.549999              24.493999              26.096001              27.698000               28.886000               30.416000               31.226000               31.982000               33.007999               33.925999               34.574001               35.492001               36.248001               37.094002               37.849998
2023-02-01T13:55:00+00:00       80.868340                            0.0       255.957596          -2.552238    -6.977131             0.000000             1.451672             4.561339                        961.368164                     0.000000           258.670654           222.206039               0.000000                        3.0  0.143876    100.000000               0.500000               32.000000              0.000000               11.001212                -23.0             22.514000              24.512001              26.060001              27.680000               28.832001               30.398001               31.226000               31.964001               33.026001               33.908001               34.627998               35.509998               36.230000               37.112000               37.868000
