              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)°  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface Temperature°F  Freezing Temperature°F  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-04-01T07:30:00+00:00       97.960220                            0.0       313.105988          34.188625    33.672256             3.407030                        962.181152             5.930656                     0.000000              15.639767               0.039771                        2.0  0.800546              36.491634               31.820000              3.329947           0.0                                15.0
2023-04-01T07:40:00+00:00       97.959656                            0.0       291.111694          34.185535    33.669029             4.381536                        962.396912             3.642232                     0.000000             312.551849               0.046847                        2.0  0.805247              36.714581               31.820000              2.525400           0.0                                15.0
2023-04-01T07:50:00+00:00       98.128616                            0.0       284.323395          34.188587    33.715206             5.215540                        962.453125             4.997114                     0.000000             302.413513               0.048403                        2.0  0.804239              36.788601               31.820000              2.697803           0.0                                15.0
2023-04-01T08:00:00+00:00       98.285927                            0.0       303.147430          34.127064    33.693901             5.702929                        962.501404             6.030238                     0.000000             306.049805               0.049698                        2.0  0.803904              36.771206               31.820000              2.755270           0.0                                15.0
2023-04-01T08:00:00+00:00       98.285927                            0.0       303.147430          34.127064    33.693901             5.702929                        962.501404             6.030238                     0.000000             306.049805               0.049698                        2.0  0.803904              36.771206               31.820000              2.755270           0.0                                15.0
2023-04-01T08:10:00+00:00       98.360321                            0.0       304.092834          33.919361    33.505531             6.500354                        962.365479             6.387704                     0.000000             293.984344               0.051482                        2.0  0.801889              36.740738               31.820000              3.100076           0.0                                15.0
2023-04-01T08:20:00+00:00       98.414169                            0.0       313.845764          33.906384    33.506264             9.101514                        962.311523             7.020676                     0.000000             313.785980               0.054655                        2.0  0.805582              36.701500               31.820000              2.467932           0.0                                15.0
2023-04-01T08:30:00+00:00       98.414207                            0.0       321.374146          33.906563    33.506451             4.756656                        962.430664             7.145405                     0.000000             318.009613               0.057221                        2.0  0.808604              36.649147               31.820000              1.950724           0.0                                15.0
2023-04-01T08:40:00+00:00       98.370178                            0.0       318.715576          33.819199    33.408062             8.813486                        962.482056             6.973398                     0.000000             341.010254               0.060096                        2.0  0.810954              36.649147               31.820000              1.548450           0.0                                15.0
2023-04-01T08:50:00+00:00       98.003571                            0.0       323.065948          33.655853    33.151775             4.907701                        962.553650             6.724785                     0.000000             341.026062               0.063585                        2.0  0.805918              36.649147               31.820000              2.410465           0.0                                15.0
2023-04-01T09:00:00+00:00       97.800476                            0.0       344.023346          33.618168    33.062405             7.286393                        962.676758             6.530080                     0.000000             327.869690               0.066092                        2.0  0.807261              36.627304               31.820000              2.180594           0.0                                15.0
2023-04-01T09:00:00+00:00       97.800476                            0.0       344.023346          33.618168    33.062405             7.286393                        962.676758             6.530080                     0.000000             327.869690               0.066092                        2.0  0.807261              36.627304               31.820000              2.180594           0.0                                15.0
2023-04-01T09:10:00+00:00       97.829048                            0.0       334.135162          33.621227    33.072742             7.119934                        962.720154             6.121685                     0.000000             343.788391               0.069557                        2.0  0.806925              36.601101               31.820000              2.238062           0.0                                15.0
2023-04-01T09:20:00+00:00       97.857941                            0.0        10.632941          33.626015    33.084892             9.473793                        962.565552             6.099215                     0.000000              12.149029               0.072016                        2.0  0.804911              36.557350               31.820000              2.582868           0.0                                15.0
2023-04-01T09:30:00+00:00       97.795044                            0.0       340.585480          33.588272    33.031197             8.385306                        962.741455             7.681571                     0.000000             347.455627               0.074266                        2.0  0.805582              36.500401               31.820000              2.467932           0.0                                15.0
2023-04-01T09:40:00+00:00       97.863937                            0.0       344.206818          33.505100    32.965801             6.223709                        962.866699             7.583704                     0.000000             341.022003               0.076073                        2.0  0.800882              36.452156               31.820000              3.272479           0.0                                15.0
2023-04-01T09:50:00+00:00       97.982079                           70.0       321.438690          33.383827    32.874908             7.065814                        962.694702             7.072097                     0.000000             353.222778               0.075521                        2.0  0.801889              36.390656               31.820000              3.100076           0.0                                15.0
2023-04-01T10:00:00+00:00       98.033775                            0.0       331.474030          33.205872    32.710506             4.194807                        962.715576             6.741934                     0.000000             347.928223               0.073754                        2.0  0.801554              36.306992               31.820000              3.157544           0.0                                15.0
2023-04-01T10:00:00+00:00       98.033775                            0.0       331.474030          33.205872    32.710506             4.194807                        962.715576             6.741934                     0.000000             347.928223               0.073754                        2.0  0.801554              36.306992               31.820000              3.157544           0.0                                15.0
2023-04-01T10:10:00+00:00       98.062393                           70.0       326.123108          33.208935    32.720837             6.983567                        962.784424             5.340607                     0.023622             307.103088               0.074273                        2.0  0.804911              36.333443               31.820000              2.582868           0.0                                15.0
2023-04-01T10:20:00+00:00       98.064423                           70.0       311.313080          33.066784    32.579517             7.586098                        962.731873             6.299952                     0.023622             305.655273               0.073162                        2.0  0.807597              36.218769               31.820000              2.123127           0.0                                15.0
2023-04-01T10:30:00+00:00       98.194870                            0.0       333.086060          33.013187    32.559135             6.824168                        962.733093             7.152905                     0.000000             341.000366               0.071832                        2.0  0.804575              36.099297               31.820000              2.640335           0.0                                15.0
2023-04-01T10:40:00+00:00       97.503723                            0.0       349.030792          33.372017    32.741131            15.571206                        962.797913            11.013608                     0.000000             352.574738               0.072057                        5.0  0.806589              35.957195               31.820000              2.295530           0.0                                15.0
2023-04-01T10:50:00+00:00       95.461632                           69.0       332.909668          33.499352    32.340958             7.545901                        963.027649             9.952944                     0.070866             344.655121               0.064097                        5.0  0.802896              35.890396               31.820000              2.927674           0.0                                15.0
2023-04-01T11:00:00+00:00       96.748840                           70.0       338.030914          33.216656    32.392750             6.360348                        963.236084             7.956054                     0.070866             325.562500               0.056397                        5.0  0.803904              35.810093               31.820000              2.755270           0.0                                15.0
2023-04-01T11:00:00+00:00       96.748840                           70.0       338.030914          33.216656    32.392750             6.360348                        963.236084             7.956054                     0.070866             325.562500               0.056397                        5.0  0.803904              35.810093               31.820000              2.755270           0.0                                15.0
2023-04-01T11:10:00+00:00       97.038467                           70.0       314.759827          33.118973    32.369785             8.615035                        963.179016             8.305507                     0.000000             310.951447               0.058528                        5.0  0.807261              35.707199               31.820000              2.180594           0.0                                15.0
2023-04-01T11:20:00+00:00       96.945992                           70.0       335.614532          33.225956    32.452671             8.241158                        963.532959             7.392536                     0.070866             313.345978               0.053226                        5.0  0.802896              35.698246               31.820000              2.927674           0.0                                15.0
2023-04-01T11:30:00+00:00       96.802788                           70.0       332.637421          33.206142    32.396141             8.026772                        963.596741             7.681993                     0.023622             318.420135               0.054142                        5.0  0.802896              35.597286               31.820000              2.927674           0.0                                15.0
2023-04-01T11:40:00+00:00       95.842392                            0.0       349.192444          33.449463    32.390354            10.786161                        963.889404             9.965214                     0.000000             343.648071               0.000000                        5.0  0.802896              35.499641               31.820000              2.927674           0.0                                15.0
2023-04-01T11:50:00+00:00       95.159409                            0.0       336.493896          33.362881    32.126389            15.755033                        964.301575            11.270253                     0.000000             337.240845               0.046528                        5.0  0.804239              35.418762               31.820000              2.697803           0.0                                15.0
2023-04-01T12:00:00+00:00       94.302597                            0.0         2.499931          33.225834    31.765600            12.261582                        964.347961            11.247111                     0.000000             342.110291               0.000000                        5.0  0.809947              35.307755               31.820000              1.720853           0.0                                15.0
2023-04-01T12:00:00+00:00       94.302597                            0.0         2.499931          33.225834    31.765600            12.261582                        964.347961            11.247111                     0.000000             342.110291               0.000000                        5.0  0.809947              35.307755               31.820000              1.720853           0.0                                15.0
2023-04-01T12:10:00+00:00       93.583794                           70.0         2.312964          33.232109    31.582081            13.245466                        964.749207            14.241341                     0.023622               2.206121               0.046421                        5.0  0.801218              35.123440               31.820000              3.215011           0.0                                15.0
2023-04-01T12:20:00+00:00       94.032188                           70.0         1.417029          32.947365    31.417837            16.553490                        964.966614            14.641974                     0.023622             355.281342               0.048563                        5.0  0.800211              34.769249               31.820000              3.387414           0.0                                15.0
2023-04-01T12:30:00+00:00       95.368431                           70.0       357.374664          32.662014    31.483820             9.647803                        965.165588            11.882815                     0.000000              12.942702               0.047574                        5.0  0.805918              34.499058               31.820000              2.410465           0.0                                15.0
2023-04-01T12:40:00+00:00       95.398399                           70.0         2.999547          32.517868    31.348230            18.256226                        965.392761            12.863437                     0.023622             358.176117               0.046665                        5.0  0.808604              34.420250               31.820000              1.950724           0.0                                15.0
2023-04-01T12:50:00+00:00       93.238564                           69.0        10.301228          32.519485    30.783501            20.420193                        965.551086            18.191664                     0.070866               2.107846               0.040572                        5.0  0.811625              34.054497               31.820000              1.433515           0.0                                15.0
2023-04-01T13:00:00+00:00       93.516571                           69.0         0.090063          32.371586    30.710266            20.601107                        965.828064            19.248325                     0.070866             354.177917               0.000000                        5.0  0.812968              33.604160               31.820000              1.203645           0.0                                15.0
2023-04-01T13:00:00+00:00       93.516571                           69.0         0.090063          32.371586    30.710266            20.601107                        965.828064            19.248325                     0.070866             354.177917               0.000000                        5.0  0.812968              33.604160               31.820000              1.203645           0.0                                15.0
2023-04-01T13:10:00+00:00       92.913612                           70.0       359.608826          32.078846    30.260307            23.708021                        966.178162            21.492090                     0.070866             358.157715               0.000000                        5.0  0.796853              33.284470               31.820000              3.962090           0.0                                15.0
2023-04-01T13:20:00+00:00       92.040710                           70.0       357.672333          31.807919    29.759460            21.267910                        966.539185            25.736475                     0.070866               9.381933               0.000000                        5.0  0.766463              33.327271               31.820000              9.164143           0.0                                20.0
2023-04-01T13:30:00+00:00       91.248894                           69.0       358.424591          31.675468    29.416084            20.908318                        966.588074            24.755083                     0.047244             353.326416               0.000000                        5.0  0.762020              33.250179               31.820000              9.924654           0.0                                20.0
2023-04-01T13:40:00+00:00       91.441154                           69.0         0.909160          31.355719    29.151218            20.566702                        967.179138            26.649532                     0.141732               7.417283               0.000000                        5.0  0.701038              33.091190               31.820000             20.363222           0.0                                20.0
2023-04-01T13:50:00+00:00       93.934486                           69.0        12.104582          30.972240    29.430920            26.440140                        967.793579            22.402987                     0.070866               8.493979               0.000000                        5.0  0.780067              32.996304               31.820000              6.835472           0.0                                15.0
2023-04-01T14:00:00+00:00       90.634850                           69.0       359.785065          31.127666    28.708675            26.672073                        968.110474            27.979277                     0.094488               6.361048               0.000000                        5.0  0.793496              33.117035               31.820000              4.536767           0.0                                15.0
2023-04-01T14:00:00+00:00       90.634850                           69.0       359.785065          31.127666    28.708675            26.672073                        968.110474            27.979277                     0.094488               6.361048               0.000000                        5.0  0.793496              33.117035               31.820000              4.536767           0.0                                15.0
2023-04-01T14:10:00+00:00       90.697952                           69.0       350.732086          31.015465    28.614735            21.631577                        968.533020            23.123907                     0.023622             351.800079               0.000000                        2.0  0.000000               0.000000                0.000000              0.000000           0.0                                 0.0
2023-04-01T14:20:00+00:00       85.972969                            0.0         1.416651          31.282520    27.572893            34.921124                        968.761719            25.316753                     0.000000               4.679517               0.000000                        5.0  0.000000               0.000000                0.000000              0.000000           0.0                                 0.0
2023-04-01T14:30:00+00:00       83.003967                           70.0       357.033661          31.346062    26.781513            19.296944                        969.231079            29.621431                     0.023622               2.563791               1.012820                        5.0  0.808940              32.775341               30.929453              1.893257           0.0                                25.0
2023-04-01T14:40:00+00:00       80.596489                           70.0       355.661926          31.140131    25.868011            30.767979                        969.270752            28.066126                     0.023622               2.298449               1.220992                        5.0  0.809611              33.104115               30.707563              1.778321           0.0                                25.0
2023-04-01T14:50:00+00:00       80.387535                           70.0       354.924011          31.006464    25.674921            28.176332                        969.605225            29.791637                     0.023622               5.172586               1.813576                        5.0  0.815990              33.091190               30.071741              0.686436           0.0                                25.0
2023-04-01T15:00:00+00:00       81.503456                            0.0         0.306296          30.898191    25.901943            16.767412                        970.385010            23.416538                     0.000000               2.572140               1.933437                        5.0  0.808604              33.250179               29.942314              1.950724           0.0                                25.0
2023-04-01T15:00:00+00:00       81.503456                            0.0         0.306296          30.898191    25.901943            16.767412                        970.385010            23.416538                     0.000000               2.572140               1.933437                        5.0  0.808604              33.250179               29.942314              1.950724           0.0                                25.0
2023-04-01T15:10:00+00:00       79.675758                            0.0       358.450195          30.574612    25.039522            22.761169                        970.698547            28.313927                     0.000000               4.718654               3.363147                        5.0  0.798196              33.305874               28.373215              3.732220           0.0                                25.0
2023-04-01T15:20:00+00:00       80.307098                            0.0       355.845673          30.475777    25.133015            19.903120                        971.126221            25.402708                     0.000000               3.574126               2.548944                        5.0  0.814647              33.421242               29.272831              0.916306           0.0                                25.0
2023-04-01T15:30:00+00:00       79.682266                            0.0       339.786194          30.438778    24.909077            18.097727                        971.807007            26.256454                     0.000000               3.220960               2.666791                        5.0  0.812968              33.472389               29.143661              1.203645           0.0                                25.0
2023-04-01T15:40:00+00:00       78.556976                           70.0       351.336029          30.289993    24.422651            28.957500                        972.178650            24.191223                     0.023622             359.383331               2.859093                        5.0  0.815318              33.608418               28.932152              0.801372           0.0                                25.0
2023-04-01T15:50:00+00:00       78.638504                           69.0       358.379700          30.296234    24.453606            23.511015                        972.777588            26.221651                     0.023622             359.125916               2.981020                        5.0  0.810954              33.769230               28.797564              1.548450           0.0                                25.0
2023-04-01T16:00:00+00:00       77.776443                           70.0         0.218153          30.285370    24.178801            30.589554                        972.993591            26.460680                     0.023622             354.126862               3.010747                        5.0  0.803904              34.350018               28.764690              2.755270           0.0                                25.0
2023-04-01T16:00:00+00:00       77.776443                           70.0         0.218153          30.285370    24.178801            30.589554                        972.993591            26.460680                     0.023622             354.126862               3.010747                        5.0  0.803904              34.350018               28.764690              2.755270           0.0                                25.0
2023-04-01T16:10:00+00:00       77.985428                           70.0       354.329315          30.426262    24.380110            17.862143                        973.655090            22.991333                     0.023622             357.380402               3.013553                        5.0  0.805247              34.516567               28.761587              2.525400           0.0                                25.0
2023-04-01T16:20:00+00:00       76.716263                           69.0         0.848826          30.574459    24.130863            22.479435                        973.833191            25.232122                     0.000000             340.659790               3.016069                        5.0  0.806589              34.747536               28.758804              2.295530           0.0                                15.0
2023-04-01T16:30:00+00:00       77.575111                            0.0       349.689240          30.562126    24.385691            21.323620                        974.445923            20.374771                     0.000000               4.039538               2.940677                        5.0  0.813304              34.955421               28.842138              1.146177           0.0                                15.0
2023-04-01T16:40:00+00:00       77.607361                            0.0       340.699310          30.415344    24.252996            25.342209                        975.184021            21.535217                     0.000000               0.988284               2.874843                        5.0  0.811290              35.114845               28.914787              1.490983           0.0                                15.0
2023-04-01T16:50:00+00:00       77.775047                           70.0       353.525940          30.275906    24.169170            21.343801                        975.535217            21.573437                     0.023622             350.339111               2.704702                        5.0  0.813304              35.324871               29.102036              1.146177           0.0                                15.0
2023-04-01T17:00:00+00:00       75.973000                           69.0       340.841431          30.268169    23.600822            20.261021                        975.854919            22.476070                     0.023622               3.119783               2.491662                        5.0  0.812968              35.863659               29.335499              1.203645           0.0                                15.0
2023-04-01T17:00:00+00:00       75.973000                           69.0       340.841431          30.268169    23.600822            20.261021                        975.854919            22.476070                     0.023622               3.119783               2.491662                        5.0  0.812968              35.863659               29.335499              1.203645           0.0                                15.0
2023-04-01T17:10:00+00:00       77.051003                           70.0       356.973724          30.472473    24.136127            22.649349                        976.309631            22.250877                     0.000000             350.696106               2.198427                        5.0  0.813304              36.209938               29.655113              1.146177           0.0                                15.0
2023-04-01T17:20:00+00:00       77.902954                           70.0       358.949158          30.413906    24.342722            28.334005                        977.046570            22.306410                     0.023622             348.363983               1.864492                        5.0  0.814311              35.912678               30.016796              0.973774           0.0                                15.0
2023-04-01T17:30:00+00:00       76.163803                           69.0         3.840803          30.286850    23.678879            30.829279                        977.113586            22.319353                     0.023622               5.828205               1.479075                        5.0  0.815990              35.832424               30.431444              0.686436           0.0                                15.0
2023-04-01T17:40:00+00:00       76.263237                           70.0       346.169861          30.417000    23.836317            22.755892                        977.722168            22.638182                     0.023622             354.459778              85.000000                        5.0  0.820000              36.059395               85.000000              0.000000          85.0                                10.0
2023-04-01T17:50:00+00:00       75.744614                           70.0       354.646637          30.549627    23.801720            24.472260                        978.070313            19.983866                     0.023622             354.552063              85.000000                        5.0  0.820000              36.491634               85.000000              0.000000          85.0                                10.0
2023-04-01T18:00:00+00:00       75.771927                           70.0       354.972595          30.552652    23.813278            22.055435                        978.829651            19.815777                     0.000000             347.133789              85.000000                        5.0  0.820000              36.412636               85.000000              0.000000          85.0                                10.0
2023-04-01T18:00:00+00:00       75.771927                           70.0       354.972595          30.552652    23.813278            22.055435                        978.829651            19.815777                     0.000000             347.133789              85.000000                        5.0  0.820000              36.412636               85.000000              0.000000          85.0                                10.0
2023-04-01T18:10:00+00:00       73.909859                           70.0         9.215158          30.698744    23.360256            24.736805                        979.160278            20.983236                     0.023622              15.252073              85.000000                        5.0  0.820000              36.333443               85.000000              0.000000          85.0                                10.0
2023-04-01T18:20:00+00:00       73.544785                            0.0       348.125092          30.975349    23.509344            11.507528                        979.606567            15.577347                     0.000000             356.612457              85.000000                        5.0  0.820000              36.788601               85.000000              0.000000          85.0                                10.0
2023-04-01T18:30:00+00:00       72.800133                            0.0       343.268036          31.237432    23.519348            15.108232                        979.967163            16.023993                     0.000000              10.682703              85.000000                        1.0  0.820000              37.714272               85.000000              0.000000          85.0                                10.0
2023-04-01T18:40:00+00:00       73.536919                            0.0       340.335846          31.498825    24.012497            13.557326                        980.462158            16.448952                     0.000000             341.492920              85.000000                        1.0  0.820000              38.823318               85.000000              0.000000          85.0                                10.0
2023-04-01T18:50:00+00:00       74.561836                            0.0       351.171967          32.079517    24.905912             8.171131                        980.692505            12.162638                     0.000000             303.953857              85.000000                        1.0  0.820000              40.577499               85.000000              0.000000          85.0                                10.0
