              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  wind direction max°  wind direction avg°  Saline Concentration%  Road Condition Lufftlogic  Friction  Ice Percent%  Surface Temperature°F  Freezing Temperature°F  Water Film Heightmil  ICE Layer Thicknessmil  NIRS Service Level%  SubSurface Temp 0"°F  SubSurface Temp -3"°F  SubSurface Temp -6"°F  SubSurface Temp -9"°F  SubSurface Temp -12"°F  SubSurface Temp -18"°F  SubSurface Temp -24"°F  SubSurface Temp -30"°F  SubSurface Temp -36"°F  SubSurface Temp -42"°F  SubSurface Temp -48"°F  SubSurface Temp -54"°F  SubSurface Temp -60"°F  SubSurface Temp -66"°F  SubSurface Temp -72"°F
2023-01-01T06:55:00+00:00       95.985794                            0.0       125.287216          26.439741    25.450165             0.000000             3.899776             8.827717                        950.645874                     0.000000           161.255508           160.590591               0.000000                        8.0  0.107144    100.000000              28.400000               32.000000              0.000000               30.268690                -19.0             29.552000              29.858000              29.840000              30.236000               30.577999               31.549999               32.450001               33.296001               34.447998               35.509998               36.374001               37.507999               38.408001               39.470001               40.388000
2023-01-01T07:05:00+00:00       95.984940                            0.0       165.689667          26.435034    25.445259             0.000000             3.529474             8.697196                        950.769165                     0.000000           178.952957           158.475159               0.000000                        8.0  0.107121    100.000000              28.400000               32.000000              0.000000               30.290110                -19.0             29.516001              29.858000              29.840000              30.218000               30.614000               31.514000               32.450001               33.313999               34.447998               35.509998               36.338001               37.472000               38.408001               39.470001               40.388000
2023-01-01T07:15:00+00:00       96.087173                            0.0       134.273026          26.373796    25.409954             0.000000             2.833516             7.878875                        950.732056                     0.000000           150.192169           153.866043               0.000000                        8.0  0.106341    100.000000              28.400000               32.000000              0.000000               31.053329                -19.0             29.534000              29.858000              29.875999              30.254000               30.559999               31.532000               32.396000               33.278000               34.447998               35.492001               36.391998               37.507999               38.408001               39.470001               40.424000
2023-01-01T07:25:00+00:00       96.323776                            0.0       161.009171          26.427313    25.522507             0.000000             2.622059             7.327010                        950.637756                     0.000000           172.334625           153.469971               0.000000                        8.0  0.107096    100.000000              28.580000               32.000000              0.000000               30.569113                -19.0             29.534000              29.822001              29.822001              30.218000               30.577999               31.549999               32.396000               33.278000               34.430000               35.528000               36.355999               37.472000               38.425999               39.452000               40.369999
2023-01-01T07:35:00+00:00       96.320107                            0.0       121.950218          26.563335    25.657043             0.000000             2.776254             7.000946                        950.649963                     0.000000           159.016464           152.102356               0.000000                        8.0  0.107060    100.000000              28.580000               32.000000              0.000000               30.611401                -19.0             29.516001              29.840000              29.858000              30.254000               30.542000               31.549999               32.396000               33.332001               34.466000               35.528000               36.374001               37.472000               38.408001               39.433998               40.388000
2023-01-01T07:45:00+00:00       96.404419                            0.0       110.907196          26.558655    25.673489             0.000000             2.703188             6.038001                        950.747742                     0.393701           150.154816           156.085297               0.000000                        8.0  0.106590    100.000000              28.580000               32.000000              0.000000               31.035294                -19.0             29.534000              29.822001              29.840000              30.254000               30.542000               31.514000               32.450001               33.296001               34.501999               35.509998               36.355999               37.507999               38.389999               39.470001               40.388000
2023-01-01T07:55:00+00:00       96.714165                           70.0       129.285217          26.700338    25.892040             0.000000             3.299999             8.476455                        950.745850                     5.118110           114.663460           152.192062               0.000000                        8.0  0.107024    100.000000              28.580000               32.000000              0.000000               30.657164                -19.0             29.552000              29.840000              29.875999              30.290001               30.596001               31.532000               32.467999               33.313999               34.447998               35.528000               36.355999               37.472000               38.389999               39.470001               40.369999
2023-01-01T08:05:00+00:00       97.089516                           70.0       161.804123          26.575718    25.861389             0.000000             3.245669             8.820609                        950.678955                     1.181102           163.957153           158.044479               0.000000                        8.0  0.106526    100.000000              28.580000               32.000000              0.000000               31.100525                -19.0             29.552000              29.840000              29.875999              30.254000               30.577999               31.532000               32.431999               33.296001               34.447998               35.528000               36.320000               37.489998               38.389999               39.452000               40.405998
2023-01-01T08:15:00+00:00       97.260574                           70.0       161.691177          26.577383    25.905554             0.000000             3.079478             7.027296                        950.654602                     0.787402           122.689255           151.288269               0.000000                        8.0  0.106417    100.000000              28.580000               32.000000              0.000000               31.233660                -19.0             29.516001              29.840000              29.858000              30.271999               30.596001               31.549999               32.431999               33.296001               34.447998               35.492001               36.355999               37.472000               38.389999               39.452000               40.351997
2023-01-01T08:25:00+00:00       97.513153                            0.0       181.211411          26.557125    25.947998             0.000000             3.018706             7.273163                        950.663818                     0.000000           150.547394           159.340210               0.000000                        8.0  0.107119    100.000000              28.580000               32.000000              0.000000               30.585085                -19.0             29.534000              29.822001              29.858000              30.271999               30.559999               31.532000               32.431999               33.259998               34.466000               35.492001               36.374001               37.507999               38.372002               39.487999               40.388000
2023-01-01T08:35:00+00:00       97.683907                            0.0       167.219162          26.555460    25.988598             0.000000             3.192954             7.173811                        950.558777                     0.000000           111.178070           156.404297               0.000000                        8.0  0.107176    100.000000              28.400000               32.000000              0.000000               30.019453                -19.0             29.570000              29.840000              29.875999              30.290001               30.577999               31.532000               32.414001               33.278000               34.466000               35.492001               36.374001               37.507999               38.408001               39.452000               40.369999
2023-01-01T08:45:00+00:00       97.799088                           70.0       121.482201          26.561670    26.023264             1.091102             3.947809             8.944340                        950.450806                     0.393701           114.592842           159.080811               0.000000                        8.0  0.109459    100.000000              28.400000               32.000000              0.000000               28.388672                -19.0             29.552000              29.822001              29.858000              30.254000               30.542000               31.532000               32.414001               33.296001               34.466000               35.509998               36.338001               37.472000               38.372002               39.452000               40.405998
2023-01-01T08:55:00+00:00       97.856117                            0.0       169.858795          26.561626    26.037306             0.000000             3.605954             9.091911                        950.432251                     0.000000           157.530518           171.690781               0.000000                        8.0  0.108440    100.000000              28.400000               32.000000              0.000000               29.174913                -19.0             29.552000              29.840000              29.840000              30.271999               30.596001               31.532000               32.414001               33.278000               34.484001               35.473999               36.355999               37.489998               38.372002               39.452000               40.334000
2023-01-01T09:05:00+00:00       97.792946                            0.0       162.245834          26.683277    26.143049             0.000000             3.967599             8.560142                        950.408325                     0.000000           169.911377           173.528229               0.000000                        8.0  0.108765    100.000000              28.400000               32.000000              0.000000               28.926899                -19.0             29.570000              29.822001              29.875999              30.326000               30.577999               31.514000               32.414001               33.296001               34.466000               35.509998               36.355999               37.472000               38.389999               39.470001               40.369999
2023-01-01T09:15:00+00:00       97.710808                            0.0       171.133179          26.701868    26.141279             0.000000             3.513409             9.846981                        950.360046                     0.000000           186.231979           170.076126               0.000000                        8.0  0.108741    100.000000              28.400000               32.000000              0.000000               28.945396                -19.0             29.534000              29.840000              29.875999              30.290001               30.577999               31.549999               32.414001               33.313999               34.466000               35.492001               36.355999               37.489998               38.389999               39.416000               40.369999
2023-01-01T09:25:00+00:00       97.742584                            0.0       186.636337          26.564844    26.012465             1.145870             4.534958             9.272133                        950.148865                     0.000000           159.584824           167.862213               0.000000                        8.0  0.108111    100.000000              28.400000               32.000000              0.000000               29.435665                -19.0             29.534000              29.840000              29.875999              30.290001               30.577999               31.514000               32.414001               33.278000               34.466000               35.509998               36.374001               37.472000               38.389999               39.452000               40.405998
2023-01-01T09:35:00+00:00       97.788345                            0.0       149.798538          26.658257    26.116955             0.000000             2.745038             7.837236                        950.095825                     0.000000           179.176224           162.342972               0.000000                        8.0  0.108243    100.000000              28.400000               32.000000              0.000000               29.329750                -19.0             29.552000              29.804001              29.858000              30.254000               30.577999               31.532000               32.450001               33.313999               34.430000               35.509998               36.355999               37.453999               38.354000               39.416000               40.369999
2023-01-01T09:45:00+00:00       97.884666                            0.0       154.355316          26.561806    26.044535             0.000000             3.663364             8.262007                        949.942932                     0.000000           167.468826           163.714722               0.000000                        8.0  0.107798    100.000000              28.220001               32.000000              0.000000               29.448524                -19.0             29.587999              29.840000              29.894001              30.271999               30.559999               31.586000               32.431999               33.313999               34.447998               35.492001               36.374001               37.526001               38.354000               39.416000               40.334000
2023-01-01T09:55:00+00:00       98.168427                            0.0       141.373871          26.552465    26.105175             1.232416             4.543362             9.087576                        950.246643                     0.000000           175.254684           169.256470               0.000000                        8.0  0.107782    100.000000              28.400000               32.000000              0.000000               29.722446                -19.0             29.605999              29.822001              29.875999              30.254000               30.596001               31.549999               32.450001               33.296001               34.466000               35.492001               36.374001               37.436001               38.389999               39.416000               40.388000
2023-01-01T10:05:00+00:00       98.522202                            0.0       163.656067          26.456863    26.096701             0.000000             3.956187             9.897876                        950.097351                     0.000000           167.285965           165.474243               0.000000                        8.0  0.107842    100.000000              28.400000               32.000000              0.000000               29.608778                -19.0             29.605999              29.875999              29.894001              30.271999               30.577999               31.549999               32.467999               33.313999               34.466000               35.473999               36.355999               37.453999               38.372002               39.433998               40.388000
2023-01-01T10:15:00+00:00       98.862366                            0.0       160.961304          26.439629    26.162815             0.000000             3.876979             8.401935                        950.129089                     0.000000           149.049194           166.741592               0.000000                        8.0  0.107009    100.000000              28.400000               32.000000              0.000000               30.274805                -19.0             29.552000              29.858000              29.858000              30.254000               30.577999               31.532000               32.431999               33.278000               34.466000               35.528000               36.355999               37.472000               38.389999               39.452000               40.388000
2023-01-01T10:25:00+00:00       99.138298                            0.0       179.486984          26.536840    26.327332             0.716649             3.820185             8.441323                        950.289795                     0.000000           172.546249           175.992599               0.000000                        8.0  0.108561    100.000000              28.400000               32.000000              0.000000               29.295452                -19.0             29.570000              29.822001              29.840000              30.254000               30.542000               31.514000               32.431999               33.278000               34.466000               35.509998               36.355999               37.472000               38.389999               39.433998               40.369999
2023-01-01T10:35:00+00:00       99.260422                            0.0       156.262024          26.577271    26.397518             1.027102             3.357522             5.700824                        950.179993                     0.000000           164.731079           178.701965               0.000000                        8.0  0.107527    100.000000              28.400000               32.000000              0.000000               29.881710                -19.0             29.552000              29.840000              29.858000              30.271999               30.577999               31.568001               32.467999               33.296001               34.466000               35.473999               36.338001               37.472000               38.389999               39.470001               40.351997
2023-01-01T10:45:00+00:00       99.201065                            0.0       170.437073          26.566351    26.372131             0.000000             2.539159             5.958673                        950.247131                     0.000000           191.927582           172.369965               0.000000                        8.0  0.108572    100.000000              28.580000               32.000000              0.000000               29.324675                -19.0             29.570000              29.840000              29.894001              30.290001               30.596001               31.568001               32.414001               33.278000               34.430000               35.492001               36.355999               37.453999               38.408001               39.433998               40.388000
2023-01-01T10:55:00+00:00       99.200188                            0.0       186.976654          26.561626    26.367197             0.000000             2.513928             4.484234                        950.244263                     0.000000           180.628540           177.526031               0.000000                        8.0  0.107023    100.000000              28.580000               32.000000              0.000000               30.635818                -19.0             29.587999              29.875999              29.875999              30.254000               30.596001               31.532000               32.414001               33.296001               34.447998               35.528000               36.355999               37.436001               38.408001               39.433998               40.369999
2023-01-01T11:05:00+00:00       99.279907                            0.0       147.371002          26.681702    26.506618             0.000000             2.979879             5.128211                        950.047424                     0.000000           180.847473           178.825821               0.000000                        8.0  0.107084    100.000000              28.580000               32.000000              0.000000               30.582813                -19.0             29.587999              29.840000              29.858000              30.271999               30.596001               31.549999               32.414001               33.313999               34.466000               35.492001               36.355999               37.472000               38.335999               39.433998               40.369999
2023-01-01T11:15:00+00:00       99.260422                            0.0       189.210373          26.577271    26.397518             0.000000             2.646968             5.296628                        950.184875                     0.000000           140.859039           159.114304               0.000000                        8.0  0.106328    100.000000              28.760000               32.000000              0.000000               31.591320                -19.0             29.570000              29.840000              29.858000              30.308001               30.596001               31.532000               32.431999               33.278000               34.466000               35.492001               36.355999               37.489998               38.372002               39.416000               40.388000
2023-01-01T11:25:00+00:00       99.284264                            0.0       162.309082          26.705063    26.531025             1.305232             3.816810             6.712134                        950.266968                     0.000000           166.139435           176.751801               0.000000                        8.0  0.106652    100.000000              28.760000               32.000000              0.000000               31.258417                -19.0             29.587999              29.858000              29.875999              30.308001               30.577999               31.532000               32.431999               33.259998               34.466000               35.528000               36.355999               37.489998               38.389999               39.433998               40.351997
2023-01-01T11:35:00+00:00       99.310638                            0.0       178.776886          26.692511    26.524910             0.000000             2.255181             5.228765                        950.238953                     0.000000           186.259979           165.006378               0.000000                        8.0  0.107258    100.000000              28.760000               32.000000              0.000000               30.801134                -19.0             29.570000              29.858000              29.912001              30.308001               30.596001               31.514000               32.486000               33.296001               34.447998               35.528000               36.355999               37.472000               38.389999               39.416000               40.351997
2023-01-01T11:45:00+00:00       99.366051                            0.0       179.633041          26.835960    26.681768             0.000000             2.382055             6.114788                        950.213074                     0.000000           170.596451           177.197113               0.000000                        8.0  0.106644    100.000000              28.760000               32.000000              0.000000               31.218872                -19.0             29.570000              29.840000              29.875999              30.308001               30.596001               31.532000               32.414001               33.332001               34.466000               35.492001               36.338001               37.453999               38.389999               39.416000               40.369999
2023-01-01T11:55:00+00:00       99.336517                            0.0       156.514404          26.831173    26.669781             0.880939             2.229782             4.407609                        950.299438                     0.000000           182.844879           181.239075               0.000000                        8.0  0.107342    100.000000              28.760000               32.000000              0.000000               30.597651                -19.0             29.605999              29.858000              29.894001              30.290001               30.596001               31.532000               32.414001               33.296001               34.447998               35.492001               36.338001               37.453999               38.372002               39.397999               40.351997
2023-01-01T12:05:00+00:00       99.448463                            0.0       163.830505          26.969376    26.835197             0.000000             1.813271             3.871937                        950.321838                     0.000000           189.404099           181.563965               0.000000                        8.0  0.110068    100.000000              28.940001               32.000000              0.000000               28.744204                -19.0             29.570000              29.822001              29.875999              30.308001               30.614000               31.532000               32.431999               33.296001               34.411999               35.492001               36.338001               37.453999               38.354000               39.433998               40.334000
2023-01-01T12:15:00+00:00       99.417686                            0.0       146.165314          26.958414    26.816736             0.000000             1.504068             4.008274                        950.149170                     0.000000           178.563370           161.798065               0.000000                        8.0  0.108061    100.000000              29.120001               32.000000              0.000000               30.493196                -19.0             29.570000              29.894001              29.894001              30.308001               30.614000               31.549999               32.414001               33.313999               34.447998               35.492001               36.355999               37.489998               38.389999               39.433998               40.334000
2023-01-01T12:25:00+00:00       99.416801                            0.0       118.661575          27.107777    26.965786             0.000000             0.941490             2.340951                        950.158081                     0.000000           184.815475           155.756042               0.000000                        8.0  0.110285    100.000000              29.120001               32.000000              0.000000               28.838905                -19.0             29.570000              29.858000              29.894001              30.290001               30.596001               31.549999               32.431999               33.278000               34.447998               35.509998               36.374001               37.472000               38.389999               39.416000               40.334000
2023-01-01T12:35:00+00:00       99.473000                            0.0       183.164856          27.100716    26.972441             0.734352             2.550692             3.939640                        950.278381                     0.000000           186.992722           183.524414               0.000000                        8.0  0.109759    100.000000              29.120001               32.000000              0.000000               29.195591                -19.0             29.605999              29.840000              29.875999              30.290001               30.614000               31.549999               32.414001               33.296001               34.466000               35.509998               36.320000               37.453999               38.389999               39.416000               40.369999
2023-01-01T12:45:00+00:00       99.504654                            0.0       181.465240          27.116169    26.995609             1.864105             3.336402             5.140014                        950.348511                     0.000000           178.563248           177.820404               0.000000                        8.0  0.109672    100.000000              29.120001               32.000000              0.000000               29.299187                -19.0             29.570000              29.858000              29.894001              30.271999               30.614000               31.532000               32.450001               33.296001               34.447998               35.456001               36.338001               37.436001               38.372002               39.416000               40.351997
2023-01-01T12:55:00+00:00       99.533310                            0.0       170.395370          27.116146    27.002575             0.843389             2.918649             5.004411                        950.374451                     0.000000           177.013702           181.558838               0.000000                        8.0  0.109007    100.000000              29.120001               32.000000              0.000000               29.739353                -19.0             29.587999              29.894001              29.875999              30.308001               30.577999               31.514000               32.467999               33.278000               34.447998               35.473999               36.338001               37.472000               38.335999               39.452000               40.369999
2023-01-01T13:05:00+00:00       99.565735                            0.0       183.015182          27.135841    27.030167             2.064257             3.436958             5.326994                        950.377136                     0.000000           192.840057           180.691879               0.000000                        8.0  0.108303    100.000000              28.940001               32.000000              0.000000               30.112398                -19.0             29.587999              29.858000              29.894001              30.290001               30.596001               31.532000               32.414001               33.296001               34.447998               35.492001               36.355999               37.472000               38.372002               39.433998               40.351997
2023-01-01T13:15:00+00:00       99.617783                            0.0       180.674393          27.261042    27.167999             1.895109             3.708373             5.977520                        950.516174                     0.000000           187.393234           178.893951               0.000000                        8.0  0.107433    100.000000              28.940001               32.000000              0.000000               30.879375                -19.0             29.552000              29.858000              29.875999              30.290001               30.632000               31.532000               32.431999               33.296001               34.447998               35.473999               36.338001               37.436001               38.372002               39.416000               40.369999
2023-01-01T13:25:00+00:00       99.645699                            0.0       192.027161          27.256214    27.169979             1.537841             3.307237             5.358500                        950.584229                     0.000000           181.800293           182.574692               0.000000                        8.0  0.106187    100.000000              29.120001               32.000000              0.000000               32.288692                -19.0             29.570000              29.875999              29.894001              30.308001               30.596001               31.549999               32.414001               33.313999               34.430000               35.492001               36.338001               37.472000               38.372002               39.433998               40.334000
2023-01-01T13:35:00+00:00       99.700798                            0.0       171.353821          27.397346    27.324497             1.674341             3.348563             5.498143                        950.529907                     0.000000           179.452271           178.688309               0.000000                        8.0  0.106735    100.000000              28.940001               32.000000              0.000000               31.712440                -19.0             29.642000              29.894001              29.840000              30.271999               30.559999               31.549999               32.450001               33.296001               34.430000               35.473999               36.338001               37.453999               38.335999               39.433998               40.388000
2023-01-01T13:45:00+00:00       99.728386                            0.0       164.952576          27.391172    27.325048             1.523585             3.019813             5.075387                        950.564636                     0.000000           161.776093           179.177734               0.000000                        8.0  0.107121    100.000000              29.120001               32.000000              0.000000               31.309572                -19.0             29.552000              29.858000              29.912001              30.290001               30.577999               31.568001               32.450001               33.278000               34.447998               35.509998               36.320000               37.453999               38.335999               39.433998               40.351997
