              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)°  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface Temperature°F  Freezing Temperature°F  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-06-01T05:30:00+00:00       79.664108                            0.0       109.759247          70.940628    64.337234             1.893726                        987.911926             2.451548                     0.000000              62.965141                   85.0                        0.0  0.820000              77.294754                    85.0              0.000000          85.0                                10.0
2023-06-01T05:40:00+00:00       78.973518                            0.0        97.946922          70.951431    64.098488             2.670095                        987.766052             2.441962                     0.000000              98.351395                   85.0                        0.0  0.820000              77.082962                    85.0              0.000000          85.0                                10.0
2023-06-01T05:50:00+00:00       73.680275                            0.0       129.299011          71.114777    62.279064             1.563573                        987.879333             2.634831                     0.000000             103.606812                   85.0                        0.0  0.820000              76.878616                    85.0              0.000000          85.0                                10.0
2023-06-01T06:00:00+00:00       71.782089                            0.0       109.432335          71.459915    61.870605             3.603694                        987.744873             4.084409                     0.000000              89.460831                   85.0                        0.0  0.820000              76.708847                    85.0              0.000000          85.0                                10.0
2023-06-01T06:00:00+00:00       71.782089                            0.0       109.432335          71.459915    61.870605             3.603694                        987.744873             4.084409                     0.000000              89.460831                   85.0                        0.0  0.820000              76.708847                    85.0              0.000000          85.0                                10.0
2023-06-01T06:10:00+00:00       72.105286                            0.0       137.939331          71.263580    61.809338             4.509903                        987.664673             3.689259                     0.000000             110.002052                   85.0                        0.0  0.820000              76.499390                    85.0              0.000000          85.0                                10.0
2023-06-01T06:20:00+00:00       72.143616                            0.0       136.946426          71.335907    61.893894             3.993073                        987.574951             4.951458                     0.000000             139.200089                   85.0                        0.0  0.820000              76.223671                    85.0              0.000000          85.0                                10.0
2023-06-01T06:30:00+00:00       72.110886                            0.0       125.159073          71.079681    61.634853             2.367298                        987.511169             4.825178                     0.000000             140.242004                   85.0                        0.0  0.820000              75.993141                    85.0              0.000000          85.0                                10.0
2023-06-01T06:40:00+00:00       73.874237                            0.0       124.204117          70.384857    61.650368             3.642227                        987.616882             4.049896                     0.000000             135.620544                   85.0                        0.0  0.820000              75.788437                    85.0              0.000000          85.0                                10.0
2023-06-01T06:50:00+00:00       75.469658                            0.0       111.198433          70.001007    61.885303             6.871393                        987.637085             6.076358                     0.000000             131.766266                   85.0                        0.0  0.820000              75.496964                    85.0              0.000000          85.0                                10.0
2023-06-01T07:00:00+00:00       77.146988                            0.0       120.104881          69.826912    62.340538             7.566918                        987.803406             6.491498                     0.000000             137.872147                   85.0                        0.0  0.820000              75.199493                    85.0              0.000000          85.0                                10.0
2023-06-01T07:00:00+00:00       77.146988                            0.0       120.104881          69.826912    62.340538             7.566918                        987.803406             6.491498                     0.000000             137.872147                   85.0                        0.0  0.820000              75.199493                    85.0              0.000000          85.0                                10.0
2023-06-01T07:10:00+00:00       77.247238                            0.0       121.478867          69.296249    61.863251             9.735259                        987.607117             8.679836                     0.000000             137.018112                   85.0                        0.0  0.820000              74.874939                    85.0              0.000000          85.0                                10.0
2023-06-01T07:20:00+00:00       77.604752                            0.0       136.856262          69.175522    61.877113             5.461907                        987.689148             8.243447                     0.000000             140.242844                   85.0                        0.0  0.820000              74.638672                    85.0              0.000000          85.0                                10.0
2023-06-01T07:30:00+00:00       77.893745                            0.0       128.186096          68.767845    61.587063             8.658309                        987.609985             6.582751                     0.000000             134.897919                   85.0                        0.0  0.820000              74.427261                    85.0              0.000000          85.0                                10.0
2023-06-01T07:40:00+00:00       77.621162                            0.0       131.213272          68.248901    60.984703             8.870492                        987.695129             6.679285                     0.000000             128.966446                   85.0                        0.0  0.820000              74.157433                    85.0              0.000000          85.0                                10.0
2023-06-01T07:50:00+00:00       79.261742                            0.0       111.956459          67.868759    61.206497             5.668969                        987.912231             5.853601                     0.000000             136.831131                   85.0                        0.0  0.820000              73.938286                    85.0              0.000000          85.0                                10.0
2023-06-01T08:00:00+00:00       79.350479                            0.0       138.174774          67.887665    61.256493             6.712870                        988.030212             5.782920                     0.000000             143.881088                   85.0                        0.0  0.820000              73.776733                    85.0              0.000000          85.0                                10.0
2023-06-01T08:00:00+00:00       79.350479                            0.0       138.174774          67.887665    61.256493             6.712870                        988.030212             5.782920                     0.000000             143.881088                   85.0                        0.0  0.820000              73.776733                    85.0              0.000000          85.0                                10.0
2023-06-01T08:10:00+00:00       79.835396                            0.0       136.865234          68.071518    61.607662             7.262847                        988.070618             6.103788                     0.000000             133.917053                   85.0                        0.0  0.820000              73.595406                    85.0              0.000000          85.0                                10.0
2023-06-01T08:20:00+00:00       78.617828                            0.0       137.880798          68.808350    61.888474             3.364122                        988.027466             6.295434                     0.000000             131.026398                   85.0                        0.0  0.820000              73.459152                    85.0              0.000000          85.0                                10.0
2023-06-01T08:30:00+00:00       77.819672                            0.0       128.753784          69.273834    62.050858             3.191583                        988.117249             3.648062                     0.000000             144.032852                   85.0                        0.0  0.820000              73.371681                    85.0              0.000000          85.0                                10.0
2023-06-01T08:40:00+00:00       76.698013                            0.0       126.421204          69.702858    62.054749             2.406099                        988.095581             2.709407                     0.000000             136.095062                   85.0                        0.0  0.820000              73.310020                    85.0              0.000000          85.0                                10.0
2023-06-01T08:50:00+00:00       75.003822                            0.0       134.353409          69.969803    61.679756             4.455378                        987.949951             3.621593                     0.000000             135.552567                   85.0                        0.0  0.820000              73.223633                    85.0              0.000000          85.0                                10.0
2023-06-01T09:00:00+00:00       73.800774                            0.0       155.369888          70.044205    61.293964             3.399567                        988.200867             3.240800                     0.000000             139.373627                   85.0                        0.0  0.820000              73.100029                    85.0              0.000000          85.0                                10.0
2023-06-01T09:00:00+00:00       73.800774                            0.0       155.369888          70.044205    61.293964             3.399567                        988.200867             3.240800                     0.000000             139.373627                   85.0                        0.0  0.820000              73.100029                    85.0              0.000000          85.0                                10.0
2023-06-01T09:10:00+00:00       73.907219                            0.0       154.443405          69.753830    61.054871             3.261506                        988.260986             3.030299                     0.000000             193.523621                   85.0                        0.0  0.820000              72.926651                    85.0              0.000000          85.0                                10.0
2023-06-01T09:20:00+00:00       73.960846                            0.0       175.002502          69.502129    60.832764             2.132766                        988.333496             3.334316                     0.000000             157.493927                   85.0                        0.0  0.820000              72.752838                    85.0              0.000000          85.0                                10.0
2023-06-01T09:30:00+00:00       75.620140                            0.0       143.425339          68.971634    60.946960             1.740902                        988.294678             2.574065                     0.000000             163.515747                   85.0                        0.0  0.820000              72.584869                    85.0              0.000000          85.0                                10.0
2023-06-01T09:40:00+00:00       75.184738                            0.0       165.059448          68.945740    60.758987             3.051474                        988.466919             1.711375                     0.000000             162.149826                   85.0                        0.0  0.820000              72.466446                    85.0              0.000000          85.0                                10.0
2023-06-01T09:50:00+00:00       75.775230                            0.0       207.033798          68.626358    60.671021             1.930899                        988.499634             2.450724                     0.000000             163.200363                   85.0                        0.0  0.820000              72.304092                    85.0              0.000000          85.0                                10.0
2023-06-01T10:00:00+00:00       75.028923                            0.0       242.661789          68.641205    60.406425             3.419098                        988.588623             3.395557                     0.000000             215.269608                   85.0                        0.0  0.820000              72.185211                    85.0              0.000000          85.0                                10.0
2023-06-01T10:00:00+00:00       75.028923                            0.0       242.661789          68.641205    60.406425             3.419098                        988.588623             3.395557                     0.000000             215.269608                   85.0                        0.0  0.820000              72.185211                    85.0              0.000000          85.0                                10.0
2023-06-01T10:10:00+00:00       77.351074                            0.0       228.280319          67.536804    60.196156             3.306453                        988.749939             4.124569                     0.000000             240.443863                   85.0                        0.0  0.820000              71.984558                    85.0              0.000000          85.0                                10.0
2023-06-01T10:20:00+00:00       77.124191                            0.0       212.726166          67.555710    60.131821             2.086608                        988.678162             2.525178                     0.000000             222.385925                   85.0                        0.0  0.820000              71.858871                    85.0              0.000000          85.0                                10.0
2023-06-01T10:30:00+00:00       77.474937                            0.0       142.717789          67.394119    60.102875             1.617540                        988.669189             1.233815                     0.000000             127.406784                   85.0                        0.0  0.820000              71.695190                    85.0              0.000000          85.0                                10.0
2023-06-01T10:40:00+00:00       77.303436                            0.0       183.015182          67.398170    60.044464             1.685056                        988.816223             1.885073                     0.000000             193.220734                   85.0                        0.0  0.820000              71.554276                    85.0              0.000000          85.0                                10.0
2023-06-01T10:50:00+00:00       77.102440                            0.0       195.336136          67.396820    59.969948             1.240782                        988.801392             1.431185                     0.000000             158.392319                   85.0                        0.0  0.820000              71.434128                    85.0              0.000000          85.0                                10.0
2023-06-01T11:00:00+00:00       76.696846                            0.0       148.938217          67.578659    59.997784             1.769867                        988.758423             1.869205                     0.000000             202.947083                   85.0                        0.0  0.820000              71.349915                    85.0              0.000000          85.0                                10.0
2023-06-01T11:00:00+00:00       76.696846                            0.0       148.938217          67.578659    59.997784             1.769867                        988.758423             1.869205                     0.000000             202.947083                   85.0                        0.0  0.820000              71.349915                    85.0              0.000000          85.0                                10.0
2023-06-01T11:10:00+00:00       76.695488                            0.0         0.000000          67.779526    60.191769             0.000000                        989.050537             1.599134                     0.000000             201.041107                   85.0                        0.0  0.820000              71.325851                    85.0              0.000000          85.0                                10.0
2023-06-01T11:20:00+00:00       77.139221                            0.0       101.100624          68.295410    60.853973             2.935245                        988.966125             1.336423                     0.000000              76.765350                   85.0                        0.0  0.820000              71.530273                    85.0              0.000000          85.0                                10.0
2023-06-01T11:30:00+00:00       75.301422                            0.0       134.029099          69.172981    61.022236             1.398294                        989.129578             2.106497                     0.000000              28.154104                   85.0                        0.0  0.820000              71.846298                    85.0              0.000000          85.0                                10.0
2023-06-01T11:40:00+00:00       75.818184                            0.0       132.213501          68.945984    60.996010             1.521993                        989.192749             1.259047                     0.000000             135.767578                   85.0                        0.0  0.820000              72.053574                    85.0              0.000000          85.0                                10.0
2023-06-01T11:50:00+00:00       76.637169                            0.0       113.906189          69.467026    61.803955             1.768700                        989.276001             1.753314                     0.000000              43.634075                   85.0                        0.0  0.820000              72.360321                    85.0              0.000000          85.0                                10.0
2023-06-01T12:00:00+00:00       77.002190                            0.0       125.228699          69.609711    62.076824             1.535486                        989.246826             2.261384                     0.000000              97.001160                   85.0                        0.0  0.820000              72.839783                    85.0              0.000000          85.0                                10.0
2023-06-01T12:00:00+00:00       77.002190                            0.0       125.228699          69.609711    62.076824             1.535486                        989.246826             2.261384                     0.000000              97.001160                   85.0                        0.0  0.820000              72.839783                    85.0              0.000000          85.0                                10.0
2023-06-01T12:10:00+00:00       76.151169                            0.0       136.922394          70.136047    62.270866             1.279361                        989.341431             1.535525                     0.000000             118.637520                   85.0                        0.0  0.820000              73.291504                    85.0              0.000000          85.0                                10.0
2023-06-01T12:20:00+00:00       73.354187                            0.0       119.340042          70.833977    61.882828             1.748611                        989.359375             1.180478                     0.000000              96.264641                   85.0                        0.0  0.820000              73.880142                    85.0              0.000000          85.0                                10.0
2023-06-01T12:30:00+00:00       73.129379                            0.0       126.750648          71.334358    62.277412             1.430985                        989.424805             1.908687                     0.000000              77.440056                   85.0                        0.0  0.820000              74.529846                    85.0              0.000000          85.0                                10.0
2023-06-01T12:40:00+00:00       73.856232                            0.0       114.508553          71.132004    62.363403             3.498922                        989.418701             2.465460                     0.000000              60.371189                   85.0                        0.0  0.820000              75.237732                    85.0              0.000000          85.0                                10.0
2023-06-01T12:50:00+00:00       72.054443                            0.0       107.465988          72.002472    62.499161             1.928322                        989.363586             2.155827                     0.000000              95.305771                   85.0                        0.0  0.820000              75.788437                    85.0              0.000000          85.0                                10.0
2023-06-01T13:00:00+00:00       71.384613                            0.0       135.607864          72.683762    62.887581             1.770657                        989.465271             2.189197                     0.000000             130.170746                   85.0                        0.0  0.820000              76.721916                    85.0              0.000000          85.0                                10.0
2023-06-01T13:00:00+00:00       71.384613                            0.0       135.607864          72.683762    62.887581             1.770657                        989.465271             2.189197                     0.000000             130.170746                   85.0                        0.0  0.820000              76.721916                    85.0              0.000000          85.0                                10.0
2023-06-01T13:10:00+00:00       69.625259                            0.0       125.921074          73.548340    63.005272             1.904293                        989.476318             2.455297                     0.000000             127.918816                   85.0                        0.0  0.820000              77.845657                    85.0              0.000000          85.0                                10.0
2023-06-01T13:20:00+00:00       67.933388                            0.0       143.521515          73.842300    62.586021             2.140032                        989.351501             3.295444                     0.000000             139.713089                   85.0                        0.0  0.820000              78.990875                    85.0              0.000000          85.0                                10.0
2023-06-01T13:30:00+00:00       66.040863                            0.0       165.426651          74.744522    62.641533             2.094447                        989.397095             2.176352                     0.000000             161.227707                   85.0                        0.0  0.820000              80.119980                    85.0              0.000000          85.0                                10.0
2023-06-01T13:40:00+00:00       63.861267                            0.0       155.342850          74.541168    61.496681             4.043695                        989.536560             3.578681                     0.000000             159.176392                   85.0                        0.0  0.820000              81.330154                    85.0              0.000000          85.0                                10.0
2023-06-01T13:50:00+00:00       63.319176                            0.0       141.377457          74.724274    61.428688             2.674906                        989.500916             4.122903                     0.000000             161.020447                   85.0                        0.0  0.820000              82.631119                    85.0              0.000000          85.0                                10.0
2023-06-01T14:00:00+00:00       61.620720                            0.0       156.955673          75.758209    61.634987             4.131818                        989.479248             2.513303                     0.000000             200.189484                   85.0                        0.0  0.820000              83.877151                    85.0              0.000000          85.0                                10.0
2023-06-01T14:00:00+00:00       61.620720                            0.0       156.955673          75.758209    61.634987             4.131818                        989.479248             2.513303                     0.000000             200.189484                   85.0                        0.0  0.820000              83.877151                    85.0              0.000000          85.0                                10.0
2023-06-01T14:10:00+00:00       59.654255                            0.0       153.760803          75.527634    60.502106             3.108568                        989.529785             3.482504                     0.000000             152.247528                   85.0                        0.0  0.820000              85.230103                    85.0              0.000000          85.0                                10.0
2023-06-01T14:20:00+00:00       58.680889                            0.0       153.274979          76.251060    60.716583             3.998042                        989.655518             3.475008                     0.000000             165.024155                   85.0                        0.0  0.820000              86.606369                    85.0              0.000000          85.0                                10.0
2023-06-01T14:30:00+00:00       59.497345                            0.0       122.602890          76.591492    61.425957             3.241053                        989.511963             4.084175                     0.000000             141.020386                   85.0                        0.0  0.820000              88.051857                    85.0              0.000000          85.0                                10.0
2023-06-01T14:40:00+00:00       59.892807                            0.0       132.688873          76.925690    61.927200             5.795617                        989.567322             3.920189                     0.000000             138.466415                   85.0                        0.0  0.820000              89.384354                    85.0              0.000000          85.0                                10.0
2023-06-01T14:50:00+00:00       57.985012                            0.0       132.626831          77.961365    61.979683             2.119354                        989.557495             3.419401                     0.000000             134.008743                   85.0                        0.0  0.820000              90.807686                    85.0              0.000000          85.0                                10.0
2023-06-01T15:00:00+00:00       57.905483                            0.0       130.408966          78.068985    62.041382             3.511127                        989.675659             3.497192                     0.000000             118.517464                   85.0                        0.0  0.820000              92.085083                    85.0              0.000000          85.0                                10.0
2023-06-01T15:00:00+00:00       57.905483                            0.0       130.408966          78.068985    62.041382             3.511127                        989.675659             3.497192                     0.000000             118.517464                   85.0                        0.0  0.820000              92.085083                    85.0              0.000000          85.0                                10.0
2023-06-01T15:10:00+00:00       56.820408                            0.0       119.468086          78.407074    61.820778             5.538181                        989.639771             4.200347                     0.000000             133.649658                   85.0                        0.0  0.820000              93.462303                    85.0              0.000000          85.0                                10.0
2023-06-01T15:20:00+00:00       55.765297                            0.0       135.554871          78.173859    61.073235             7.968602                        989.542725             6.414656                     0.000000             135.482910                   85.0                        0.0  0.820000              94.995323                    85.0              0.000000          85.0                                10.0
2023-06-01T15:30:00+00:00       53.480797                            0.0       165.454071          79.142426    60.791405             7.263919                        989.621399             6.152971                     0.000000             135.956192                   85.0                        0.0  0.820000              96.511864                    85.0              0.000000          85.0                                10.0
2023-06-01T15:40:00+00:00       54.301350                            0.0       145.139465          80.035393    62.049477             5.713877                        989.674133             4.890630                     0.000000             147.856796                   85.0                        0.0  0.820000              98.143570                    85.0              0.000000          85.0                                10.0
2023-06-01T15:50:00+00:00       54.443985                            0.0       138.177032          79.928619    62.024849             3.997583                        989.623291             4.514189                     0.000000             157.314758                   85.0                        0.0  0.820000              99.591019                    85.0              0.000000          85.0                                10.0
2023-06-01T16:00:00+00:00       54.157505                            0.0       135.016769          80.448738    62.357414             2.748492                        989.643738             4.559353                     0.000000             151.477478                   85.0                        0.0  0.820000             100.911331                    85.0              0.000000          85.0                                10.0
2023-06-01T16:00:00+00:00       54.157505                            0.0       135.016769          80.448738    62.357414             2.748492                        989.643738             4.559353                     0.000000             151.477478                   85.0                        0.0  0.820000             100.911331                    85.0              0.000000          85.0                                10.0
2023-06-01T16:10:00+00:00       55.041985                            0.0       138.511993          80.417686    62.789124             5.559750                        989.653809             4.356821                     0.000000             140.224045                   85.0                        0.0  0.820000             102.174782                    85.0              0.000000          85.0                                10.0
2023-06-01T16:20:00+00:00       53.559982                            0.0       145.343414          80.935532    62.493126             3.297406                        989.688538             4.330529                     0.000000             109.587067                   85.0                        0.0  0.820000             103.335037                    85.0              0.000000          85.0                                10.0
2023-06-01T16:30:00+00:00       53.605103                            0.0       150.839386          81.086563    62.656876             2.557046                        989.704102             4.261590                     0.000000             137.718872                   85.0                        0.0  0.820000             104.755737                    85.0              0.000000          85.0                                10.0
2023-06-01T16:40:00+00:00       52.211330                            0.0       143.721069          82.653015    63.354134             2.769320                        989.697449             4.086273                     0.000000             135.729675                   85.0                        0.0  0.820000             106.082375                    85.0              0.000000          85.0                                10.0
2023-06-01T16:50:00+00:00       52.050827                            0.0       140.427689          82.256096    62.900299             6.579008                        989.756470             4.732606                     0.000000             138.504288                   85.0                        0.0  0.820000             107.261536                    85.0              0.000000          85.0                                10.0
2023-06-01T17:00:00+00:00       51.292145                            0.0       171.741364          82.083603    62.323879             4.055490                        989.751770             5.522848                     0.000000             141.402313                   85.0                        0.0  0.820000             108.256752                    85.0              0.000000          85.0                                10.0
2023-06-01T17:00:00+00:00       51.292145                            0.0       171.741364          82.083603    62.323879             4.055490                        989.751770             5.522848                     0.000000             141.402313                   85.0                        0.0  0.820000             108.256752                    85.0              0.000000          85.0                                10.0
2023-06-01T17:10:00+00:00       49.083225                            0.0       172.654678          84.182838    62.999077             3.316875                        989.744080             4.299699                     0.000000             148.258942                   85.0                        0.0  0.820000             109.797333                    85.0              0.000000          85.0                                10.0
2023-06-01T17:20:00+00:00       50.360168                            0.0       136.833603          83.449768    63.058495             4.386586                        989.784302             4.812742                     0.000000             155.770996                   85.0                        0.0  0.820000             111.111740                    85.0              0.000000          85.0                                10.0
2023-06-01T17:30:00+00:00       46.648621                            0.0       153.609451          83.597382    61.022034             7.309303                        989.852844             4.843882                     0.000000             154.788422                   85.0                        0.0  0.820000             111.999725                    85.0              0.000000          85.0                                10.0
2023-06-01T17:40:00+00:00       44.625488                            0.0       138.098511          84.335152    60.440903             6.542696                        989.704163             5.840376                     0.000000             137.595383                   85.0                        0.0  0.820000             112.948822                    85.0              0.000000          85.0                                10.0
2023-06-01T17:50:00+00:00       45.587582                            0.0       164.653137          84.493347    61.186043             6.265667                        989.807007             5.356095                     0.000000             139.446350                   85.0                        0.0  0.820000             114.035210                    85.0              0.000000          85.0                                10.0
2023-06-01T18:00:00+00:00       45.689373                            0.0       159.226624          83.425476    60.279995             4.350190                        989.756042             6.991928                     0.000000             140.539886                   85.0                        0.0  0.820000             114.707817                    85.0              0.000000          85.0                                10.0
2023-06-01T18:00:00+00:00       45.689373                            0.0       159.226624          83.425476    60.279995             4.350190                        989.756042             6.991928                     0.000000             140.539886                   85.0                        0.0  0.820000             114.707817                    85.0              0.000000          85.0                                10.0
2023-06-01T18:10:00+00:00       44.468231                            0.0       141.281372          84.349998    60.354904             4.707364                        989.620911             7.422568                     0.000000             135.362213                   85.0                        0.0  0.820000             115.438316                    85.0              0.000000          85.0                                10.0
2023-06-01T18:20:00+00:00       44.279888                            0.0       156.059784          85.567917    61.336266             6.843866                        989.706604             6.131669                     0.000000             140.691010                   85.0                        0.0  0.820000             116.436470                    85.0              0.000000          85.0                                10.0
2023-06-01T18:30:00+00:00       43.352345                            0.0       161.418121          85.507164    60.683632             4.944464                        989.716980             5.970977                     0.000000             145.961548                   85.0                        0.0  0.820000             117.020943                    85.0              0.000000          85.0                                10.0
2023-06-01T18:40:00+00:00       43.109146                            0.0       152.632736          85.658157    60.661068             7.948853                        989.393616             6.191726                     0.000000             143.392273                   85.0                        0.0  0.820000             118.076897                    85.0              0.000000          85.0                                10.0
2023-06-01T18:50:00+00:00       43.119911                            0.0       153.497314          86.207184    61.162674             7.450155                        989.489502             6.096204                     0.000000             168.940964                   85.0                        0.0  0.820000             118.906761                    85.0              0.000000          85.0                                10.0
